"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1795068595,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1795061114,5.14,1,20,23.34,72.09,600,0,7.5,520,2
5,-1795058504,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1795056941,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1795055187,5.14,1,20,23.34,72.09,600,0,7.5,520,2
11,-1795054023,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1795052486,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1795051305,5.14,1,20,23.34,72.09,600,0,7.5,520,2
17,-1795049704,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1795048851,5.14,1,20,23.34,72.09,600,0,7.5,520,2
21,-1795047989,5.14,1,20,23.34,72.09,600,0,7.5,520,2
23,-1795047123,5.14,1,20,23.34,72.09,600,0,7.5,520,2
25,-1795046312,5.14,1,20,23.34,72.09,600,0,7.5,520,2
27,-1795045409,5.14,1,20,23.34,72.09,600,0,7.5,520,2
29,-1795044682,5.14,1,20,23.34,72.09,600,0,7.5,520,2
31,-1795043820,5.14,1,20,23.34,72.09,600,0,7.5,520,2
33,-1795042970,5.14,1,20,23.34,72.09,600,0,7.5,520,2
35,-1795041943,5.14,1,20,23.34,72.09,600,0,7.5,520,2
37,-1795041291,5.14,1,20,23.34,72.09,600,0,7.5,520,2
39,-1795040485,5.14,1,20,23.34,72.09,600,0,7.5,520,2
41,-1795039826,5.14,1,20,23.34,72.09,600,0,7.5,520,2
43,-1795039139,5.14,1,20,23.34,72.09,600,0,7.5,520,2
45,-1795038387,5.14,1,20,23.34,72.09,600,0,7.5,520,2
47,-1795037682,5.14,1,20,23.34,72.09,600,0,7.5,520,2
49,-1795037049,5.14,1,20,23.34,72.09,600,0,7.5,520,2
2,-1795068622,5.14,1,20,23.34,72.09,600,0,7.5,520,2
4,-1795061068,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1795058716,5.14,1,20,23.34,72.09,600,0,7.5,520,2
8,-1795057146,5.14,1,20,23.34,72.09,600,0,7.5,520,2
10,-1795055495,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1795054345,5.14,1,20,23.34,72.09,600,0,7.5,520,2
14,-1795052730,5.14,1,20,23.34,72.09,600,0,7.5,520,2
16,-1795051489,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1795049999,5.14,1,20,23.34,72.09,600,0,7.5,520,2
20,-1795048902,5.14,1,20,23.34,72.09,600,0,7.5,520,2
22,-1795048085,5.14,1,20,23.34,72.09,600,0,7.5,520,2
24,-1795047189,5.14,1,20,23.34,72.09,600,0,7.5,520,2
26,-1795046359,5.14,1,20,23.34,72.09,600,0,7.5,520,2
28,-1795045452,5.14,1,20,23.34,72.09,600,0,7.5,520,2
30,-1795044691,5.14,1,20,23.34,72.09,600,0,7.5,520,2
32,-1795043875,5.14,1,20,23.34,72.09,600,0,7.5,520,2
34,-1795042722,5.14,1,20,23.34,72.09,600,0,7.5,520,2
36,-1795041726,5.14,1,20,23.34,72.09,600,0,7.5,520,2
38,-1795041071,5.14,1,20,23.34,72.09,600,0,7.5,520,2
40,-1795040279,5.14,1,20,23.34,72.09,600,0,7.5,520,2
42,-1795039563,5.14,1,20,23.34,72.09,600,0,7.5,520,2
44,-1795038813,5.14,1,20,23.34,72.09,600,0,7.5,520,2
46,-1795038071,5.14,1,20,23.34,72.09,600,0,7.5,520,2
48,-1795037446,5.14,1,20,23.34,72.09,600,0,7.5,520,2
50,-1795036853,5.14,1,20,23.34,72.09,600,0,7.5,520,2
