"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
13,166.0,6749.0,1878.0,4871.0,4296.0,583.0,3713.0,5033.0,1191.0,3842.0,10885.0,4385.0,6500.0,9456.0,3086.0,6370.0,10189.0,3689.0,6500.0,377574.0,108619.0,125313.0,1050476.0,238625.0,679777.0,1.0,0.0,17.0
14,166.0,384.0,164.0,220.0,64.0,12.0,52.0,190.0,95.0,95.0,10577.0,4142.0,6435.0,7617.0,1981.0,5636.0,9521.0,3086.0,6435.0,2923.0,789.0,1463.0,392631.0,90584.0,285055.0,2.0,0.0,17.0
15,166.0,254.0,162.0,92.0,32.0,32.0,0.0,142.0,112.0,30.0,5612.0,1866.0,3746.0,1523.0,591.0,932.0,4772.0,1472.0,3300.0,2138.0,753.0,1358.0,52288.0,12922.0,38918.0,3.0,0.0,17.0
16,166.0,6918.0,1915.0,5003.0,4410.0,580.0,3830.0,5166.0,1207.0,3959.0,10887.0,4387.0,6500.0,9927.0,3505.0,6422.0,10225.0,3725.0,6500.0,356766.0,96256.0,112628.0,1044358.0,287197.0,676400.0,1.0,0.0,17.0
17,166.0,482.0,258.0,224.0,97.0,47.0,50.0,254.0,172.0,82.0,10662.0,4162.0,6500.0,9235.0,2945.0,6290.0,9594.0,3094.0,6500.0,3793.0,969.0,1936.0,399661.0,197556.0,288942.0,2.0,0.0,17.0
18,166.0,96.0,78.0,18.0,1.0,1.0,0.0,70.0,55.0,15.0,5655.0,1906.0,3749.0,1391.0,524.0,867.0,4827.0,1461.0,3366.0,1307.0,431.0,794.0,53131.0,11947.0,38812.0,3.0,0.0,17.0
19,166.0,7296.0,2073.0,5223.0,4850.0,624.0,4226.0,5707.0,1324.0,4383.0,10887.0,4387.0,6500.0,9343.0,2951.0,6392.0,10165.0,3665.0,6500.0,388897.0,120945.0,140574.0,1041073.0,235159.0,675487.0,1.0,0.0,17.0
20,166.0,292.0,137.0,155.0,72.0,20.0,52.0,172.0,92.0,80.0,10363.0,4002.0,6361.0,5390.0,1602.0,3788.0,9255.0,3030.0,6225.0,2599.0,794.0,1419.0,219253.0,47524.0,155994.0,2.0,0.0,17.0
21,166.0,210.0,127.0,83.0,70.0,20.0,50.0,169.0,104.0,65.0,5646.0,1897.0,3749.0,1554.0,491.0,1063.0,4855.0,1438.0,3417.0,2143.0,788.0,1388.0,53311.0,12863.0,39877.0,3.0,0.0,17.0
22,166.0,7749.0,2287.0,5462.0,5329.0,738.0,4591.0,6192.0,1442.0,4750.0,10885.0,4385.0,6500.0,10161.0,3673.0,6488.0,10191.0,3691.0,6500.0,292557.0,129917.0,151817.0,1058045.0,489361.0,682961.0,1.0,0.0,17.0
23,166.0,265.0,159.0,106.0,26.0,26.0,0.0,144.0,112.0,32.0,10579.0,4144.0,6435.0,8415.0,2556.0,5859.0,9548.0,3113.0,6435.0,2364.0,769.0,1427.0,414660.0,115178.0,298746.0,2.0,0.0,17.0
24,166.0,213.0,133.0,80.0,18.0,18.0,0.0,120.0,105.0,15.0,5784.0,1970.0,3814.0,1724.0,793.0,931.0,5058.0,1527.0,3531.0,1958.0,689.0,1215.0,53371.0,14221.0,39652.0,3.0,0.0,17.0
25,166.0,6560.0,1827.0,4733.0,4514.0,635.0,3879.0,5167.0,1175.0,3992.0,10900.0,4400.0,6500.0,9551.0,3131.0,6420.0,10194.0,3694.0,6500.0,365881.0,101677.0,117386.0,1047739.0,238196.0,678361.0,1.0,0.0,17.0
26,166.0,237.0,146.0,91.0,3.0,3.0,0.0,109.0,79.0,30.0,10590.0,4155.0,6435.0,7326.0,2079.0,5247.0,9515.0,3080.0,6435.0,2043.0,609.0,1105.0,393955.0,88671.0,284542.0,2.0,0.0,17.0
27,166.0,175.0,110.0,65.0,5.0,5.0,0.0,76.0,61.0,15.0,5445.0,1891.0,3554.0,3438.0,1242.0,2196.0,4752.0,1530.0,3222.0,1462.0,411.0,819.0,51768.0,26653.0,38804.0,3.0,0.0,17.0
28,166.0,7131.0,2011.0,5120.0,4580.0,672.0,3908.0,5340.0,1313.0,4027.0,10900.0,4400.0,6500.0,9399.0,3006.0,6393.0,10195.0,3695.0,6500.0,443810.0,120423.0,140573.0,1043591.0,224982.0,674466.0,1.0,0.0,17.0
29,166.0,342.0,185.0,157.0,93.0,28.0,65.0,201.0,119.0,82.0,10611.0,4114.0,6497.0,9155.0,2915.0,6240.0,9484.0,3049.0,6435.0,2611.0,916.0,1528.0,395426.0,195946.0,283967.0,2.0,0.0,17.0
30,166.0,58.0,43.0,15.0,1.0,1.0,0.0,38.0,37.0,1.0,5937.0,2055.0,3882.0,4094.0,1393.0,2701.0,5256.0,1645.0,3611.0,1083.0,506.0,780.0,57532.0,31610.0,43269.0,3.0,0.0,17.0
31,166.0,8306.0,2572.0,5734.0,5819.0,810.0,5009.0,6809.0,1632.0,5177.0,10900.0,4400.0,6500.0,10168.0,3668.0,6500.0,10189.0,3689.0,6500.0,300667.0,134321.0,156374.0,1038229.0,481074.0,672844.0,1.0,0.0,17.0
32,166.0,460.0,225.0,235.0,77.0,26.0,51.0,250.0,154.0,96.0,10626.0,4129.0,6497.0,7820.0,2157.0,5663.0,9518.0,3083.0,6435.0,3741.0,1059.0,2011.0,383611.0,90528.0,277560.0,2.0,0.0,17.0
33,166.0,128.0,110.0,18.0,2.0,2.0,0.0,88.0,73.0,15.0,5457.0,1841.0,3616.0,1751.0,806.0,945.0,4717.0,1497.0,3220.0,1433.0,288.0,815.0,50176.0,14160.0,37023.0,3.0,0.0,17.0
34,166.0,7754.0,2292.0,5462.0,5420.0,697.0,4723.0,6294.0,1415.0,4879.0,10900.0,4400.0,6500.0,10223.0,3723.0,6500.0,10239.0,3739.0,6500.0,247438.0,114300.0,132280.0,1070096.0,508736.0,695162.0,1.0,0.0,17.0
35,166.0,316.0,160.0,156.0,77.0,25.0,52.0,196.0,115.0,81.0,10639.0,4142.0,6497.0,7433.0,1995.0,5438.0,9498.0,3063.0,6435.0,2602.0,959.0,1677.0,399426.0,88089.0,286247.0,2.0,0.0,17.0
36,166.0,73.0,58.0,15.0,0.0,0.0,0.0,44.0,29.0,15.0,5329.0,1837.0,3492.0,3254.0,1137.0,2117.0,4673.0,1451.0,3222.0,1076.0,460.0,765.0,50917.0,25025.0,37950.0,3.0,0.0,17.0
37,166.0,7361.0,2100.0,5261.0,4893.0,685.0,4208.0,5684.0,1336.0,4348.0,10900.0,4400.0,6500.0,9861.0,3376.0,6485.0,10128.0,3628.0,6500.0,392606.0,123717.0,142943.0,1036090.0,280063.0,667997.0,1.0,0.0,17.0
38,166.0,358.0,187.0,171.0,108.0,43.0,65.0,226.0,131.0,95.0,10590.0,4155.0,6435.0,8396.0,2587.0,5809.0,9560.0,3125.0,6435.0,2870.0,951.0,1633.0,400848.0,117191.0,290078.0,2.0,0.0,17.0
39,166.0,180.0,89.0,91.0,20.0,20.0,0.0,73.0,58.0,15.0,5551.0,1929.0,3622.0,1405.0,537.0,868.0,4878.0,1579.0,3299.0,1841.0,583.0,1021.0,56154.0,12436.0,42270.0,3.0,0.0,17.0
40,166.0,7689.0,2084.0,5605.0,5094.0,649.0,4445.0,5902.0,1299.0,4603.0,10900.0,4400.0,6500.0,9268.0,2861.0,6407.0,10118.0,3618.0,6500.0,314348.0,118010.0,136126.0,1019213.0,213448.0,652589.0,1.0,0.0,17.0
41,166.0,403.0,183.0,220.0,80.0,30.0,50.0,221.0,126.0,95.0,10553.0,4118.0,6435.0,9266.0,2911.0,6355.0,9458.0,3023.0,6435.0,3007.0,968.0,1709.0,389113.0,199284.0,279177.0,2.0,0.0,17.0
42,166.0,72.0,58.0,14.0,2.0,2.0,0.0,43.0,43.0,0.0,5773.0,1959.0,3814.0,1384.0,502.0,882.0,4937.0,1507.0,3430.0,1158.0,438.0,743.0,50615.0,11476.0,37452.0,3.0,0.0,17.0
43,166.0,7645.0,2347.0,5298.0,5230.0,749.0,4481.0,6118.0,1496.0,4622.0,10887.0,4387.0,6500.0,9624.0,3203.0,6421.0,10205.0,3705.0,6500.0,344916.0,128954.0,148918.0,1058879.0,246089.0,683942.0,1.0,0.0,17.0
44,166.0,271.0,177.0,94.0,83.0,33.0,50.0,207.0,127.0,80.0,10562.0,4127.0,6435.0,7518.0,2065.0,5453.0,9513.0,3078.0,6435.0,2470.0,879.0,1563.0,399800.0,93897.0,286719.0,2.0,0.0,17.0
45,166.0,237.0,146.0,91.0,99.0,34.0,65.0,182.0,102.0,80.0,5649.0,1903.0,3746.0,3413.0,1167.0,2246.0,4850.0,1497.0,3353.0,2008.0,864.0,1305.0,53613.0,25502.0,39857.0,3.0,0.0,17.0
46,166.0,7420.0,2087.0,5333.0,5097.0,700.0,4397.0,5804.0,1303.0,4501.0,10900.0,4400.0,6500.0,9508.0,3165.0,6343.0,10201.0,3701.0,6500.0,358847.0,110631.0,128576.0,1046612.0,232031.0,672201.0,1.0,0.0,17.0
47,166.0,441.0,229.0,212.0,101.0,36.0,65.0,240.0,160.0,80.0,10562.0,4127.0,6435.0,8492.0,2541.0,5951.0,9474.0,3039.0,6435.0,3457.0,1072.0,1906.0,394733.0,115228.0,283603.0,2.0,0.0,17.0
48,166.0,186.0,171.0,15.0,27.0,27.0,0.0,138.0,123.0,15.0,5827.0,2013.0,3814.0,1978.0,867.0,1111.0,5150.0,1618.0,3532.0,1971.0,638.0,1312.0,54898.0,15984.0,41572.0,3.0,0.0,17.0
49,166.0,7154.0,2071.0,5083.0,4909.0,681.0,4228.0,5692.0,1349.0,4343.0,10887.0,4387.0,6500.0,9481.0,3088.0,6393.0,10178.0,3678.0,6500.0,385010.0,118783.0,138667.0,1027844.0,224306.0,665332.0,1.0,0.0,17.0
50,166.0,358.0,202.0,156.0,14.0,14.0,0.0,163.0,133.0,30.0,10641.0,4144.0,6497.0,9313.0,2956.0,6357.0,9568.0,3083.0,6485.0,2667.0,623.0,1363.0,392130.0,195252.0,282573.0,2.0,0.0,17.0
51,166.0,47.0,47.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,5516.0,1835.0,3681.0,3369.0,1138.0,2231.0,4721.0,1436.0,3285.0,1073.0,396.0,730.0,51575.0,25756.0,38291.0,3.0,0.0,17.0
52,166.0,7287.0,2081.0,5206.0,4852.0,699.0,4153.0,5616.0,1350.0,4266.0,10887.0,4387.0,6500.0,9478.0,3085.0,6393.0,10201.0,3701.0,6500.0,399408.0,125578.0,145233.0,1059381.0,230782.0,682230.0,1.0,0.0,17.0
53,166.0,443.0,221.0,222.0,149.0,33.0,116.0,289.0,157.0,132.0,10592.0,4157.0,6435.0,7435.0,1970.0,5465.0,9481.0,3046.0,6435.0,3699.0,1478.0,2271.0,393278.0,89709.0,282342.0,2.0,0.0,17.0
54,166.0,193.0,116.0,77.0,6.0,6.0,0.0,89.0,74.0,15.0,5807.0,1990.0,3817.0,1558.0,598.0,960.0,5100.0,1555.0,3545.0,1845.0,551.0,1042.0,55053.0,13465.0,40914.0,3.0,0.0,17.0
55,166.0,7914.0,2363.0,5551.0,5446.0,773.0,4673.0,6297.0,1482.0,4815.0,10885.0,4385.0,6500.0,9902.0,3467.0,6435.0,10183.0,3683.0,6500.0,291704.0,135052.0,155570.0,1048777.0,287066.0,677075.0,1.0,0.0,17.0
56,166.0,485.0,237.0,248.0,123.0,58.0,65.0,287.0,177.0,110.0,10613.0,4116.0,6497.0,9307.0,2951.0,6356.0,9512.0,3077.0,6435.0,3687.0,1164.0,2138.0,395088.0,198320.0,282991.0,2.0,0.0,17.0
57,166.0,106.0,91.0,15.0,20.0,20.0,0.0,94.0,79.0,15.0,5348.0,1797.0,3551.0,1383.0,451.0,932.0,4569.0,1412.0,3157.0,1630.0,466.0,955.0,50371.0,11738.0,37716.0,3.0,0.0,17.0
58,166.0,6656.0,1856.0,4800.0,4314.0,586.0,3728.0,5021.0,1181.0,3840.0,10900.0,4400.0,6500.0,10188.0,3688.0,6500.0,10204.0,3704.0,6500.0,347378.0,98468.0,113820.0,1058295.0,484434.0,682915.0,1.0,0.0,17.0
59,166.0,399.0,225.0,174.0,99.0,34.0,65.0,260.0,150.0,110.0,10649.0,4149.0,6500.0,7643.0,2059.0,5584.0,9604.0,3104.0,6500.0,3019.0,1008.0,1905.0,394679.0,92322.0,283042.0,2.0,0.0,17.0
60,166.0,166.0,90.0,76.0,6.0,6.0,0.0,64.0,64.0,0.0,5436.0,1882.0,3554.0,3173.0,1185.0,1988.0,4810.0,1537.0,3273.0,1626.0,455.0,820.0,52097.0,24923.0,39322.0,3.0,0.0,17.0
61,166.0,7347.0,2199.0,5148.0,4956.0,721.0,4235.0,5799.0,1452.0,4347.0,10876.0,4376.0,6500.0,9491.0,3083.0,6408.0,10236.0,3736.0,6500.0,448455.0,142234.0,164849.0,1042994.0,223884.0,676071.0,1.0,0.0,17.0
62,166.0,181.0,170.0,11.0,26.0,26.0,0.0,124.0,124.0,0.0,10641.0,4144.0,6497.0,7304.0,1929.0,5375.0,9500.0,3065.0,6435.0,2174.0,724.0,1356.0,392837.0,85963.0,282647.0,2.0,0.0,17.0
63,166.0,195.0,115.0,80.0,2.0,2.0,0.0,84.0,68.0,16.0,5321.0,1773.0,3548.0,1294.0,478.0,816.0,4507.0,1415.0,3092.0,1689.0,674.0,1111.0,47449.0,11084.0,34986.0,3.0,0.0,17.0
64,166.0,7618.0,2157.0,5461.0,5135.0,687.0,4448.0,5983.0,1379.0,4604.0,10876.0,4376.0,6500.0,10153.0,3653.0,6500.0,10171.0,3671.0,6500.0,326737.0,119414.0,139110.0,1057247.0,504024.0,680084.0,1.0,0.0,17.0
65,166.0,273.0,193.0,80.0,78.0,13.0,65.0,194.0,114.0,80.0,10527.0,4092.0,6435.0,7424.0,1987.0,5437.0,9385.0,2950.0,6435.0,2328.0,789.0,1407.0,385898.0,86425.0,277017.0,2.0,0.0,17.0
66,166.0,73.0,58.0,15.0,0.0,0.0,0.0,45.0,43.0,2.0,5628.0,1941.0,3687.0,2021.0,841.0,1180.0,4957.0,1541.0,3416.0,1042.0,416.0,705.0,52128.0,15908.0,39171.0,3.0,0.0,17.0
67,166.0,7372.0,2203.0,5169.0,5026.0,676.0,4350.0,5875.0,1412.0,4463.0,10900.0,4400.0,6500.0,9464.0,3057.0,6407.0,10175.0,3675.0,6500.0,322329.0,117325.0,136678.0,1031073.0,224979.0,666378.0,1.0,0.0,17.0
68,166.0,602.0,249.0,353.0,189.0,22.0,167.0,360.0,148.0,212.0,10652.0,4155.0,6497.0,7534.0,1962.0,5572.0,9514.0,3079.0,6435.0,4237.0,1414.0,2362.0,408627.0,89821.0,295316.0,2.0,0.0,17.0
69,166.0,224.0,147.0,77.0,6.0,6.0,0.0,103.0,88.0,15.0,5564.0,1883.0,3681.0,1438.0,503.0,935.0,4825.0,1488.0,3337.0,1927.0,620.0,1183.0,52328.0,12596.0,39085.0,3.0,0.0,17.0
70,166.0,7257.0,2088.0,5169.0,4927.0,635.0,4292.0,5762.0,1328.0,4434.0,10876.0,4376.0,6500.0,9833.0,3412.0,6421.0,10128.0,3628.0,6500.0,314187.0,114612.0,133573.0,1034166.0,288088.0,670807.0,1.0,0.0,17.0
71,166.0,304.0,157.0,147.0,26.0,26.0,0.0,137.0,107.0,30.0,10551.0,4116.0,6435.0,8295.0,2500.0,5795.0,9478.0,3043.0,6435.0,2637.0,661.0,1328.0,387002.0,113156.0,279125.0,2.0,0.0,17.0
72,166.0,109.0,95.0,14.0,12.0,12.0,0.0,66.0,65.0,1.0,5745.0,1934.0,3811.0,1848.0,787.0,1061.0,4962.0,1494.0,3468.0,1363.0,464.0,829.0,54171.0,14517.0,40057.0,3.0,0.0,17.0
73,166.0,7924.0,2348.0,5576.0,5402.0,732.0,4670.0,6330.0,1500.0,4830.0,10887.0,4387.0,6500.0,9578.0,3156.0,6422.0,10190.0,3690.0,6500.0,236611.0,107390.0,124687.0,1059596.0,246958.0,684362.0,1.0,0.0,17.0
74,166.0,370.0,160.0,210.0,62.0,11.0,51.0,182.0,101.0,81.0,10564.0,4129.0,6435.0,9353.0,2997.0,6356.0,9532.0,3097.0,6435.0,2638.0,896.0,1515.0,403377.0,204003.0,289369.0,2.0,0.0,17.0
75,166.0,40.0,40.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,5200.0,1773.0,3427.0,1403.0,470.0,933.0,4567.0,1411.0,3156.0,888.0,287.0,461.0,49894.0,11879.0,37848.0,3.0,0.0,17.0
76,166.0,7561.0,2148.0,5413.0,5275.0,796.0,4479.0,6012.0,1403.0,4609.0,10887.0,4387.0,6500.0,9823.0,3388.0,6435.0,10096.0,3596.0,6500.0,376581.0,140916.0,162620.0,1026379.0,277166.0,661412.0,1.0,0.0,17.0
77,166.0,375.0,201.0,174.0,113.0,48.0,65.0,252.0,155.0,97.0,10641.0,4144.0,6497.0,7514.0,2060.0,5454.0,9526.0,3091.0,6435.0,3282.0,1198.0,2044.0,399925.0,91905.0,288093.0,2.0,0.0,17.0
78,166.0,143.0,128.0,15.0,20.0,20.0,0.0,117.0,102.0,15.0,5804.0,1987.0,3817.0,3784.0,1278.0,2506.0,5056.0,1561.0,3495.0,1812.0,492.0,1059.0,57107.0,29554.0,43259.0,3.0,0.0,17.0
79,166.0,7579.0,2217.0,5362.0,5213.0,708.0,4505.0,6010.0,1391.0,4619.0,10900.0,4400.0,6500.0,9460.0,3053.0,6407.0,10208.0,3708.0,6500.0,309157.0,115694.0,133569.0,1043607.0,224362.0,674768.0,1.0,0.0,17.0
80,166.0,206.0,130.0,76.0,58.0,7.0,51.0,138.0,73.0,65.0,10159.0,3931.0,6228.0,5188.0,1545.0,3643.0,9042.0,3011.0,6031.0,1856.0,767.0,1164.0,223283.0,46306.0,158513.0,2.0,0.0,17.0
81,166.0,95.0,81.0,14.0,0.0,0.0,0.0,52.0,52.0,0.0,5356.0,1802.0,3554.0,1467.0,533.0,934.0,4718.0,1444.0,3274.0,1299.0,331.0,713.0,51791.0,12734.0,39302.0,3.0,0.0,17.0
82,166.0,8080.0,2460.0,5620.0,5637.0,809.0,4828.0,6524.0,1554.0,4970.0,10885.0,4385.0,6500.0,9343.0,2948.0,6395.0,10208.0,3708.0,6500.0,276332.0,127002.0,146219.0,1080804.0,225107.0,694296.0,1.0,0.0,17.0
83,166.0,292.0,137.0,155.0,72.0,7.0,65.0,164.0,84.0,80.0,10636.0,4136.0,6500.0,9344.0,2923.0,6421.0,9518.0,3018.0,6500.0,2268.0,735.0,1231.0,403797.0,211309.0,291087.0,2.0,0.0,17.0
84,166.0,165.0,139.0,26.0,6.0,6.0,0.0,110.0,95.0,15.0,5393.0,1780.0,3613.0,1855.0,779.0,1076.0,4577.0,1420.0,3157.0,1731.0,427.0,1007.0,50861.0,14830.0,37540.0,3.0,0.0,17.0
85,166.0,7540.0,2213.0,5327.0,5043.0,656.0,4387.0,5898.0,1385.0,4513.0,10900.0,4400.0,6500.0,9971.0,3499.0,6472.0,10231.0,3731.0,6500.0,322558.0,100737.0,117340.0,1051688.0,283267.0,677125.0,1.0,0.0,17.0
86,166.0,336.0,177.0,159.0,91.0,26.0,65.0,196.0,114.0,82.0,10254.0,3958.0,6296.0,8249.0,2687.0,5562.0,9049.0,2939.0,6110.0,2901.0,1059.0,1707.0,220751.0,107520.0,155310.0,2.0,0.0,17.0
87,166.0,254.0,110.0,144.0,54.0,2.0,52.0,137.0,70.0,67.0,5133.0,1771.0,3362.0,1333.0,518.0,815.0,4448.0,1407.0,3041.0,2013.0,774.0,1240.0,48495.0,11516.0,36394.0,3.0,0.0,17.0
88,166.0,7550.0,2142.0,5408.0,4918.0,635.0,4283.0,5804.0,1353.0,4451.0,10887.0,4387.0,6500.0,9823.0,3401.0,6422.0,10123.0,3623.0,6500.0,276760.0,104088.0,121133.0,1023016.0,285120.0,666947.0,1.0,0.0,17.0
89,166.0,515.0,276.0,239.0,174.0,58.0,116.0,355.0,194.0,161.0,10529.0,4094.0,6435.0,8164.0,2424.0,5740.0,9398.0,2963.0,6435.0,4264.0,1653.0,2642.0,381482.0,110603.0,276117.0,2.0,0.0,17.0
90,166.0,198.0,116.0,82.0,1.0,1.0,0.0,95.0,80.0,15.0,5369.0,1815.0,3554.0,1137.0,451.0,686.0,4636.0,1414.0,3222.0,1886.0,616.0,1078.0,47128.0,9935.0,35261.0,3.0,0.0,17.0
91,166.0,7257.0,2125.0,5132.0,4898.0,678.0,4220.0,5699.0,1369.0,4330.0,10876.0,4376.0,6500.0,10120.0,3620.0,6500.0,10123.0,3623.0,6500.0,396932.0,122977.0,142958.0,1027495.0,479191.0,666034.0,1.0,0.0,17.0
92,166.0,361.0,154.0,207.0,126.0,9.0,117.0,228.0,96.0,132.0,10590.0,4155.0,6435.0,9149.0,2872.0,6277.0,9452.0,3017.0,6435.0,2913.0,1183.0,1808.0,391201.0,194311.0,280902.0,2.0,0.0,17.0
93,166.0,114.0,99.0,15.0,8.0,8.0,0.0,88.0,73.0,15.0,5751.0,1996.0,3755.0,3466.0,1221.0,2245.0,5060.0,1565.0,3495.0,1508.0,430.0,890.0,53742.0,25866.0,40502.0,3.0,0.0,17.0
94,166.0,7797.0,2298.0,5499.0,5412.0,727.0,4685.0,6255.0,1454.0,4801.0,10900.0,4400.0,6500.0,9569.0,3163.0,6406.0,10194.0,3694.0,6500.0,285256.0,130877.0,150813.0,1045863.0,239095.0,676098.0,1.0,0.0,17.0
95,166.0,270.0,179.0,91.0,22.0,22.0,0.0,156.0,141.0,15.0,10577.0,4142.0,6435.0,7877.0,2149.0,5728.0,9456.0,3021.0,6435.0,2349.0,699.0,1446.0,406310.0,100598.0,292750.0,2.0,0.0,17.0
96,166.0,201.0,124.0,77.0,20.0,20.0,0.0,112.0,97.0,15.0,5676.0,1924.0,3752.0,1537.0,541.0,996.0,4930.0,1449.0,3481.0,1960.0,631.0,1132.0,52451.0,12446.0,39286.0,3.0,0.0,17.0
97,166.0,8260.0,2424.0,5836.0,5758.0,754.0,5004.0,6685.0,1511.0,5174.0,10885.0,4385.0,6500.0,10204.0,3704.0,6500.0,10214.0,3714.0,6500.0,280960.0,130882.0,150590.0,1085566.0,500825.0,700056.0,1.0,0.0,17.0
98,166.0,236.0,156.0,80.0,0.0,0.0,0.0,104.0,89.0,15.0,10553.0,4118.0,6435.0,8182.0,2492.0,5690.0,9496.0,3061.0,6435.0,1998.0,472.0,1053.0,391347.0,112154.0,282855.0,2.0,0.0,17.0
99,166.0,145.0,127.0,18.0,20.0,20.0,0.0,96.0,81.0,15.0,5756.0,1945.0,3811.0,1389.0,458.0,931.0,5008.0,1541.0,3467.0,1682.0,556.0,1056.0,51942.0,12050.0,38868.0,3.0,0.0,17.0
100,166.0,7195.0,2112.0,5083.0,4855.0,685.0,4170.0,5689.0,1403.0,4286.0,10876.0,4376.0,6500.0,10157.0,3657.0,6500.0,10164.0,3664.0,6500.0,364715.0,114801.0,132832.0,1021570.0,475211.0,662126.0,1.0,0.0,17.0
101,166.0,377.0,171.0,206.0,58.0,7.0,51.0,193.0,113.0,80.0,10641.0,4144.0,6497.0,9303.0,2947.0,6356.0,9556.0,3071.0,6485.0,2914.0,896.0,1606.0,394201.0,205058.0,284582.0,2.0,0.0,17.0
102,166.0,164.0,96.0,68.0,2.0,2.0,0.0,76.0,61.0,15.0,5523.0,1842.0,3681.0,1221.0,420.0,801.0,4727.0,1441.0,3286.0,1502.0,578.0,948.0,49792.0,10901.0,37114.0,3.0,0.0,17.0
