"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
11,166.0,137.0,72.0,65.0,0.0,0.0,0.0,59.0,44.0,15.0,9703.0,3788.0,5915.0,2671.0,981.0,1690.0,8741.0,2826.0,5915.0,1296.0,532.0,837.0,163996.0,21090.0,127462.0,3.0,0.0,17.0
12,166.0,194.0,179.0,15.0,22.0,22.0,0.0,148.0,133.0,15.0,8961.0,3569.0,5392.0,1030.0,770.0,260.0,8167.0,2837.0,5330.0,2147.0,704.0,1416.0,117115.0,12168.0,90158.0,3.0,0.0,17.0
13,166.0,219.0,124.0,95.0,89.0,24.0,65.0,156.0,76.0,80.0,9774.0,3797.0,5977.0,2645.0,1020.0,1625.0,8794.0,2879.0,5915.0,1941.0,801.0,1211.0,162301.0,21314.0,125947.0,3.0,0.0,17.0
14,166.0,174.0,147.0,27.0,20.0,20.0,0.0,126.0,111.0,15.0,9701.0,3786.0,5915.0,2503.0,943.0,1560.0,8772.0,2857.0,5915.0,1817.0,540.0,1089.0,164573.0,20924.0,127991.0,3.0,0.0,17.0
15,166.0,93.0,78.0,15.0,0.0,0.0,0.0,59.0,44.0,15.0,9789.0,3812.0,5977.0,2550.0,990.0,1560.0,8796.0,2881.0,5915.0,1283.0,445.0,771.0,168517.0,21694.0,130459.0,3.0,0.0,17.0
16,166.0,161.0,84.0,77.0,0.0,0.0,0.0,68.0,53.0,15.0,9778.0,3798.0,5980.0,2884.0,999.0,1885.0,8846.0,2866.0,5980.0,1540.0,534.0,894.0,169199.0,23128.0,131484.0,3.0,0.0,17.0
17,166.0,163.0,98.0,65.0,0.0,0.0,0.0,62.0,62.0,0.0,9701.0,3786.0,5915.0,2737.0,982.0,1755.0,8743.0,2828.0,5915.0,1495.0,505.0,888.0,170285.0,21901.0,131984.0,3.0,0.0,17.0
18,166.0,166.0,87.0,79.0,20.0,20.0,0.0,70.0,55.0,15.0,9799.0,3819.0,5980.0,2658.0,968.0,1690.0,8848.0,2868.0,5980.0,1581.0,635.0,997.0,168226.0,21306.0,129522.0,3.0,0.0,17.0
19,166.0,268.0,177.0,91.0,26.0,26.0,0.0,157.0,127.0,30.0,9797.0,3817.0,5980.0,2750.0,1060.0,1690.0,8822.0,2842.0,5980.0,2391.0,779.0,1438.0,166711.0,22632.0,129892.0,3.0,0.0,17.0
20,166.0,237.0,158.0,79.0,30.0,30.0,0.0,133.0,118.0,15.0,9008.0,3613.0,5395.0,1143.0,818.0,325.0,8307.0,2912.0,5395.0,2255.0,779.0,1406.0,126486.0,13006.0,97277.0,3.0,0.0,17.0
