"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1771911977,5.14,1,20,23.34,72.09,600,0,7.5,520,3
3,-1771902506,5.14,1,20,23.34,72.09,600,0,7.5,520,3
5,-1771899186,5.14,1,20,23.34,72.09,600,0,7.5,520,3
7,-1771897505,5.14,1,20,23.34,72.09,600,0,7.5,520,3
9,-1771896532,5.14,1,20,23.34,72.09,600,0,7.5,520,3
11,-1771895641,5.14,1,20,23.34,72.09,600,0,7.5,520,3
13,-1771894719,5.14,1,20,23.34,72.09,600,0,7.5,520,3
15,-1771893350,5.14,1,20,23.34,72.09,600,0,7.5,520,3
17,-1771892525,5.14,1,20,23.34,72.09,600,0,7.5,520,3
19,-1771891566,5.14,1,20,23.34,72.09,600,0,7.5,520,3
21,-1771890795,5.14,1,20,23.34,72.09,600,0,7.5,520,3
23,-1771890055,5.14,1,20,23.34,72.09,600,0,7.5,520,3
25,-1771889511,5.14,1,20,23.34,72.09,600,0,7.5,520,3
27,-1771888785,5.14,1,20,23.34,72.09,600,0,7.5,520,3
29,-1771888121,5.14,1,20,23.34,72.09,600,0,7.5,520,3
31,-1771887457,5.14,1,20,23.34,72.09,600,0,7.5,520,3
33,-1771886519,5.14,1,20,23.34,72.09,600,0,7.5,520,3
35,-1771885508,5.14,1,20,23.34,72.09,600,0,7.5,520,3
37,-1771884805,5.14,1,20,23.34,72.09,600,0,7.5,520,3
39,-1771884115,5.14,1,20,23.34,72.09,600,0,7.5,520,3
41,-1771883326,5.14,1,20,23.34,72.09,600,0,7.5,520,3
43,-1771882566,5.14,1,20,23.34,72.09,600,0,7.5,520,3
45,-1771881958,5.14,1,20,23.34,72.09,600,0,7.5,520,3
47,-1771881331,5.14,1,20,23.34,72.09,600,0,7.5,520,3
49,-1771880848,5.14,1,20,23.34,72.09,600,0,7.5,520,3
2,-1771912233,5.14,1,20,23.34,72.09,600,0,7.5,520,3
4,-1771904375,5.14,1,20,23.34,72.09,600,0,7.5,520,3
6,-1771900191,5.14,1,20,23.34,72.09,600,0,7.5,520,3
8,-1771897938,5.14,1,20,23.34,72.09,600,0,7.5,520,3
10,-1771896753,5.14,1,20,23.34,72.09,600,0,7.5,520,3
12,-1771895890,5.14,1,20,23.34,72.09,600,0,7.5,520,3
14,-1771894883,5.14,1,20,23.34,72.09,600,0,7.5,520,3
16,-1771893454,5.14,1,20,23.34,72.09,600,0,7.5,520,3
18,-1771892568,5.14,1,20,23.34,72.09,600,0,7.5,520,3
20,-1771891695,5.14,1,20,23.34,72.09,600,0,7.5,520,3
22,-1771890833,5.14,1,20,23.34,72.09,600,0,7.5,520,3
24,-1771890074,5.14,1,20,23.34,72.09,600,0,7.5,520,3
26,-1771889520,5.14,1,20,23.34,72.09,600,0,7.5,520,3
28,-1771888792,5.14,1,20,23.34,72.09,600,0,7.5,520,3
30,-1771888085,5.14,1,20,23.34,72.09,600,0,7.5,520,3
32,-1771887493,5.14,1,20,23.34,72.09,600,0,7.5,520,3
34,-1771886611,5.14,1,20,23.34,72.09,600,0,7.5,520,3
36,-1771885468,5.14,1,20,23.34,72.09,600,0,7.5,520,3
38,-1771884764,5.14,1,20,23.34,72.09,600,0,7.5,520,3
40,-1771884167,5.14,1,20,23.34,72.09,600,0,7.5,520,3
42,-1771883336,5.14,1,20,23.34,72.09,600,0,7.5,520,3
44,-1771882547,5.14,1,20,23.34,72.09,600,0,7.5,520,3
46,-1771881976,5.14,1,20,23.34,72.09,600,0,7.5,520,3
48,-1771881375,5.14,1,20,23.34,72.09,600,0,7.5,520,3
50,-1771880805,5.14,1,20,23.34,72.09,600,0,7.5,520,3
