"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1989915206,5.14,1,5,23.34,72.09,500,0,7.5,515,1
3,1989941619,5.14,1,5,23.34,72.09,500,0,7.5,515,1
5,1989975348,5.14,1,5,23.34,72.09,500,0,7.5,515,1
7,1989990442,5.14,1,5,23.34,72.09,500,0,7.5,515,1
9,1990048450,5.14,1,5,23.34,72.09,500,0,7.5,515,1
11,1990077711,5.14,1,5,23.34,72.09,500,0,7.5,515,1
13,1990100775,5.14,1,5,23.34,72.09,500,0,7.5,515,1
15,1990120180,5.14,1,5,23.34,72.09,500,0,7.5,515,1
17,1990184217,5.14,1,5,23.34,72.09,500,0,7.5,515,1
19,1990239244,5.14,1,5,23.34,72.09,500,0,7.5,515,1
21,1990250760,5.14,1,5,23.34,72.09,500,0,7.5,515,1
23,1990265930,5.14,1,5,23.34,72.09,500,0,7.5,515,1
25,1990334660,5.14,1,5,23.34,72.09,500,0,7.5,515,1
27,1990357769,5.14,1,5,23.34,72.09,500,0,7.5,515,1
29,1990402357,5.14,1,5,23.34,72.09,500,0,7.5,515,1
31,1990457006,5.14,1,5,23.34,72.09,500,0,7.5,515,1
33,1990491290,5.14,1,5,23.34,72.09,500,0,7.5,515,1
35,1990560483,5.14,1,5,23.34,72.09,500,0,7.5,515,1
37,1990591075,5.14,1,5,23.34,72.09,500,0,7.5,515,1
39,1990621815,5.14,1,5,23.34,72.09,500,0,7.5,515,1
41,1990647656,5.14,1,5,23.34,72.09,500,0,7.5,515,1
43,1990681522,5.14,1,5,23.34,72.09,500,0,7.5,515,1
45,1990711576,5.14,1,5,23.34,72.09,500,0,7.5,515,1
47,1990753415,5.14,1,5,23.34,72.09,500,0,7.5,515,1
49,1990780279,5.14,1,5,23.34,72.09,500,0,7.5,515,1
2,1989915233,5.14,1,5,23.34,72.09,500,0,7.5,515,1
4,1989949730,5.14,1,5,23.34,72.09,500,0,7.5,515,1
6,1989964272,5.14,1,5,23.34,72.09,500,0,7.5,515,1
8,1989989455,5.14,1,5,23.34,72.09,500,0,7.5,515,1
10,1990005423,5.14,1,5,23.34,72.09,500,0,7.5,515,1
12,1990031280,5.14,1,5,23.34,72.09,500,0,7.5,515,1
14,1990071115,5.14,1,5,23.34,72.09,500,0,7.5,515,1
16,1990088291,5.14,1,5,23.34,72.09,500,0,7.5,515,1
18,1990119856,5.14,1,5,23.34,72.09,500,0,7.5,515,1
20,1990132979,5.14,1,5,23.34,72.09,500,0,7.5,515,1
22,1990152040,5.14,1,5,23.34,72.09,500,0,7.5,515,1
24,1990193879,5.14,1,5,23.34,72.09,500,0,7.5,515,1
26,1990214726,5.14,1,5,23.34,72.09,500,0,7.5,515,1
28,1990282678,5.14,1,5,23.34,72.09,500,0,7.5,515,1
30,1990339974,5.14,1,5,23.34,72.09,500,0,7.5,515,1
32,1990395533,5.14,1,5,23.34,72.09,500,0,7.5,515,1
34,1990465084,5.14,1,5,23.34,72.09,500,0,7.5,515,1
36,1990515732,5.14,1,5,23.34,72.09,500,0,7.5,515,1
38,1990539651,5.14,1,5,23.34,72.09,500,0,7.5,515,1
40,1990620826,5.14,1,5,23.34,72.09,500,0,7.5,515,1
42,1990654599,5.14,1,5,23.34,72.09,500,0,7.5,515,1
44,1990679744,5.14,1,5,23.34,72.09,500,0,7.5,515,1
46,1990705977,5.14,1,5,23.34,72.09,500,0,7.5,515,1
48,1990729790,5.14,1,5,23.34,72.09,500,0,7.5,515,1
50,1990761771,5.14,1,5,23.34,72.09,500,0,7.5,515,1
