"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1786895530,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1786884108,5.14,1,20,23.34,72.09,600,0,7.5,520,2
5,-1786880812,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1786879049,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1786877602,5.14,1,20,23.34,72.09,600,0,7.5,520,2
11,-1786876340,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1786874664,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1786873466,5.14,1,20,23.34,72.09,600,0,7.5,520,2
17,-1786872311,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1786870928,5.14,1,20,23.34,72.09,600,0,7.5,520,2
21,-1786870376,5.14,1,20,23.34,72.09,600,0,7.5,520,2
23,-1786869782,5.14,1,20,23.34,72.09,600,0,7.5,520,2
25,-1786869220,5.14,1,20,23.34,72.09,600,0,7.5,520,2
27,-1786868579,5.14,1,20,23.34,72.09,600,0,7.5,520,2
29,-1786867189,5.14,1,20,23.34,72.09,600,0,7.5,520,2
2,-1786897633,5.14,1,20,23.34,72.09,600,0,7.5,520,2
4,-1786888361,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1786880042,5.14,1,20,23.34,72.09,600,0,7.5,520,2
8,-1786878798,5.14,1,20,23.34,72.09,600,0,7.5,520,2
10,-1786877286,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1786876030,5.14,1,20,23.34,72.09,600,0,7.5,520,2
14,-1786875084,5.14,1,20,23.34,72.09,600,0,7.5,520,2
16,-1786874064,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1786872607,5.14,1,20,23.34,72.09,600,0,7.5,520,2
20,-1786871862,5.14,1,20,23.34,72.09,600,0,7.5,520,2
22,-1786870633,5.14,1,20,23.34,72.09,600,0,7.5,520,2
24,-1786870054,5.14,1,20,23.34,72.09,600,0,7.5,520,2
26,-1786869442,5.14,1,20,23.34,72.09,600,0,7.5,520,2
28,-1786868849,5.14,1,20,23.34,72.09,600,0,7.5,520,2
30,-1786867541,5.14,1,20,23.34,72.09,600,0,7.5,520,2
