"run","tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","Ertrag"
1,1.0,3.4951456310679614,0.0,0.0,0.3883495145631068,0.0,0.0,5150000.0
1,2.0,4.077669902912621,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
1,3.0,4.271844660194175,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,4.0,4.271844660194175,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,5.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,6.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,7.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,8.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,9.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,10.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,11.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,12.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,13.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,14.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,15.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,16.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,17.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,18.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,19.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,20.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,21.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,22.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,23.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,24.0,4.466019417475728,0.0,0.0,0.9708737864077669,0.0,0.0,5150000.0
1,25.0,4.466019417475728,0.9708737864077669,0.9708737864077669,0.9708737864077669,0.0,0.0,5150000.0
1,26.0,4.466019417475728,1.5533980582524272,1.5533980582524272,0.9708737864077669,0.0,0.0,5150000.0
1,27.0,4.466019417475728,1.5533980582524272,1.5533980582524272,0.9708737864077669,0.0,0.0,5150000.0
1,28.0,5.825242718446602,1.9417475728155338,1.9417475728155338,0.9708737864077669,0.0,0.0,5150000.0
1,29.0,5.825242718446602,1.9417475728155338,1.9417475728155338,0.9708737864077669,0.0,0.0,5150000.0
1,30.0,9.320388349514563,3.4951456310679614,3.4951456310679614,0.9708737864077669,0.0,0.0,5150000.0
1,31.0,10.097087378640776,3.4951456310679614,3.4951456310679614,0.9708737864077669,0.0,0.0,5150000.0
1,32.0,10.485436893203884,3.6893203883495143,3.6893203883495143,0.9708737864077669,0.0,0.0,5150000.0
1,33.0,10.485436893203884,3.6893203883495143,3.6893203883495143,0.9708737864077669,0.0,0.0,5150000.0
1,34.0,10.485436893203884,3.6893203883495143,3.6893203883495143,0.9708737864077669,0.0,0.0,5150000.0
1,35.0,10.679611650485436,3.4951456310679614,3.4951456310679614,0.9708737864077669,0.0,0.0,5150000.0
1,36.0,19.41747572815534,3.4951456310679614,3.4951456310679614,0.9708737864077669,0.0,0.0,5150000.0
1,37.0,21.74757281553398,3.4951456310679614,3.4951456310679614,0.9708737864077669,0.0,0.0,5150000.0
1,38.0,22.52427184466019,3.6893203883495143,3.6893203883495143,0.9708737864077669,0.0,0.0,5150000.0
1,39.0,28.54368932038835,3.4951456310679614,3.4951456310679614,0.9708737864077669,0.3883495145631068,0.3883495145631068,5150000.0
1,40.0,29.708737864077673,3.4951456310679614,3.4951456310679614,0.9708737864077669,0.7766990291262136,0.7766990291262136,5150000.0
1,41.0,30.485436893203882,3.4951456310679614,3.4951456310679614,0.9708737864077669,0.9708737864077669,0.9708737864077669,5150000.0
1,42.0,30.87378640776699,3.4951456310679614,3.4951456310679614,0.9708737864077669,0.9708737864077669,0.9708737864077669,5150000.0
1,43.0,30.87378640776699,3.6893203883495143,3.6893203883495143,0.9708737864077669,0.9708737864077669,0.9708737864077669,5150000.0
1,44.0,30.87378640776699,3.6893203883495143,3.6893203883495143,0.9708737864077669,0.9708737864077669,0.9708737864077669,5150000.0
1,45.0,31.06796116504854,4.466019417475728,4.466019417475728,0.9708737864077669,0.9708737864077669,0.9708737864077669,5150000.0
1,46.0,31.06796116504854,6.990291262135923,6.990291262135923,2.1359223300970873,0.9708737864077669,0.9708737864077669,5150000.0
1,47.0,31.06796116504854,8.155339805825243,8.155339805825243,2.1359223300970873,0.9708737864077669,0.9708737864077669,5150000.0
1,48.0,31.06796116504854,7.961165048543689,7.961165048543689,2.1359223300970873,0.9708737864077669,0.9708737864077669,5150000.0
1,49.0,39.80582524271845,8.155339805825243,8.155339805825243,2.1359223300970873,0.9708737864077669,0.9708737864077669,5150000.0
