"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,-295209121,5.14,1,1,23.34,72.09,2000,1,0,7.5
3,80,2,2080,3,-295199813,5.14,1,1,23.34,72.09,2000,1,0,7.5
5,80,2,2080,3,-295195949,5.14,1,1,23.34,72.09,2000,1,0,7.5
7,80,2,2080,3,-295192453,5.14,1,1,23.34,72.09,2000,1,0,7.5
9,80,2,2080,3,-295189468,5.14,1,1,23.34,72.09,2000,1,0,7.5
2,80,2,2080,3,-295208977,5.14,1,1,23.34,72.09,2000,1,0,7.5
4,80,2,2080,3,-295199607,5.14,1,1,23.34,72.09,2000,1,0,7.5
6,80,2,2080,3,-295195490,5.14,1,1,23.34,72.09,2000,1,0,7.5
8,80,2,2080,3,-295191988,5.14,1,1,23.34,72.09,2000,1,0,7.5
10,80,2,2080,3,-295189197,5.14,1,1,23.34,72.09,2000,1,0,7.5
