"run","tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour"
1,1.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,2.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,3.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,4.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,5.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,6.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,7.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,8.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,9.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,10.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,11.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,12.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,13.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,14.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,15.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,16.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,17.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,18.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,19.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,20.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,21.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,22.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,23.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,24.0,0.0,4.663461538461538,0.0,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,25.0,1.3942307692307694,4.663461538461538,1.3942307692307694,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,26.0,2.644230769230769,4.663461538461538,2.644230769230769,73.5576923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,27.0,2.644230769230769,4.663461538461538,2.644230769230769,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,28.0,3.653846153846154,7.5480769230769225,3.653846153846154,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,29.0,3.653846153846154,7.5480769230769225,3.653846153846154,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,30.0,4.663461538461538,11.875,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,31.0,4.663461538461538,11.875,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,32.0,4.663461538461538,11.875,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,33.0,4.663461538461538,11.875,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,34.0,4.663461538461538,11.875,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,35.0,4.663461538461538,11.875,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,36.0,4.663461538461538,18.798076923076923,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,37.0,4.663461538461538,18.798076923076923,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,38.0,4.663461538461538,18.798076923076923,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,39.0,4.663461538461538,22.596153846153847,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,40.0,4.663461538461538,22.596153846153847,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,41.0,4.663461538461538,22.596153846153847,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,42.0,4.663461538461538,22.596153846153847,4.663461538461538,77.98076923076923,73.5576923076923,73.5576923076923,1.0,0.0
1,43.0,4.663461538461538,22.596153846153847,4.663461538461538,77.98076923076923,73.65384615384616,73.65384615384616,1.0,0.0
1,44.0,4.663461538461538,22.596153846153847,4.663461538461538,77.98076923076923,73.84615384615385,73.84615384615385,1.0,0.0
1,45.0,5.288461538461538,22.596153846153847,5.288461538461538,77.98076923076923,74.08653846153847,74.08653846153847,1.0,0.0
1,46.0,6.923076923076923,22.596153846153847,6.923076923076923,100.0,74.42307692307692,74.42307692307692,1.0,0.0
1,47.0,8.60576923076923,22.596153846153847,8.60576923076923,100.0,74.85576923076923,74.85576923076923,1.0,0.0
1,48.0,8.60576923076923,22.596153846153847,8.60576923076923,100.0,75.14423076923077,75.14423076923077,1.0,0.0
1,49.0,10.625,28.79807692307692,10.625,100.0,75.33653846153847,75.33653846153847,1.0,0.0
1,50.0,10.625,34.75961538461539,10.625,100.0,75.625,75.625,1.0,0.0
1,51.0,11.875,34.75961538461539,11.875,100.0,76.0576923076923,76.0576923076923,1.0,0.0
1,52.0,11.875,34.75961538461539,11.875,100.0,76.15384615384615,76.15384615384615,1.0,0.0
1,53.0,11.875,41.15384615384615,11.875,100.0,76.29807692307692,76.29807692307692,1.0,0.0
1,54.0,13.942307692307693,46.44230769230769,13.942307692307693,100.0,76.58653846153847,76.58653846153847,1.0,0.0
1,55.0,13.942307692307693,46.44230769230769,13.942307692307693,100.0,76.73076923076924,76.73076923076924,1.0,0.0
1,56.0,15.384615384615385,46.44230769230769,15.384615384615385,100.0,76.82692307692308,76.82692307692308,1.0,0.0
1,57.0,15.384615384615385,46.44230769230769,11.923076923076923,100.0,54.51923076923077,77.01923076923077,1.0,0.0
1,58.0,17.403846153846153,46.44230769230769,13.365384615384615,100.0,55.19230769230769,77.3076923076923,1.0,0.0
1,59.0,17.403846153846153,46.44230769230769,13.365384615384615,100.0,55.19230769230769,77.3076923076923,1.0,0.0
1,60.0,19.663461538461537,46.44230769230769,11.10576923076923,100.0,8.221153846153847,77.40384615384616,1.0,0.0
1,61.0,19.663461538461537,46.44230769230769,11.10576923076923,100.0,8.413461538461538,77.45192307692308,1.0,0.0
1,62.0,21.009615384615383,46.44230769230769,12.01923076923077,100.0,8.60576923076923,77.59615384615385,1.0,0.0
1,63.0,21.009615384615383,46.44230769230769,12.01923076923077,100.0,8.89423076923077,77.74038461538461,1.0,0.0
1,64.0,21.778846153846153,46.44230769230769,12.692307692307692,100.0,9.086538461538462,77.83653846153847,1.0,0.0
1,65.0,21.778846153846153,46.44230769230769,12.692307692307692,100.0,9.951923076923077,78.26923076923077,1.0,0.0
1,66.0,22.596153846153847,46.44230769230769,13.221153846153847,100.0,12.067307692307692,79.66346153846153,1.0,0.0
1,67.0,22.596153846153847,46.44230769230769,13.221153846153847,100.0,18.701923076923077,82.0673076923077,1.0,0.0
1,68.0,22.596153846153847,46.44230769230769,13.221153846153847,100.0,28.653846153846153,85.72115384615384,1.0,0.0
1,69.0,22.596153846153847,46.44230769230769,13.221153846153847,100.0,38.17307692307692,88.70192307692307,1.0,0.0
1,70.0,22.596153846153847,57.16346153846153,13.221153846153847,100.0,50.91346153846153,92.6923076923077,1.0,0.0
1,71.0,24.375,57.16346153846153,14.423076923076922,100.0,60.0,94.66346153846153,1.0,0.0
1,72.0,26.39423076923077,63.55769230769231,15.576923076923077,100.0,68.99038461538461,96.25,1.0,0.0
