"run","tick","GRCount","STCount"
1,1.0,160,6000
1,2.0,160,6000
1,3.0,160,6000
1,4.0,160,6000
1,5.0,160,6000
1,6.0,160,6000
1,7.0,160,6000
1,8.0,160,6000
1,9.0,160,6000
1,10.0,160,6000
1,11.0,160,6000
1,12.0,160,6000
1,13.0,160,6000
1,14.0,160,6000
1,15.0,160,6000
1,16.0,160,6000
1,17.0,160,6000
1,18.0,160,6000
1,19.0,160,6000
1,20.0,160,6000
1,21.0,160,6000
1,22.0,160,6000
1,23.0,160,6000
1,24.0,160,6000
1,25.0,160,6000
1,26.0,160,6223
1,27.0,161,6223
1,28.0,161,6223
1,29.0,170,6223
1,30.0,170,6223
1,31.0,170,6223
1,32.0,170,6223
1,33.0,170,6223
1,34.0,170,6223
1,35.0,189,6223
1,36.0,189,6223
1,37.0,189,6223
1,38.0,197,6223
1,39.0,197,6223
1,40.0,197,6223
1,41.0,197,6223
1,42.0,197,6223
1,43.0,197,6223
1,44.0,197,6223
1,45.0,197,15247
1,46.0,197,15247
1,47.0,197,15247
1,48.0,206,15247
1,49.0,218,15247
1,50.0,218,15247
1,51.0,218,15247
1,52.0,234,15247
1,53.0,243,15247
1,54.0,243,15247
1,55.0,243,15247
1,56.0,243,15247
1,57.0,243,15247
1,58.0,243,15247
1,59.0,243,15247
1,60.0,243,15247
1,61.0,243,15247
1,62.0,243,15247
1,63.0,243,15247
1,64.0,243,15247
1,65.0,243,15247
1,66.0,243,15247
1,67.0,243,15247
1,68.0,243,15247
1,69.0,262,15247
1,70.0,262,16793
1,71.0,274,16793
1,72.0,274,18428
1,73.0,274,18428
1,74.0,274,18428
1,75.0,274,18428
1,76.0,274,18428
1,77.0,274,18428
1,78.0,274,18428
1,79.0,293,18428
1,80.0,310,18428
1,81.0,310,19952
1,82.0,310,19952
1,83.0,310,19952
1,84.0,153,19952
1,85.0,153,19952
1,86.0,153,19952
1,87.0,153,19952
1,88.0,153,19952
1,89.0,153,19952
1,90.0,153,19952
1,91.0,153,19952
1,92.0,153,19952
1,93.0,153,19952
1,94.0,153,19952
1,95.0,59,19952
1,96.0,59,19952
1,97.0,59,19952
1,98.0,59,19952
1,99.0,59,19952
1,100.0,59,19952
1,101.0,45,19952
1,102.0,50,19952
1,103.0,50,19952
1,104.0,55,20750
1,105.0,58,20750
1,106.0,58,20750
1,107.0,58,20750
1,108.0,58,20750
1,109.0,58,20750
1,110.0,58,20750
1,111.0,58,20750
1,112.0,58,20750
1,113.0,62,20750
1,114.0,62,20750
1,115.0,62,20750
1,116.0,62,20750
1,117.0,41,20750
1,118.0,41,20750
1,119.0,41,20750
1,120.0,41,20750
1,121.0,41,20750
1,122.0,41,20750
1,123.0,41,20750
1,124.0,41,20750
1,125.0,41,20750
1,126.0,41,20750
1,127.0,41,20750
1,128.0,41,20750
1,129.0,41,20750
1,130.0,41,20750
1,131.0,41,20750
1,132.0,41,20750
1,133.0,41,20750
1,134.0,41,20750
1,135.0,41,20750
1,136.0,41,20750
1,137.0,41,20750
1,138.0,41,20750
1,139.0,41,20750
1,140.0,41,20750
1,141.0,41,20750
1,142.0,41,20750
1,143.0,41,20750
1,144.0,41,20750
1,145.0,41,20750
1,146.0,41,20750
1,147.0,41,20750
1,148.0,41,20750
1,149.0,41,20750
1,150.0,41,20750
1,151.0,41,20750
1,152.0,41,20750
1,153.0,41,20750
1,154.0,41,20750
1,155.0,41,20750
1,156.0,41,20750
1,157.0,41,20750
1,158.0,41,20750
1,159.0,41,20750
