"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1922918405,5.14,1,5,23.34,72.09,500,0,7.5,515,2
3,1922926906,5.14,1,5,23.34,72.09,500,0,7.5,515,2
5,1922931659,5.14,1,5,23.34,72.09,500,0,7.5,515,2
7,1922934288,5.14,1,5,23.34,72.09,500,0,7.5,515,2
9,1922936434,5.14,1,5,23.34,72.09,500,0,7.5,515,2
2,1922918402,5.14,1,5,23.34,72.09,500,0,7.5,515,2
4,1922927436,5.14,1,5,23.34,72.09,500,0,7.5,515,2
6,1922932180,5.14,1,5,23.34,72.09,500,0,7.5,515,2
8,1922934458,5.14,1,5,23.34,72.09,500,0,7.5,515,2
10,1922936677,5.14,1,5,23.34,72.09,500,0,7.5,515,2
