"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,7074.0,2075.0,4999.0,4618.0,671.0,3947.0,5357.0,1309.0,4048.0,10888.0,4388.0,6500.0,8940.0,2830.0,6110.0,10749.0,4249.0,6500.0,1681344.0,444465.0,519909.0,4742467.0,532453.0,3132670.0,1.0,0.0,17.0,442821.0,188693.0,1492651.0,24965.0,419500.0,77088.0
2,166.0,7415.0,2222.0,5193.0,4937.0,730.0,4207.0,5709.0,1398.0,4311.0,10900.0,4400.0,6500.0,8846.0,2801.0,6045.0,10771.0,4271.0,6500.0,1713960.0,457620.0,532516.0,4662140.0,518620.0,3098425.0,1.0,0.0,17.0,454166.0,192402.0,1521558.0,26678.0,430942.0,78350.0
3,166.0,8111.0,2461.0,5650.0,5402.0,780.0,4622.0,6270.0,1532.0,4738.0,10900.0,4400.0,6500.0,8914.0,2804.0,6110.0,10747.0,4247.0,6500.0,1809339.0,483525.0,562908.0,4709285.0,529409.0,3114957.0,1.0,0.0,17.0,481153.0,200880.0,1608459.0,27210.0,456315.0,81755.0
4,166.0,7550.0,2222.0,5328.0,5051.0,730.0,4321.0,5794.0,1381.0,4413.0,10888.0,4388.0,6500.0,8799.0,2754.0,6045.0,10737.0,4237.0,6500.0,1711614.0,457006.0,532333.0,4670806.0,523334.0,3085800.0,1.0,0.0,17.0,453752.0,193385.0,1518229.0,26120.0,430886.0,78581.0
5,166.0,7950.0,2377.0,5573.0,5304.0,785.0,4519.0,6112.0,1489.0,4623.0,10900.0,4400.0,6500.0,8776.0,2731.0,6045.0,10726.0,4226.0,6500.0,1760347.0,470042.0,545161.0,4609087.0,517756.0,3065888.0,1.0,0.0,17.0,465625.0,195543.0,1564804.0,27666.0,442376.0,79536.0
6,166.0,7718.0,2264.0,5454.0,5008.0,698.0,4310.0,5834.0,1395.0,4439.0,10900.0,4400.0,6500.0,8922.0,2812.0,6110.0,10750.0,4250.0,6500.0,1696699.0,450996.0,525674.0,4690283.0,523877.0,3109509.0,1.0,0.0,17.0,448777.0,188827.0,1507872.0,25391.0,425605.0,76897.0
7,166.0,7975.0,2401.0,5574.0,5284.0,741.0,4543.0,6159.0,1495.0,4664.0,10900.0,4400.0,6500.0,8845.0,2735.0,6110.0,10750.0,4250.0,6500.0,1690870.0,452549.0,527113.0,4626671.0,517350.0,3058501.0,1.0,0.0,17.0,449384.0,191138.0,1499732.0,25833.0,426716.0,77729.0
8,166.0,7918.0,2331.0,5587.0,5122.0,695.0,4427.0,5977.0,1419.0,4558.0,10900.0,4400.0,6500.0,8764.0,2719.0,6045.0,10739.0,4239.0,6500.0,1553109.0,412980.0,482331.0,4629306.0,515493.0,3061377.0,1.0,0.0,17.0,411155.0,175036.0,1378073.0,23354.0,389626.0,71176.0
9,166.0,7661.0,2269.0,5392.0,5005.0,711.0,4294.0,5838.0,1419.0,4419.0,10886.0,4386.0,6500.0,8869.0,2759.0,6110.0,10727.0,4227.0,6500.0,1601597.0,429181.0,501108.0,4640648.0,518931.0,3066647.0,1.0,0.0,17.0,427048.0,179852.0,1421745.0,24376.0,404805.0,74060.0
10,166.0,7575.0,2251.0,5324.0,4950.0,705.0,4245.0,5764.0,1405.0,4359.0,10900.0,4400.0,6500.0,8796.0,2751.0,6045.0,10740.0,4240.0,6500.0,1614559.0,434088.0,505808.0,4645604.0,522926.0,3069706.0,1.0,0.0,17.0,431577.0,182556.0,1432003.0,24538.0,409550.0,74231.0
