"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,294.0,135.0,159.0,72.0,7.0,65.0,150.0,70.0,80.0,10130.0,3740.0,6390.0,4625.0,1375.0,3250.0,7822.0,2362.0,5460.0,2179.0,685.0,1138.0,248221.0,38802.0,92298.0,2.0,0.0,17.0
3,166.0,268.0,123.0,145.0,73.0,8.0,65.0,146.0,66.0,80.0,10071.0,3684.0,6387.0,4624.0,1309.0,3315.0,7681.0,2286.0,5395.0,1892.0,898.0,1284.0,242840.0,36847.0,88575.0,2.0,0.0,17.0
5,166.0,364.0,190.0,174.0,78.0,28.0,50.0,209.0,112.0,97.0,9320.0,3733.0,5587.0,4919.0,1409.0,3510.0,7901.0,2376.0,5525.0,3009.0,757.0,1554.0,145023.0,39842.0,94587.0,2.0,0.0,17.0
7,166.0,282.0,175.0,107.0,80.0,15.0,65.0,200.0,105.0,95.0,9950.0,3634.0,6316.0,4528.0,1278.0,3250.0,7434.0,2234.0,5200.0,2538.0,839.0,1541.0,234469.0,36211.0,84809.0,2.0,0.0,17.0
9,166.0,238.0,144.0,94.0,8.0,8.0,0.0,101.0,84.0,17.0,9360.0,3773.0,5587.0,4803.0,1423.0,3380.0,7934.0,2409.0,5525.0,2106.0,616.0,1208.0,144940.0,39277.0,94104.0,2.0,0.0,17.0
11,166.0,396.0,191.0,205.0,142.0,26.0,116.0,257.0,127.0,130.0,9977.0,3658.0,6319.0,4834.0,1389.0,3445.0,7552.0,2287.0,5265.0,3041.0,1234.0,1864.0,254390.0,40998.0,92606.0,2.0,0.0,17.0
13,166.0,374.0,203.0,171.0,77.0,26.0,51.0,242.0,147.0,95.0,10123.0,3733.0,6390.0,4637.0,1387.0,3250.0,7857.0,2397.0,5460.0,3337.0,868.0,1782.0,263971.0,41748.0,97929.0,2.0,0.0,17.0
15,166.0,278.0,171.0,107.0,74.0,9.0,65.0,189.0,109.0,80.0,9488.0,3774.0,5714.0,5144.0,1439.0,3705.0,7968.0,2378.0,5590.0,2524.0,858.0,1548.0,146804.0,40094.0,95760.0,2.0,0.0,17.0
17,166.0,246.0,155.0,91.0,30.0,30.0,0.0,129.0,113.0,16.0,9433.0,3784.0,5649.0,4295.0,1305.0,2990.0,7865.0,2340.0,5525.0,2378.0,768.0,1429.0,143063.0,35495.0,91624.0,2.0,0.0,17.0
19,166.0,455.0,245.0,210.0,84.0,33.0,51.0,269.0,174.0,95.0,10034.0,3653.0,6381.0,4353.0,1298.0,3055.0,7548.0,2283.0,5265.0,3620.0,1075.0,1986.0,242093.0,37670.0,89220.0,2.0,0.0,17.0
21,166.0,382.0,207.0,175.0,73.0,21.0,52.0,238.0,128.0,110.0,9390.0,3741.0,5649.0,4881.0,1436.0,3445.0,7921.0,2396.0,5525.0,3009.0,952.0,1766.0,147462.0,40497.0,94656.0,2.0,0.0,17.0
23,166.0,320.0,187.0,133.0,70.0,20.0,50.0,203.0,137.0,66.0,9998.0,3617.0,6381.0,4603.0,1353.0,3250.0,7578.0,2313.0,5265.0,2754.0,945.0,1629.0,250665.0,37961.0,91461.0,2.0,0.0,17.0
