"run","tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw"
1,1.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,2.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,3.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,4.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,5.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,6.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,7.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,8.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,9.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,10.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,11.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,12.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,13.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,14.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,15.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,16.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,17.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,18.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,19.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,20.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,21.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,22.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,23.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,24.0,0.0,0.38461538461538464,0.0,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,25.0,0.09615384615384616,0.38461538461538464,0.09615384615384616,46.44230769230769,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,26.0,0.14423076923076925,0.38461538461538464,0.14423076923076925,48.75,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,27.0,0.14423076923076925,0.38461538461538464,0.14423076923076925,48.75,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,28.0,0.2403846153846154,0.4326923076923077,0.2403846153846154,48.75,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,29.0,0.2403846153846154,0.4326923076923077,0.2403846153846154,48.75,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,30.0,0.38461538461538464,0.5288461538461539,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,31.0,0.38461538461538464,0.5288461538461539,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,32.0,0.38461538461538464,0.5288461538461539,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,33.0,0.38461538461538464,0.5288461538461539,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,34.0,0.38461538461538464,0.5288461538461539,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,35.0,0.38461538461538464,0.5288461538461539,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,36.0,0.38461538461538464,0.8173076923076924,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,37.0,0.38461538461538464,0.8173076923076924,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,38.0,0.38461538461538464,0.8173076923076924,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,39.0,0.38461538461538464,0.9134615384615385,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,40.0,0.38461538461538464,0.9134615384615385,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,41.0,0.38461538461538464,0.9134615384615385,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,42.0,0.38461538461538464,0.9134615384615385,0.38461538461538464,56.58653846153846,46.44230769230769,46.44230769230769,3.0,2.0,0.0
1,43.0,0.38461538461538464,0.9134615384615385,0.38461538461538464,56.58653846153846,46.49038461538461,46.49038461538461,3.0,2.0,0.0
1,44.0,0.38461538461538464,0.9134615384615385,0.38461538461538464,56.58653846153846,46.53846153846154,46.53846153846154,3.0,2.0,0.0
