"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1922274124,5.14,1,5,23.34,72.09,500,0,7.5,515,1
3,1922310472,5.14,1,5,23.34,72.09,500,0,7.5,515,1
5,1922339893,5.14,1,5,23.34,72.09,500,0,7.5,515,1
7,1922358263,5.14,1,5,23.34,72.09,500,0,7.5,515,1
9,1922379088,5.14,1,5,23.34,72.09,500,0,7.5,515,1
2,1922276991,5.14,1,5,23.34,72.09,500,0,7.5,515,1
4,1922313954,5.14,1,5,23.34,72.09,500,0,7.5,515,1
6,1922357728,5.14,1,5,23.34,72.09,500,0,7.5,515,1
8,1922419187,5.14,1,5,23.34,72.09,500,0,7.5,515,1
10,1922441318,5.14,1,5,23.34,72.09,500,0,7.5,515,1
