"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,167.0,102.0,65.0,60.0,9.0,51.0,133.0,68.0,65.0,10176.0,3815.0,6361.0,4507.0,1132.0,3375.0,8967.0,2739.0,6228.0,1406.0,678.0,1018.0,219300.0,35404.0,165538.0,3.0,0.0,17.0
3,166.0,128.0,113.0,15.0,26.0,26.0,0.0,105.0,90.0,15.0,10110.0,3811.0,6299.0,4456.0,1134.0,3322.0,8905.0,2679.0,6226.0,1590.0,637.0,1126.0,218443.0,36304.0,164709.0,3.0,0.0,17.0
5,166.0,234.0,105.0,129.0,73.0,8.0,65.0,123.0,57.0,66.0,9945.0,3773.0,6172.0,4476.0,1104.0,3372.0,8800.0,2640.0,6160.0,1708.0,825.0,1097.0,215756.0,35892.0,162308.0,3.0,0.0,17.0
7,166.0,190.0,175.0,15.0,6.0,6.0,0.0,131.0,116.0,15.0,10157.0,3855.0,6302.0,4465.0,1142.0,3323.0,9003.0,2712.0,6291.0,1927.0,437.0,1104.0,216269.0,37325.0,163417.0,3.0,0.0,17.0
9,166.0,80.0,68.0,12.0,0.0,0.0,0.0,31.0,31.0,0.0,10120.0,3821.0,6299.0,4625.0,1093.0,3532.0,8909.0,2684.0,6225.0,1016.0,149.0,469.0,221247.0,37473.0,165825.0,3.0,0.0,17.0
11,166.0,195.0,115.0,80.0,53.0,3.0,50.0,136.0,71.0,65.0,10246.0,3879.0,6367.0,3948.0,1015.0,2933.0,9023.0,2718.0,6305.0,1823.0,759.0,1181.0,218215.0,32903.0,164061.0,3.0,0.0,17.0
13,166.0,83.0,83.0,0.0,2.0,2.0,0.0,74.0,74.0,0.0,10315.0,3948.0,6367.0,4601.0,1162.0,3439.0,9143.0,2838.0,6305.0,1306.0,477.0,900.0,229286.0,36095.0,172408.0,3.0,0.0,17.0
15,166.0,176.0,149.0,27.0,9.0,9.0,0.0,119.0,104.0,15.0,10221.0,3857.0,6364.0,4447.0,1103.0,3344.0,9028.0,2736.0,6292.0,1795.0,554.0,1150.0,219830.0,36175.0,166053.0,3.0,0.0,17.0
17,166.0,96.0,84.0,12.0,0.0,0.0,0.0,49.0,49.0,0.0,10281.0,3914.0,6367.0,4322.0,1196.0,3126.0,9132.0,2827.0,6305.0,1449.0,489.0,848.0,226266.0,34639.0,169116.0,3.0,0.0,17.0
19,166.0,139.0,112.0,27.0,20.0,20.0,0.0,89.0,74.0,15.0,10240.0,3876.0,6364.0,4260.0,1082.0,3178.0,9010.0,2720.0,6290.0,1676.0,640.0,1044.0,213993.0,35737.0,161615.0,3.0,0.0,17.0
