"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1925607747,5.14,1,5,23.34,72.09,500,0,7.5,515,1
3,1925633335,5.14,1,5,23.34,72.09,500,0,7.5,515,1
5,1925647029,5.14,1,5,23.34,72.09,500,0,7.5,515,1
7,1925661211,5.14,1,5,23.34,72.09,500,0,7.5,515,1
9,1925681924,5.14,1,5,23.34,72.09,500,0,7.5,515,1
2,1925607439,5.14,1,5,23.34,72.09,500,0,7.5,515,1
4,1925637420,5.14,1,5,23.34,72.09,500,0,7.5,515,1
6,1925660691,5.14,1,5,23.34,72.09,500,0,7.5,515,1
8,1925681146,5.14,1,5,23.34,72.09,500,0,7.5,515,1
10,1925700198,5.14,1,5,23.34,72.09,500,0,7.5,515,1
