"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,254634767,5.14,1,1,23.34,72.09,2000,1,2,7.5
3,80,2,2080,3,254646118,5.14,1,1,23.34,72.09,2000,1,2,7.5
5,80,2,2080,3,254652602,5.14,1,1,23.34,72.09,2000,1,2,7.5
7,80,2,2080,3,254655997,5.14,1,1,23.34,72.09,2000,1,2,7.5
9,80,2,2080,3,254658655,5.14,1,1,23.34,72.09,2000,1,2,7.5
2,80,2,2080,3,254634835,5.14,1,1,23.34,72.09,2000,1,2,7.5
4,80,2,2080,3,254647665,5.14,1,1,23.34,72.09,2000,1,2,7.5
6,80,2,2080,3,254651560,5.14,1,1,23.34,72.09,2000,1,2,7.5
8,80,2,2080,3,254655109,5.14,1,1,23.34,72.09,2000,1,2,7.5
10,80,2,2080,3,254659864,5.14,1,1,23.34,72.09,2000,1,2,7.5
