"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,399.0,178.0,221.0,142.0,26.0,116.0,258.0,112.0,146.0,10446.0,4085.0,6361.0,5262.0,1516.0,3746.0,9386.0,3159.0,6227.0,3002.0,1273.0,1919.0,267557.0,46330.0,190119.0,2.0,0.0,17.0
3,166.0,399.0,175.0,224.0,149.0,33.0,116.0,267.0,121.0,146.0,10446.0,4144.0,6302.0,5529.0,1521.0,4008.0,9465.0,3175.0,6290.0,3110.0,1259.0,1893.0,266528.0,46829.0,187914.0,2.0,0.0,17.0
5,166.0,389.0,176.0,213.0,99.0,34.0,65.0,222.0,126.0,96.0,10570.0,4203.0,6367.0,5025.0,1490.0,3535.0,9611.0,3256.0,6355.0,3108.0,939.0,1767.0,264848.0,43298.0,188568.0,2.0,0.0,17.0
7,166.0,403.0,182.0,221.0,81.0,30.0,51.0,223.0,128.0,95.0,10531.0,4164.0,6367.0,5187.0,1434.0,3753.0,9471.0,3116.0,6355.0,3133.0,925.0,1694.0,270313.0,44605.0,192172.0,2.0,0.0,17.0
9,166.0,411.0,255.0,156.0,114.0,49.0,65.0,290.0,195.0,95.0,10460.0,4096.0,6364.0,5182.0,1432.0,3750.0,9409.0,3119.0,6290.0,3363.0,1300.0,2178.0,274502.0,46018.0,195190.0,2.0,0.0,17.0
11,166.0,383.0,171.0,212.0,141.0,26.0,115.0,249.0,117.0,132.0,10612.0,4180.0,6432.0,5153.0,1450.0,3703.0,9530.0,3160.0,6370.0,3015.0,1049.0,1675.0,266998.0,44983.0,189817.0,2.0,0.0,17.0
13,166.0,433.0,213.0,220.0,90.0,40.0,50.0,238.0,157.0,81.0,10548.0,4122.0,6426.0,5070.0,1432.0,3638.0,9461.0,3170.0,6291.0,3186.0,895.0,1704.0,270572.0,44777.0,191757.0,2.0,0.0,17.0
15,166.0,445.0,177.0,268.0,155.0,38.0,117.0,262.0,130.0,132.0,10631.0,4199.0,6432.0,5130.0,1516.0,3614.0,9624.0,3254.0,6370.0,3463.0,1288.0,2009.0,276364.0,45058.0,195188.0,2.0,0.0,17.0
17,166.0,520.0,243.0,277.0,153.0,37.0,116.0,322.0,176.0,146.0,10510.0,4146.0,6364.0,4988.0,1387.0,3601.0,9436.0,3146.0,6290.0,3771.0,1515.0,2363.0,254480.0,42649.0,180566.0,2.0,0.0,17.0
19,166.0,549.0,272.0,277.0,150.0,34.0,116.0,335.0,188.0,147.0,10531.0,4164.0,6367.0,5517.0,1475.0,4042.0,9469.0,3164.0,6305.0,4647.0,1479.0,2676.0,264773.0,46628.0,187676.0,2.0,0.0,17.0
21,166.0,291.0,134.0,157.0,28.0,28.0,0.0,133.0,88.0,45.0,10499.0,4135.0,6364.0,5337.0,1454.0,3883.0,9399.0,3159.0,6240.0,2302.0,707.0,1259.0,267650.0,45855.0,190699.0,2.0,0.0,17.0
23,166.0,381.0,161.0,220.0,89.0,39.0,50.0,220.0,125.0,95.0,10561.0,4135.0,6426.0,5043.0,1378.0,3665.0,9403.0,3110.0,6293.0,3522.0,1102.0,1918.0,263501.0,43441.0,186430.0,2.0,0.0,17.0
25,166.0,395.0,182.0,213.0,96.0,31.0,65.0,207.0,112.0,95.0,10569.0,4140.0,6429.0,5237.0,1494.0,3743.0,9445.0,3140.0,6305.0,3002.0,1087.0,1698.0,268495.0,47195.0,190344.0,2.0,0.0,17.0
