"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,150.0,136.0,14.0,2.0,2.0,0.0,108.0,108.0,0.0,10109.0,4064.0,6045.0,957.0,502.0,455.0,9724.0,3679.0,6045.0,12067.0,2324.0,9432.0,1597001.0,60027.0,1442645.0,3.0,0.0,17.0,2242.0,9126.0,2941.0,368.0,1956.0,7190.0
3,166.0,150.0,136.0,14.0,2.0,2.0,0.0,109.0,109.0,0.0,10100.0,4055.0,6045.0,945.0,490.0,455.0,9714.0,3669.0,6045.0,11916.0,2423.0,9403.0,1561449.0,57250.0,1412506.0,3.0,0.0,17.0,2308.0,9036.0,2880.0,401.0,2022.0,7095.0
5,166.0,175.0,160.0,15.0,2.0,2.0,0.0,114.0,114.0,0.0,10100.0,4055.0,6045.0,1022.0,502.0,520.0,9725.0,3680.0,6045.0,13012.0,2221.0,9838.0,1590219.0,59522.0,1437128.0,3.0,0.0,17.0,2201.0,9984.0,3028.0,350.0,1871.0,7637.0
7,166.0,176.0,161.0,15.0,2.0,2.0,0.0,145.0,130.0,15.0,10109.0,4064.0,6045.0,958.0,503.0,455.0,9729.0,3684.0,6045.0,14481.0,3334.0,11346.0,1588820.0,60130.0,1436404.0,3.0,0.0,17.0,3143.0,10546.0,3935.0,506.0,2828.0,8203.0
9,166.0,168.0,157.0,11.0,2.0,2.0,0.0,113.0,113.0,0.0,10100.0,4055.0,6045.0,1033.0,513.0,520.0,9722.0,3677.0,6045.0,12074.0,1765.0,9265.0,1580759.0,61304.0,1429939.0,3.0,0.0,17.0,1771.0,9625.0,2449.0,311.0,1454.0,7494.0
2,166.0,227.0,162.0,65.0,2.0,2.0,0.0,129.0,114.0,15.0,10100.0,4055.0,6045.0,1034.0,514.0,520.0,9722.0,3677.0,6045.0,14520.0,3590.0,11119.0,1595254.0,61513.0,1443389.0,3.0,0.0,17.0,3440.0,10395.0,4125.0,466.0,3124.0,7679.0
4,166.0,186.0,172.0,14.0,2.0,2.0,0.0,125.0,125.0,0.0,10100.0,4055.0,6045.0,957.0,502.0,455.0,9726.0,3681.0,6045.0,13352.0,2341.0,10003.0,1564236.0,59122.0,1416341.0,3.0,0.0,17.0,2214.0,10180.0,3172.0,367.0,1974.0,7789.0
6,166.0,226.0,161.0,65.0,2.0,2.0,0.0,137.0,122.0,15.0,10109.0,4064.0,6045.0,1030.0,510.0,520.0,9733.0,3688.0,6045.0,14649.0,2898.0,10941.0,1596313.0,60355.0,1442302.0,3.0,0.0,17.0,2915.0,10491.0,4158.0,422.0,2476.0,8026.0
8,166.0,188.0,173.0,15.0,2.0,2.0,0.0,136.0,134.0,2.0,10109.0,4064.0,6045.0,969.0,514.0,455.0,9724.0,3679.0,6045.0,14279.0,2596.0,10709.0,1573386.0,59240.0,1424303.0,3.0,0.0,17.0,2471.0,10876.0,3403.0,440.0,2156.0,8238.0
10,166.0,159.0,144.0,15.0,2.0,2.0,0.0,110.0,109.0,1.0,10109.0,4064.0,6045.0,1033.0,513.0,520.0,9721.0,3676.0,6045.0,13094.0,2498.0,9929.0,1598763.0,63067.0,1444247.0,3.0,0.0,17.0,2471.0,9624.0,3470.0,358.0,2140.0,7458.0
