"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
39,166.0,463.0,230.0,233.0,100.0,50.0,50.0,279.0,169.0,110.0,10321.0,4022.0,6299.0,4455.0,1269.0,3186.0,9181.0,3006.0,6175.0,3708.0,1103.0,2084.0,220544.0,37227.0,155268.0,2.0,0.0,17.0
41,166.0,528.0,248.0,280.0,170.0,55.0,115.0,340.0,180.0,160.0,10592.0,4157.0,6435.0,7596.0,1939.0,5657.0,9521.0,3086.0,6435.0,4060.0,1359.0,2375.0,417854.0,92229.0,300633.0,2.0,0.0,17.0
43,166.0,398.0,227.0,171.0,98.0,48.0,50.0,260.0,164.0,96.0,10577.0,4142.0,6435.0,7486.0,1878.0,5608.0,9496.0,3061.0,6435.0,3265.0,975.0,1930.0,418320.0,91689.0,301535.0,2.0,0.0,17.0
45,166.0,430.0,220.0,210.0,105.0,54.0,51.0,252.0,157.0,95.0,10628.0,4131.0,6497.0,7481.0,1927.0,5554.0,9507.0,3072.0,6435.0,3343.0,1110.0,1941.0,411007.0,89973.0,296095.0,2.0,0.0,17.0
47,166.0,483.0,261.0,222.0,128.0,63.0,65.0,287.0,192.0,95.0,10370.0,4068.0,6302.0,4763.0,1306.0,3457.0,9358.0,3068.0,6290.0,3608.0,1276.0,2124.0,221884.0,40970.0,158080.0,2.0,0.0,17.0
49,166.0,317.0,162.0,155.0,56.0,5.0,51.0,164.0,84.0,80.0,10652.0,4155.0,6497.0,7736.0,2022.0,5714.0,9549.0,3114.0,6435.0,2294.0,641.0,1209.0,424956.0,95850.0,305605.0,2.0,0.0,17.0
2,166.0,607.0,257.0,350.0,170.0,54.0,116.0,342.0,181.0,161.0,10370.0,4009.0,6361.0,5054.0,1428.0,3626.0,9266.0,3040.0,6226.0,4270.0,1470.0,2491.0,226722.0,43250.0,162062.0,2.0,0.0,17.0
4,166.0,372.0,231.0,141.0,80.0,28.0,52.0,252.0,172.0,80.0,10267.0,3971.0,6296.0,4881.0,1313.0,3568.0,9103.0,2942.0,6161.0,3086.0,1018.0,1845.0,217382.0,39363.0,152893.0,2.0,0.0,17.0
6,166.0,408.0,138.0,270.0,123.0,8.0,115.0,230.0,85.0,145.0,10590.0,4155.0,6435.0,7428.0,1874.0,5554.0,9493.0,3058.0,6435.0,2875.0,1131.0,1652.0,412701.0,92533.0,295167.0,2.0,0.0,17.0
8,166.0,342.0,197.0,145.0,85.0,35.0,50.0,224.0,144.0,80.0,10276.0,3980.0,6296.0,4602.0,1247.0,3355.0,9145.0,2984.0,6161.0,2916.0,937.0,1761.0,208603.0,37075.0,148396.0,2.0,0.0,17.0
10,166.0,179.0,102.0,77.0,20.0,20.0,0.0,88.0,73.0,15.0,10553.0,4118.0,6435.0,7492.0,1887.0,5605.0,9471.0,3036.0,6435.0,1655.0,558.0,994.0,420206.0,91861.0,303339.0,2.0,0.0,17.0
12,166.0,402.0,195.0,207.0,146.0,30.0,116.0,259.0,128.0,131.0,10299.0,4000.0,6299.0,4712.0,1307.0,3405.0,9201.0,3026.0,6175.0,3268.0,1308.0,1965.0,225530.0,39940.0,159023.0,2.0,0.0,17.0
14,166.0,272.0,177.0,95.0,31.0,31.0,0.0,160.0,130.0,30.0,10301.0,4002.0,6299.0,4578.0,1288.0,3290.0,9218.0,2993.0,6225.0,2540.0,906.0,1673.0,213106.0,37529.0,151788.0,2.0,0.0,17.0
16,166.0,233.0,145.0,88.0,33.0,33.0,0.0,129.0,114.0,15.0,10182.0,3951.0,6231.0,4909.0,1322.0,3587.0,9082.0,2985.0,6097.0,2168.0,580.0,1162.0,216083.0,39812.0,151799.0,2.0,0.0,17.0
18,166.0,418.0,162.0,256.0,132.0,15.0,117.0,237.0,105.0,132.0,10182.0,3951.0,6231.0,4765.0,1413.0,3352.0,9135.0,3040.0,6095.0,3015.0,1222.0,1819.0,219574.0,39367.0,155191.0,2.0,0.0,17.0
20,166.0,495.0,221.0,274.0,170.0,53.0,117.0,330.0,170.0,160.0,10290.0,3991.0,6299.0,4622.0,1317.0,3305.0,9247.0,3022.0,6225.0,4067.0,1662.0,2467.0,217983.0,39879.0,155549.0,2.0,0.0,17.0
22,166.0,233.0,153.0,80.0,18.0,18.0,0.0,128.0,112.0,16.0,10592.0,4157.0,6435.0,7494.0,1939.0,5555.0,9510.0,3075.0,6435.0,1937.0,479.0,1110.0,415343.0,92774.0,300330.0,2.0,0.0,17.0
24,166.0,339.0,191.0,148.0,83.0,31.0,52.0,237.0,156.0,81.0,10276.0,3980.0,6296.0,4694.0,1309.0,3385.0,9122.0,3012.0,6110.0,3003.0,1092.0,1865.0,218640.0,38881.0,155094.0,2.0,0.0,17.0
26,166.0,424.0,204.0,220.0,73.0,22.0,51.0,232.0,137.0,95.0,10374.0,4013.0,6361.0,4731.0,1334.0,3397.0,9221.0,3047.0,6174.0,3153.0,774.0,1598.0,218325.0,39950.0,155715.0,2.0,0.0,17.0
28,166.0,332.0,176.0,156.0,83.0,32.0,51.0,206.0,125.0,81.0,10287.0,3991.0,6296.0,4581.0,1345.0,3236.0,9229.0,3069.0,6160.0,2885.0,1130.0,1752.0,220442.0,38921.0,155274.0,2.0,0.0,17.0
30,166.0,267.0,134.0,133.0,76.0,11.0,65.0,167.0,87.0,80.0,10673.0,4173.0,6500.0,7228.0,1871.0,5357.0,9561.0,3061.0,6500.0,2128.0,802.0,1246.0,426202.0,88448.0,305972.0,2.0,0.0,17.0
32,166.0,381.0,174.0,207.0,82.0,30.0,52.0,191.0,110.0,81.0,10688.0,4188.0,6500.0,7498.0,1951.0,5547.0,9543.0,3043.0,6500.0,2971.0,960.0,1657.0,419556.0,92386.0,300229.0,2.0,0.0,17.0
34,166.0,599.0,262.0,337.0,237.0,70.0,167.0,395.0,198.0,197.0,10639.0,4142.0,6497.0,7582.0,1925.0,5657.0,9515.0,3030.0,6485.0,4345.0,1717.0,2585.0,423426.0,94029.0,304175.0,2.0,0.0,17.0
36,166.0,556.0,279.0,277.0,160.0,44.0,116.0,357.0,197.0,160.0,10613.0,4116.0,6497.0,7525.0,1970.0,5555.0,9516.0,3030.0,6486.0,4019.0,1374.0,2377.0,421971.0,94290.0,302324.0,2.0,0.0,17.0
38,166.0,461.0,176.0,285.0,81.0,30.0,51.0,217.0,122.0,95.0,10654.0,4157.0,6497.0,7778.0,2013.0,5765.0,9597.0,3112.0,6485.0,3224.0,934.0,1677.0,435823.0,96788.0,315417.0,2.0,0.0,17.0
40,166.0,497.0,193.0,304.0,85.0,34.0,51.0,252.0,141.0,111.0,10566.0,4131.0,6435.0,7556.0,1948.0,5608.0,9501.0,3066.0,6435.0,3948.0,1070.0,2064.0,412459.0,93615.0,297329.0,2.0,0.0,17.0
42,166.0,265.0,168.0,97.0,46.0,46.0,0.0,181.0,151.0,30.0,10323.0,4024.0,6299.0,4696.0,1306.0,3390.0,9239.0,3014.0,6225.0,2730.0,856.0,1652.0,220872.0,38789.0,156832.0,2.0,0.0,17.0
44,166.0,488.0,276.0,212.0,123.0,72.0,51.0,311.0,215.0,96.0,10383.0,4081.0,6302.0,4738.0,1332.0,3406.0,9377.0,3086.0,6291.0,4251.0,1336.0,2509.0,218997.0,40155.0,154588.0,2.0,0.0,17.0
46,166.0,263.0,119.0,144.0,63.0,13.0,50.0,168.0,88.0,80.0,10291.0,3995.0,6296.0,4689.0,1298.0,3391.0,9138.0,2978.0,6160.0,2281.0,800.0,1432.0,212892.0,38953.0,151925.0,2.0,0.0,17.0
48,166.0,404.0,199.0,205.0,84.0,32.0,52.0,223.0,142.0,81.0,10652.0,4155.0,6497.0,7719.0,1984.0,5735.0,9630.0,3145.0,6485.0,3186.0,1051.0,1811.0,431447.0,94574.0,313526.0,2.0,0.0,17.0
50,166.0,482.0,255.0,227.0,125.0,60.0,65.0,284.0,187.0,97.0,10630.0,4133.0,6497.0,7598.0,1940.0,5658.0,9549.0,3064.0,6485.0,4120.0,1361.0,2446.0,421670.0,94128.0,302898.0,2.0,0.0,17.0
