"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,348.0,203.0,145.0,153.0,38.0,115.0,297.0,152.0,145.0,10645.0,4216.0,6429.0,4426.0,1372.0,3054.0,9678.0,3373.0,6305.0,3154.0,1178.0,2028.0,326113.0,38335.0,223196.0,2.0,0.0,17.0
2,166.0,224.0,144.0,80.0,56.0,5.0,51.0,149.0,83.0,66.0,10664.0,4232.0,6432.0,4347.0,1292.0,3055.0,9727.0,3357.0,6370.0,1922.0,659.0,1207.0,331384.0,36483.0,225828.0,2.0,0.0,17.0
3,166.0,301.0,209.0,92.0,20.0,20.0,0.0,166.0,136.0,30.0,10668.0,4236.0,6432.0,4733.0,1418.0,3315.0,9800.0,3430.0,6370.0,2415.0,626.0,1423.0,336349.0,40857.0,229594.0,2.0,0.0,17.0
4,166.0,239.0,156.0,83.0,20.0,20.0,0.0,117.0,87.0,30.0,10713.0,4278.0,6435.0,4767.0,1453.0,3314.0,9841.0,3406.0,6435.0,1938.0,659.0,1183.0,336297.0,39764.0,230419.0,2.0,0.0,17.0
5,166.0,529.0,246.0,283.0,152.0,36.0,116.0,309.0,177.0,132.0,10683.0,4251.0,6432.0,4890.0,1445.0,3445.0,9777.0,3407.0,6370.0,3757.0,1361.0,2208.0,341555.0,40921.0,234919.0,2.0,0.0,17.0
6,166.0,471.0,201.0,270.0,130.0,14.0,116.0,268.0,123.0,145.0,10692.0,4260.0,6432.0,4513.0,1458.0,3055.0,9842.0,3472.0,6370.0,3285.0,1089.0,1747.0,342081.0,39483.0,235320.0,2.0,0.0,17.0
7,166.0,473.0,236.0,237.0,155.0,40.0,115.0,315.0,154.0,161.0,10655.0,4223.0,6432.0,4319.0,1329.0,2990.0,9677.0,3307.0,6370.0,3502.0,1262.0,2138.0,305517.0,36295.0,209219.0,2.0,0.0,17.0
8,166.0,348.0,192.0,156.0,82.0,30.0,52.0,202.0,121.0,81.0,10724.0,4289.0,6435.0,4397.0,1342.0,3055.0,9810.0,3375.0,6435.0,2939.0,1033.0,1726.0,315136.0,36423.0,214710.0,2.0,0.0,17.0
9,166.0,432.0,223.0,209.0,144.0,27.0,117.0,279.0,147.0,132.0,10692.0,4260.0,6432.0,4626.0,1376.0,3250.0,9748.0,3378.0,6370.0,3283.0,1261.0,2035.0,331331.0,37887.0,226112.0,2.0,0.0,17.0
10,166.0,306.0,150.0,156.0,98.0,33.0,65.0,191.0,110.0,81.0,10715.0,4280.0,6435.0,4525.0,1470.0,3055.0,9944.0,3509.0,6435.0,2810.0,1160.0,1720.0,339154.0,37743.0,233330.0,2.0,0.0,17.0
11,166.0,251.0,159.0,92.0,29.0,29.0,0.0,141.0,111.0,30.0,10724.0,4289.0,6435.0,4574.0,1389.0,3185.0,9831.0,3396.0,6435.0,2528.0,636.0,1408.0,328676.0,38384.0,226468.0,2.0,0.0,17.0
12,166.0,377.0,218.0,159.0,96.0,31.0,65.0,238.0,156.0,82.0,10574.0,4207.0,6367.0,4119.0,1324.0,2795.0,9640.0,3335.0,6305.0,3297.0,1067.0,1947.0,318578.0,35881.0,219401.0,2.0,0.0,17.0
