"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,700,2,2080,2,-280031452,5.14,1,1,23.34,72.09,1000,2,0,7.5
2,700,2,2080,2,-280025907,5.14,1,1,23.34,72.09,1000,2,0,7.5
3,700,2,2080,2,-280022294,5.14,1,1,23.34,72.09,1000,2,0,7.5
4,700,2,2080,2,-280019475,5.14,1,1,23.34,72.09,1000,2,0,7.5
5,700,2,2080,2,-280017528,5.14,1,1,23.34,72.09,1000,2,0,7.5
6,700,2,2080,2,-280015624,5.14,1,1,23.34,72.09,1000,2,0,7.5
7,700,2,2080,2,-280013687,5.14,1,1,23.34,72.09,1000,2,0,7.5
8,700,2,2080,2,-280011431,5.14,1,1,23.34,72.09,1000,2,0,7.5
9,700,2,2080,2,-280009677,5.14,1,1,23.34,72.09,1000,2,0,7.5
10,700,2,2080,2,-280007988,5.14,1,1,23.34,72.09,1000,2,0,7.5
