"run","tick","GRCount","STCount"
1,1.0,120,4500
1,2.0,120,4500
1,3.0,120,4500
1,4.0,120,4500
1,5.0,120,4500
1,6.0,120,4500
1,7.0,120,4500
1,8.0,120,4500
1,9.0,120,4500
1,10.0,120,4500
1,11.0,120,4500
1,12.0,120,4500
1,13.0,120,4500
1,14.0,120,4500
1,15.0,120,4500
1,16.0,120,4500
1,17.0,120,4500
1,18.0,120,4500
1,19.0,120,4500
1,20.0,120,4500
1,21.0,120,4500
1,22.0,120,4500
1,23.0,120,4500
1,24.0,120,4500
1,25.0,120,4500
1,26.0,120,4692
1,27.0,131,4692
1,28.0,131,4692
1,29.0,137,4692
1,30.0,137,4692
1,31.0,137,4692
1,32.0,137,4692
1,33.0,137,4692
1,34.0,137,4692
1,35.0,152,4692
1,36.0,152,4692
1,37.0,152,4692
1,38.0,161,4692
1,39.0,161,4692
1,40.0,161,4692
1,41.0,161,4692
1,42.0,161,4692
1,43.0,161,4692
1,44.0,161,4692
1,45.0,161,11970
1,46.0,161,11970
1,47.0,161,11970
1,48.0,171,11970
1,49.0,183,11970
1,50.0,183,11970
1,51.0,183,11970
1,52.0,195,11970
1,53.0,204,11970
1,54.0,204,11970
1,55.0,204,11970
1,56.0,204,11970
1,57.0,204,11970
1,58.0,204,11970
1,59.0,204,11970
1,60.0,204,11970
1,61.0,204,11970
1,62.0,204,11970
1,63.0,204,11970
1,64.0,204,11970
1,65.0,204,11970
1,66.0,204,11970
1,67.0,204,11970
1,68.0,204,11970
1,69.0,216,11970
1,70.0,216,13197
1,71.0,234,13197
1,72.0,234,14411
1,73.0,234,14411
1,74.0,234,14411
1,75.0,234,14411
1,76.0,234,14411
1,77.0,234,14411
1,78.0,234,14411
1,79.0,244,14411
1,80.0,266,14411
1,81.0,266,15523
1,82.0,266,15523
1,83.0,266,15523
1,84.0,131,15523
1,85.0,131,15523
1,86.0,131,15523
1,87.0,131,15523
1,88.0,131,15523
1,89.0,131,15523
1,90.0,131,15523
1,91.0,131,15523
1,92.0,131,15523
1,93.0,131,15523
1,94.0,131,15523
1,95.0,55,15523
1,96.0,55,15523
1,97.0,55,15523
1,98.0,55,15523
1,99.0,55,15523
1,100.0,55,15523
1,101.0,46,15523
1,102.0,50,15523
1,103.0,50,15523
1,104.0,53,16134
1,105.0,57,16134
1,106.0,57,16134
1,107.0,57,16134
1,108.0,57,16134
1,109.0,57,16134
1,110.0,57,16134
1,111.0,57,16134
1,112.0,57,16134
1,113.0,59,16134
1,114.0,59,16134
1,115.0,59,16134
1,116.0,59,16134
1,117.0,45,16134
1,118.0,45,16134
1,119.0,45,16134
1,120.0,45,16134
1,121.0,45,16134
1,122.0,45,16134
1,123.0,45,16134
1,124.0,45,16134
1,125.0,45,16134
1,126.0,45,16134
1,127.0,45,16134
1,128.0,45,16134
1,129.0,45,16134
1,130.0,45,16134
1,131.0,45,16134
1,132.0,45,16134
1,133.0,45,16134
1,134.0,45,16134
1,135.0,45,16134
1,136.0,45,16134
1,137.0,45,16134
1,138.0,45,16134
1,139.0,45,16134
1,140.0,45,16134
1,141.0,45,16134
1,142.0,45,16134
1,143.0,45,16134
1,144.0,45,16134
1,145.0,45,16134
1,146.0,45,16134
1,147.0,45,16134
1,148.0,45,16134
1,149.0,45,16134
1,150.0,45,16134
1,151.0,45,16134
1,152.0,45,16134
1,153.0,45,16134
1,154.0,45,16134
1,155.0,45,16134
1,156.0,45,16134
1,157.0,45,16134
1,158.0,45,16134
1,159.0,45,16134
1,160.0,45,16134
1,161.0,45,16134
1,162.0,45,16134
1,163.0,45,16134
1,164.0,45,16134
1,165.0,45,16134
1,166.0,45,16134
3,1.0,120,4500
3,2.0,120,4500
3,3.0,120,4500
3,4.0,120,4500
3,5.0,120,4500
3,6.0,120,4500
3,7.0,120,4500
3,8.0,120,4500
3,9.0,120,4500
3,10.0,120,4500
3,11.0,120,4500
3,12.0,120,4500
3,13.0,120,4500
3,14.0,120,4500
3,15.0,120,4500
3,16.0,120,4500
3,17.0,120,4500
3,18.0,120,4500
3,19.0,120,4500
3,20.0,120,4500
3,21.0,120,4500
3,22.0,120,4500
3,23.0,120,4500
3,24.0,120,4500
3,25.0,120,4500
3,26.0,120,4702
3,27.0,124,4702
3,28.0,124,4702
3,29.0,130,4702
3,30.0,130,4702
3,31.0,130,4702
3,32.0,130,4702
3,33.0,130,4702
3,34.0,130,4702
3,35.0,141,4702
3,36.0,141,4702
3,37.0,141,4702
3,38.0,155,4702
3,39.0,155,4702
3,40.0,155,4702
3,41.0,155,4702
3,42.0,155,4702
3,43.0,155,4702
3,44.0,155,4702
3,45.0,155,12163
3,46.0,155,12163
3,47.0,155,12163
3,48.0,163,12163
3,49.0,169,12163
3,50.0,169,12163
3,51.0,169,12163
3,52.0,176,12163
3,53.0,182,12163
3,54.0,182,12163
3,55.0,182,12163
3,56.0,182,12163
3,57.0,182,12163
3,58.0,182,12163
3,59.0,182,12163
3,60.0,182,12163
3,61.0,182,12163
3,62.0,182,12163
3,63.0,182,12163
3,64.0,182,12163
3,65.0,182,12163
3,66.0,182,12163
3,67.0,182,12163
3,68.0,182,12163
3,69.0,191,12163
3,70.0,191,13375
3,71.0,202,13375
3,72.0,202,14575
3,73.0,202,14575
3,74.0,202,14575
3,75.0,202,14575
3,76.0,202,14575
3,77.0,202,14575
3,78.0,202,14575
3,79.0,217,14575
3,80.0,244,14575
3,81.0,244,15721
3,82.0,244,15721
3,83.0,244,15721
3,84.0,119,15721
3,85.0,119,15721
3,86.0,119,15721
3,87.0,119,15721
3,88.0,119,15721
3,89.0,119,15721
3,90.0,119,15721
3,91.0,119,15721
3,92.0,119,15721
3,93.0,119,15721
3,94.0,119,15721
3,95.0,57,15721
3,96.0,57,15721
3,97.0,57,15721
3,98.0,57,15721
3,99.0,57,15721
3,100.0,57,15721
3,101.0,52,15721
3,102.0,56,15721
3,103.0,56,15721
3,104.0,62,16341
3,105.0,67,16341
3,106.0,67,16341
3,107.0,67,16341
3,108.0,67,16341
3,109.0,67,16341
3,110.0,67,16341
3,111.0,67,16341
3,112.0,67,16341
3,113.0,69,16341
3,114.0,69,16341
3,115.0,69,16341
3,116.0,69,16341
3,117.0,45,16341
3,118.0,45,16341
3,119.0,45,16341
3,120.0,45,16341
3,121.0,45,16341
3,122.0,45,16341
3,123.0,45,16341
3,124.0,45,16341
3,125.0,45,16341
3,126.0,45,16341
3,127.0,45,16341
3,128.0,45,16341
3,129.0,45,16341
3,130.0,45,16341
3,131.0,45,16341
3,132.0,45,16341
3,133.0,45,16341
3,134.0,45,16341
3,135.0,45,16341
3,136.0,45,16341
3,137.0,45,16341
3,138.0,45,16341
3,139.0,45,16341
3,140.0,45,16341
3,141.0,45,16341
3,142.0,45,16341
3,143.0,45,16341
3,144.0,45,16341
3,145.0,45,16341
3,146.0,45,16341
3,147.0,45,16341
3,148.0,45,16341
3,149.0,45,16341
3,150.0,45,16341
3,151.0,45,16341
3,152.0,45,16341
3,153.0,45,16341
3,154.0,45,16341
3,155.0,45,16341
