"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1795311904,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1795302473,5.14,1,20,23.34,72.09,600,0,7.5,520,2
5,-1795300140,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1795297837,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1795296024,5.14,1,20,23.34,72.09,600,0,7.5,520,2
11,-1795294684,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1795293451,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1795291657,5.14,1,20,23.34,72.09,600,0,7.5,520,2
17,-1795290741,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1795289940,5.14,1,20,23.34,72.09,600,0,7.5,520,2
21,-1795289010,5.14,1,20,23.34,72.09,600,0,7.5,520,2
23,-1795288377,5.14,1,20,23.34,72.09,600,0,7.5,520,2
25,-1795287654,5.14,1,20,23.34,72.09,600,0,7.5,520,2
27,-1795286785,5.14,1,20,23.34,72.09,600,0,7.5,520,2
29,-1795285938,5.14,1,20,23.34,72.09,600,0,7.5,520,2
31,-1795285209,5.14,1,20,23.34,72.09,600,0,7.5,520,2
33,-1795284500,5.14,1,20,23.34,72.09,600,0,7.5,520,2
35,-1795282738,5.14,1,20,23.34,72.09,600,0,7.5,520,2
37,-1795281716,5.14,1,20,23.34,72.09,600,0,7.5,520,2
39,-1795280404,5.14,1,20,23.34,72.09,600,0,7.5,520,2
41,-1795279809,5.14,1,20,23.34,72.09,600,0,7.5,520,2
43,-1795278724,5.14,1,20,23.34,72.09,600,0,7.5,520,2
45,-1795277622,5.14,1,20,23.34,72.09,600,0,7.5,520,2
47,-1795276119,5.14,1,20,23.34,72.09,600,0,7.5,520,2
49,-1795275478,5.14,1,20,23.34,72.09,600,0,7.5,520,2
2,-1795311937,5.14,1,20,23.34,72.09,600,0,7.5,520,2
4,-1795304495,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1795301585,5.14,1,20,23.34,72.09,600,0,7.5,520,2
8,-1795298823,5.14,1,20,23.34,72.09,600,0,7.5,520,2
10,-1795297563,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1795295693,5.14,1,20,23.34,72.09,600,0,7.5,520,2
14,-1795294254,5.14,1,20,23.34,72.09,600,0,7.5,520,2
16,-1795292638,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1795291425,5.14,1,20,23.34,72.09,600,0,7.5,520,2
20,-1795290512,5.14,1,20,23.34,72.09,600,0,7.5,520,2
22,-1795289544,5.14,1,20,23.34,72.09,600,0,7.5,520,2
24,-1795288218,5.14,1,20,23.34,72.09,600,0,7.5,520,2
26,-1795287467,5.14,1,20,23.34,72.09,600,0,7.5,520,2
28,-1795286655,5.14,1,20,23.34,72.09,600,0,7.5,520,2
30,-1795285729,5.14,1,20,23.34,72.09,600,0,7.5,520,2
32,-1795284402,5.14,1,20,23.34,72.09,600,0,7.5,520,2
34,-1795282882,5.14,1,20,23.34,72.09,600,0,7.5,520,2
36,-1795281097,5.14,1,20,23.34,72.09,600,0,7.5,520,2
38,-1795279702,5.14,1,20,23.34,72.09,600,0,7.5,520,2
40,-1795278570,5.14,1,20,23.34,72.09,600,0,7.5,520,2
42,-1795277500,5.14,1,20,23.34,72.09,600,0,7.5,520,2
44,-1795276623,5.14,1,20,23.34,72.09,600,0,7.5,520,2
46,-1795275960,5.14,1,20,23.34,72.09,600,0,7.5,520,2
48,-1795275384,5.14,1,20,23.34,72.09,600,0,7.5,520,2
50,-1795274263,5.14,1,20,23.34,72.09,600,0,7.5,520,2
