"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,443.0,281.0,162.0,120.0,55.0,65.0,305.0,210.0,95.0,10754.0,4319.0,6435.0,3994.0,1134.0,2860.0,10259.0,3824.0,6435.0,29695.0,9343.0,20583.0,3214070.0,284473.0,2614675.0,2.0,0.0,17.0,7366.0,17384.0,12311.0,3948.0,5395.0,13217.0
3,166.0,432.0,270.0,162.0,116.0,51.0,65.0,298.0,203.0,95.0,10763.0,4328.0,6435.0,3983.0,1123.0,2860.0,10271.0,3836.0,6435.0,28117.0,8621.0,19459.0,3200412.0,285783.0,2613828.0,2.0,0.0,17.0,6956.0,16492.0,11625.0,3505.0,5116.0,12503.0
5,166.0,502.0,281.0,221.0,121.0,56.0,65.0,302.0,207.0,95.0,10754.0,4319.0,6435.0,3967.0,1107.0,2860.0,10261.0,3826.0,6435.0,32205.0,10538.0,21607.0,3166182.0,272435.0,2591779.0,2.0,0.0,17.0,8166.0,17985.0,14220.0,4232.0,6306.0,13441.0
7,166.0,430.0,273.0,157.0,116.0,51.0,65.0,297.0,202.0,95.0,10754.0,4319.0,6435.0,4042.0,1117.0,2925.0,10260.0,3825.0,6435.0,28544.0,8659.0,19359.0,3191811.0,280473.0,2602332.0,2.0,0.0,17.0,6865.0,16852.0,11692.0,3584.0,5075.0,12494.0
9,166.0,453.0,282.0,171.0,121.0,56.0,65.0,313.0,217.0,96.0,10754.0,4319.0,6435.0,4138.0,1148.0,2990.0,10246.0,3811.0,6435.0,29734.0,9118.0,20619.0,3236801.0,291060.0,2630385.0,2.0,0.0,17.0,7271.0,17795.0,11939.0,3893.0,5225.0,13348.0
2,166.0,480.0,259.0,221.0,118.0,53.0,65.0,295.0,200.0,95.0,10754.0,4319.0,6435.0,4037.0,1112.0,2925.0,10257.0,3822.0,6435.0,29655.0,9872.0,20314.0,3224224.0,281576.0,2618416.0,2.0,0.0,17.0,7906.0,16475.0,13180.0,3789.0,6083.0,12408.0
4,166.0,452.0,281.0,171.0,127.0,62.0,65.0,308.0,213.0,95.0,10754.0,4319.0,6435.0,3991.0,1131.0,2860.0,10256.0,3821.0,6435.0,29039.0,9688.0,20720.0,3226629.0,286291.0,2627827.0,2.0,0.0,17.0,7386.0,17334.0,11705.0,4360.0,5328.0,13334.0
6,166.0,454.0,282.0,172.0,121.0,56.0,65.0,314.0,218.0,96.0,10754.0,4319.0,6435.0,4049.0,1124.0,2925.0,10245.0,3810.0,6435.0,29520.0,9559.0,20863.0,3217432.0,287023.0,2626009.0,2.0,0.0,17.0,7430.0,17777.0,11743.0,4184.0,5375.0,13433.0
8,166.0,502.0,281.0,221.0,122.0,57.0,65.0,303.0,208.0,95.0,10754.0,4319.0,6435.0,4052.0,1127.0,2925.0,10269.0,3834.0,6435.0,30160.0,10550.0,21011.0,3188447.0,287848.0,2608660.0,2.0,0.0,17.0,8152.0,16963.0,13197.0,4094.0,6456.0,12859.0
10,166.0,518.0,293.0,225.0,178.0,63.0,115.0,373.0,227.0,146.0,10754.0,4319.0,6435.0,3974.0,1114.0,2860.0,10269.0,3834.0,6435.0,33185.0,11035.0,22332.0,3192500.0,280800.0,2611782.0,2.0,0.0,17.0,8618.0,18368.0,14817.0,4465.0,6570.0,13714.0
