"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1785940342,5.14,1,20,23.34,72.09,600,0,7.5,520,3
3,-1785933081,5.14,1,20,23.34,72.09,600,0,7.5,520,3
5,-1785927880,5.14,1,20,23.34,72.09,600,0,7.5,520,3
7,-1785925492,5.14,1,20,23.34,72.09,600,0,7.5,520,3
9,-1785924418,5.14,1,20,23.34,72.09,600,0,7.5,520,3
11,-1785923588,5.14,1,20,23.34,72.09,600,0,7.5,520,3
13,-1785923019,5.14,1,20,23.34,72.09,600,0,7.5,520,3
15,-1785922114,5.14,1,20,23.34,72.09,600,0,7.5,520,3
17,-1785921471,5.14,1,20,23.34,72.09,600,0,7.5,520,3
19,-1785920957,5.14,1,20,23.34,72.09,600,0,7.5,520,3
21,-1785920585,5.14,1,20,23.34,72.09,600,0,7.5,520,3
23,-1785920177,5.14,1,20,23.34,72.09,600,0,7.5,520,3
25,-1785919895,5.14,1,20,23.34,72.09,600,0,7.5,520,3
27,-1785919503,5.14,1,20,23.34,72.09,600,0,7.5,520,3
29,-1785919106,5.14,1,20,23.34,72.09,600,0,7.5,520,3
2,-1785941284,5.14,1,20,23.34,72.09,600,0,7.5,520,3
4,-1785934099,5.14,1,20,23.34,72.09,600,0,7.5,520,3
6,-1785928966,5.14,1,20,23.34,72.09,600,0,7.5,520,3
8,-1785926296,5.14,1,20,23.34,72.09,600,0,7.5,520,3
10,-1785924878,5.14,1,20,23.34,72.09,600,0,7.5,520,3
12,-1785924286,5.14,1,20,23.34,72.09,600,0,7.5,520,3
14,-1785923365,5.14,1,20,23.34,72.09,600,0,7.5,520,3
16,-1785922564,5.14,1,20,23.34,72.09,600,0,7.5,520,3
18,-1785921858,5.14,1,20,23.34,72.09,600,0,7.5,520,3
20,-1785921372,5.14,1,20,23.34,72.09,600,0,7.5,520,3
22,-1785920921,5.14,1,20,23.34,72.09,600,0,7.5,520,3
24,-1785920533,5.14,1,20,23.34,72.09,600,0,7.5,520,3
26,-1785920155,5.14,1,20,23.34,72.09,600,0,7.5,520,3
28,-1785919899,5.14,1,20,23.34,72.09,600,0,7.5,520,3
30,-1785919390,5.14,1,20,23.34,72.09,600,0,7.5,520,3
