"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1786715798,5.14,1,20,23.34,72.09,600,0,7.5,520,3
3,-1786705470,5.14,1,20,23.34,72.09,600,0,7.5,520,3
5,-1786699783,5.14,1,20,23.34,72.09,600,0,7.5,520,3
7,-1786698157,5.14,1,20,23.34,72.09,600,0,7.5,520,3
9,-1786697224,5.14,1,20,23.34,72.09,600,0,7.5,520,3
11,-1786696376,5.14,1,20,23.34,72.09,600,0,7.5,520,3
13,-1786695591,5.14,1,20,23.34,72.09,600,0,7.5,520,3
15,-1786694754,5.14,1,20,23.34,72.09,600,0,7.5,520,3
17,-1786693967,5.14,1,20,23.34,72.09,600,0,7.5,520,3
19,-1786693401,5.14,1,20,23.34,72.09,600,0,7.5,520,3
21,-1786692775,5.14,1,20,23.34,72.09,600,0,7.5,520,3
23,-1786692189,5.14,1,20,23.34,72.09,600,0,7.5,520,3
25,-1786691551,5.14,1,20,23.34,72.09,600,0,7.5,520,3
27,-1786690955,5.14,1,20,23.34,72.09,600,0,7.5,520,3
29,-1786690264,5.14,1,20,23.34,72.09,600,0,7.5,520,3
2,-1786714809,5.14,1,20,23.34,72.09,600,0,7.5,520,3
4,-1786702615,5.14,1,20,23.34,72.09,600,0,7.5,520,3
6,-1786699194,5.14,1,20,23.34,72.09,600,0,7.5,520,3
8,-1786697737,5.14,1,20,23.34,72.09,600,0,7.5,520,3
10,-1786696737,5.14,1,20,23.34,72.09,600,0,7.5,520,3
12,-1786695994,5.14,1,20,23.34,72.09,600,0,7.5,520,3
14,-1786695130,5.14,1,20,23.34,72.09,600,0,7.5,520,3
16,-1786694504,5.14,1,20,23.34,72.09,600,0,7.5,520,3
18,-1786693768,5.14,1,20,23.34,72.09,600,0,7.5,520,3
20,-1786693121,5.14,1,20,23.34,72.09,600,0,7.5,520,3
22,-1786692547,5.14,1,20,23.34,72.09,600,0,7.5,520,3
24,-1786691931,5.14,1,20,23.34,72.09,600,0,7.5,520,3
26,-1786691298,5.14,1,20,23.34,72.09,600,0,7.5,520,3
28,-1786690607,5.14,1,20,23.34,72.09,600,0,7.5,520,3
30,-1786690026,5.14,1,20,23.34,72.09,600,0,7.5,520,3
