"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,516.0,281.0,235.0,127.0,62.0,65.0,307.0,210.0,97.0,10776.0,4341.0,6435.0,3705.0,1105.0,2600.0,10288.0,3853.0,6435.0,33208.0,10499.0,21979.0,3206129.0,253623.0,2671166.0,2.0,0.0,17.0,8606.0,17609.0,15599.0,4258.0,6241.0,13373.0
3,166.0,443.0,281.0,162.0,117.0,52.0,65.0,300.0,205.0,95.0,10776.0,4341.0,6435.0,3487.0,1082.0,2405.0,10292.0,3857.0,6435.0,28821.0,8771.0,19843.0,3176501.0,239428.0,2651646.0,2.0,0.0,17.0,6897.0,17009.0,11812.0,3578.0,5193.0,12946.0
5,166.0,503.0,281.0,222.0,120.0,55.0,65.0,309.0,214.0,95.0,10754.0,4319.0,6435.0,3663.0,1128.0,2535.0,10277.0,3842.0,6435.0,29879.0,9634.0,20660.0,3213450.0,255518.0,2676303.0,2.0,0.0,17.0,7485.0,17175.0,12704.0,4204.0,5430.0,13175.0
7,166.0,452.0,281.0,171.0,117.0,52.0,65.0,301.0,206.0,95.0,10776.0,4341.0,6435.0,3731.0,1131.0,2600.0,10280.0,3845.0,6435.0,30154.0,9513.0,20825.0,3203891.0,257135.0,2668779.0,2.0,0.0,17.0,7767.0,17337.0,12817.0,3723.0,5790.0,13058.0
9,166.0,453.0,281.0,172.0,119.0,54.0,65.0,302.0,207.0,95.0,10776.0,4341.0,6435.0,3729.0,1129.0,2600.0,10292.0,3857.0,6435.0,30164.0,8898.0,20354.0,3181626.0,255500.0,2654098.0,2.0,0.0,17.0,7334.0,17271.0,12893.0,3746.0,5152.0,13020.0
2,166.0,421.0,264.0,157.0,100.0,48.0,52.0,299.0,204.0,95.0,10767.0,4332.0,6435.0,3676.0,1141.0,2535.0,10288.0,3853.0,6435.0,26818.0,7505.0,18906.0,3210072.0,255249.0,2680480.0,2.0,0.0,17.0,5893.0,16901.0,9917.0,3393.0,4112.0,13013.0
4,166.0,443.0,281.0,162.0,119.0,54.0,65.0,301.0,206.0,95.0,10767.0,4332.0,6435.0,3652.0,1117.0,2535.0,10276.0,3841.0,6435.0,27462.0,8368.0,19347.0,3215554.0,251847.0,2676614.0,2.0,0.0,17.0,6447.0,16907.0,10555.0,3777.0,4591.0,12900.0
6,166.0,503.0,282.0,221.0,119.0,54.0,65.0,308.0,213.0,95.0,10754.0,4319.0,6435.0,3730.0,1130.0,2600.0,10276.0,3841.0,6435.0,29869.0,9641.0,20564.0,3233218.0,255264.0,2693991.0,2.0,0.0,17.0,7620.0,17176.0,12693.0,3909.0,5732.0,12944.0
8,166.0,452.0,281.0,171.0,121.0,56.0,65.0,299.0,204.0,95.0,10776.0,4341.0,6435.0,3731.0,1131.0,2600.0,10281.0,3846.0,6435.0,29230.0,9331.0,20244.0,3210785.0,257504.0,2670591.0,2.0,0.0,17.0,7263.0,17218.0,12012.0,4064.0,5267.0,12981.0
10,166.0,483.0,262.0,221.0,117.0,52.0,65.0,299.0,203.0,96.0,10776.0,4341.0,6435.0,3746.0,1146.0,2600.0,10306.0,3871.0,6435.0,30162.0,9836.0,20751.0,3231464.0,259174.0,2692118.0,2.0,0.0,17.0,8090.0,16824.0,13338.0,3735.0,6101.0,12661.0
