"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1,1.0,5150000.0,3.8834951456310676,0.0,0.0,29.126213592233007,0.0,0.0
1,2.0,5150000.0,5.048543689320388,0.0,0.0,62.912621359223294,0.0,0.0
1,3.0,5150000.0,5.242718446601942,0.0,0.0,68.93203883495146,0.0,0.0
1,4.0,5150000.0,5.436893203883495,0.0,0.0,70.29126213592232,0.0,0.0
1,5.0,5150000.0,5.436893203883495,0.0,0.0,71.45631067961165,0.0,0.0
1,6.0,5150000.0,5.631067961165048,0.0,0.0,71.84466019417476,0.0,0.0
1,7.0,5150000.0,5.631067961165048,0.0,0.0,71.84466019417476,0.0,0.0
1,8.0,5150000.0,5.631067961165048,0.0,0.0,72.03883495145631,0.0,0.0
1,9.0,5150000.0,5.631067961165048,0.0,0.0,72.03883495145631,0.0,0.0
1,10.0,5150000.0,5.631067961165048,0.0,0.0,72.03883495145631,0.0,0.0
1,11.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,12.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,13.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,14.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,15.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,16.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,17.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,18.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,19.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,20.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,21.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,22.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,23.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,24.0,5150000.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0
1,25.0,5150000.0,5.631067961165048,0.1941747572815534,0.1941747572815534,72.23300970873787,0.0,0.0
1,26.0,5150000.0,5.631067961165048,0.9708737864077669,0.9708737864077669,72.23300970873787,0.0,0.0
1,27.0,5150000.0,5.631067961165048,0.9708737864077669,0.9708737864077669,72.23300970873787,0.0,0.0
1,28.0,5150000.0,6.601941747572816,2.524271844660194,2.524271844660194,72.23300970873787,0.0,0.0
1,29.0,5150000.0,6.796116504854369,2.7184466019417477,2.7184466019417477,72.23300970873787,0.0,0.0
1,30.0,5150000.0,10.29126213592233,4.271844660194175,4.271844660194175,72.23300970873787,0.0,0.0
1,31.0,5150000.0,11.067961165048544,4.077669902912621,4.077669902912621,72.23300970873787,0.0,0.0
1,32.0,5150000.0,11.262135922330096,4.077669902912621,4.077669902912621,72.23300970873787,0.0,0.0
1,33.0,5150000.0,11.262135922330096,4.271844660194175,4.271844660194175,72.23300970873787,0.0,0.0
1,34.0,5150000.0,11.262135922330096,4.077669902912621,4.077669902912621,72.23300970873787,0.0,0.0
1,35.0,5150000.0,11.45631067961165,4.077669902912621,4.077669902912621,72.23300970873787,62.33009708737865,62.33009708737865
