"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1772130134,5.14,1,20,23.34,72.09,600,0,7.5,520,3
3,-1772121446,5.14,1,20,23.34,72.09,600,0,7.5,520,3
5,-1772117784,5.14,1,20,23.34,72.09,600,0,7.5,520,3
7,-1772116278,5.14,1,20,23.34,72.09,600,0,7.5,520,3
9,-1772115384,5.14,1,20,23.34,72.09,600,0,7.5,520,3
11,-1772114571,5.14,1,20,23.34,72.09,600,0,7.5,520,3
13,-1772113409,5.14,1,20,23.34,72.09,600,0,7.5,520,3
15,-1772112773,5.14,1,20,23.34,72.09,600,0,7.5,520,3
17,-1772111079,5.14,1,20,23.34,72.09,600,0,7.5,520,3
19,-1772110408,5.14,1,20,23.34,72.09,600,0,7.5,520,3
21,-1772109853,5.14,1,20,23.34,72.09,600,0,7.5,520,3
23,-1772109349,5.14,1,20,23.34,72.09,600,0,7.5,520,3
25,-1772108865,5.14,1,20,23.34,72.09,600,0,7.5,520,3
27,-1772108279,5.14,1,20,23.34,72.09,600,0,7.5,520,3
29,-1772107810,5.14,1,20,23.34,72.09,600,0,7.5,520,3
31,-1772107030,5.14,1,20,23.34,72.09,600,0,7.5,520,3
33,-1772106060,5.14,1,20,23.34,72.09,600,0,7.5,520,3
35,-1772105362,5.14,1,20,23.34,72.09,600,0,7.5,520,3
37,-1772104585,5.14,1,20,23.34,72.09,600,0,7.5,520,3
39,-1772104121,5.14,1,20,23.34,72.09,600,0,7.5,520,3
41,-1772103691,5.14,1,20,23.34,72.09,600,0,7.5,520,3
43,-1772103286,5.14,1,20,23.34,72.09,600,0,7.5,520,3
45,-1772102831,5.14,1,20,23.34,72.09,600,0,7.5,520,3
47,-1772102467,5.14,1,20,23.34,72.09,600,0,7.5,520,3
49,-1772102138,5.14,1,20,23.34,72.09,600,0,7.5,520,3
2,-1772130271,5.14,1,20,23.34,72.09,600,0,7.5,520,3
4,-1772122059,5.14,1,20,23.34,72.09,600,0,7.5,520,3
6,-1772118025,5.14,1,20,23.34,72.09,600,0,7.5,520,3
8,-1772116807,5.14,1,20,23.34,72.09,600,0,7.5,520,3
10,-1772115539,5.14,1,20,23.34,72.09,600,0,7.5,520,3
12,-1772114732,5.14,1,20,23.34,72.09,600,0,7.5,520,3
14,-1772113624,5.14,1,20,23.34,72.09,600,0,7.5,520,3
16,-1772112924,5.14,1,20,23.34,72.09,600,0,7.5,520,3
18,-1772111049,5.14,1,20,23.34,72.09,600,0,7.5,520,3
20,-1772110366,5.14,1,20,23.34,72.09,600,0,7.5,520,3
22,-1772109910,5.14,1,20,23.34,72.09,600,0,7.5,520,3
24,-1772109439,5.14,1,20,23.34,72.09,600,0,7.5,520,3
26,-1772109001,5.14,1,20,23.34,72.09,600,0,7.5,520,3
28,-1772108510,5.14,1,20,23.34,72.09,600,0,7.5,520,3
30,-1772108097,5.14,1,20,23.34,72.09,600,0,7.5,520,3
32,-1772107617,5.14,1,20,23.34,72.09,600,0,7.5,520,3
34,-1772106646,5.14,1,20,23.34,72.09,600,0,7.5,520,3
36,-1772105688,5.14,1,20,23.34,72.09,600,0,7.5,520,3
38,-1772105139,5.14,1,20,23.34,72.09,600,0,7.5,520,3
40,-1772104486,5.14,1,20,23.34,72.09,600,0,7.5,520,3
42,-1772104032,5.14,1,20,23.34,72.09,600,0,7.5,520,3
44,-1772103565,5.14,1,20,23.34,72.09,600,0,7.5,520,3
46,-1772103114,5.14,1,20,23.34,72.09,600,0,7.5,520,3
48,-1772102579,5.14,1,20,23.34,72.09,600,0,7.5,520,3
50,-1772102169,5.14,1,20,23.34,72.09,600,0,7.5,520,3
