"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,10867.0,4367.0,6500.0,9395.0,3307.0,6088.0,10684.0,4336.0,6348.0,5341.0,2156.0,3185.0,87.0,87.0,0.0,4521.0,1336.0,3185.0,5186171.0,1544927.0,2044143.0,169059.0,2072.0,140753.0,1.0,0.0,16.0,1403711.0,1021751.0,4164420.0,192991.0,1351936.0,640432.0
2,166.0,10891.0,4391.0,6500.0,9330.0,3262.0,6068.0,10703.0,4348.0,6355.0,5450.0,2200.0,3250.0,88.0,88.0,0.0,4613.0,1363.0,3250.0,5246720.0,1564299.0,2068676.0,169822.0,2078.0,141427.0,1.0,0.0,16.0,1424411.0,1029020.0,4217700.0,194174.0,1370125.0,644265.0
3,166.0,10869.0,4369.0,6500.0,9327.0,3297.0,6030.0,10649.0,4336.0,6313.0,5450.0,2200.0,3250.0,84.0,84.0,0.0,4604.0,1354.0,3250.0,5292054.0,1573540.0,2081991.0,170585.0,1968.0,141736.0,1.0,0.0,16.0,1433222.0,1033267.0,4258787.0,194277.0,1379263.0,648769.0
4,166.0,10874.0,4374.0,6500.0,9270.0,3261.0,6009.0,10636.0,4336.0,6300.0,5232.0,2112.0,3120.0,81.0,81.0,0.0,4433.0,1313.0,3120.0,5129258.0,1519108.0,2020134.0,170585.0,1955.0,141731.0,1.0,0.0,16.0,1381722.0,1016765.0,4112493.0,191012.0,1328096.0,638412.0
5,166.0,10872.0,4372.0,6500.0,9334.0,3294.0,6040.0,10659.0,4342.0,6317.0,5341.0,2156.0,3185.0,95.0,95.0,0.0,4525.0,1340.0,3185.0,5299384.0,1571198.0,2077722.0,166770.0,2255.0,139067.0,1.0,0.0,16.0,1431692.0,1034417.0,4264967.0,194108.0,1377090.0,646030.0
6,166.0,10866.0,4366.0,6500.0,9389.0,3308.0,6081.0,10684.0,4326.0,6358.0,5014.0,2024.0,2990.0,88.0,88.0,0.0,4249.0,1259.0,2990.0,5202654.0,1563341.0,2062087.0,166007.0,2162.0,138296.0,1.0,0.0,16.0,1419922.0,1021545.0,4181109.0,196237.0,1367104.0,642165.0
7,166.0,10868.0,4368.0,6500.0,9293.0,3265.0,6028.0,10642.0,4327.0,6315.0,5341.0,2156.0,3185.0,85.0,85.0,0.0,4525.0,1340.0,3185.0,5236006.0,1566335.0,2068469.0,169822.0,2080.0,141165.0,1.0,0.0,16.0,1425252.0,1024496.0,4211510.0,194327.0,1372008.0,643217.0
8,166.0,10883.0,4383.0,6500.0,9302.0,3273.0,6029.0,10643.0,4333.0,6310.0,5668.0,2288.0,3380.0,90.0,90.0,0.0,4781.0,1401.0,3380.0,5211810.0,1553264.0,2052260.0,171348.0,2149.0,142570.0,1.0,0.0,16.0,1412466.0,1020307.0,4191503.0,193892.0,1359372.0,639794.0
9,166.0,10872.0,4372.0,6500.0,9306.0,3288.0,6018.0,10641.0,4333.0,6308.0,5450.0,2200.0,3250.0,90.0,90.0,0.0,4621.0,1371.0,3250.0,5195451.0,1544725.0,2050900.0,171348.0,2160.0,142746.0,1.0,0.0,16.0,1408075.0,1024465.0,4170986.0,191270.0,1353455.0,642825.0
10,166.0,10879.0,4379.0,6500.0,9319.0,3290.0,6029.0,10650.0,4345.0,6305.0,5232.0,2112.0,3120.0,91.0,91.0,0.0,4438.0,1318.0,3120.0,5176097.0,1546252.0,2044559.0,169059.0,2214.0,140836.0,1.0,0.0,16.0,1406568.0,1018060.0,4158037.0,192300.0,1353952.0,637991.0
