"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,2406.0,690.0,1716.0,887.0,61.0,826.0,1279.0,392.0,887.0,10754.0,4319.0,6435.0,3568.0,1098.0,2470.0,10276.0,3841.0,6435.0,208493.0,61194.0,88504.0,3161996.0,245746.0,2638030.0,2.0,0.0,17.0,61971.0,53790.0,154703.0,4158.0,57036.0,26533.0
3,166.0,2489.0,707.0,1782.0,1015.0,74.0,941.0,1408.0,406.0,1002.0,10754.0,4319.0,6435.0,3571.0,1101.0,2470.0,10266.0,3831.0,6435.0,225739.0,71850.0,99388.0,3158257.0,240935.0,2637417.0,2.0,0.0,17.0,71791.0,56370.0,169369.0,4874.0,66976.0,27597.0
5,166.0,2391.0,677.0,1714.0,938.0,61.0,877.0,1325.0,388.0,937.0,10776.0,4341.0,6435.0,3637.0,1102.0,2535.0,10270.0,3835.0,6435.0,211506.0,66690.0,93816.0,3196411.0,245386.0,2662926.0,2.0,0.0,17.0,67067.0,54200.0,157306.0,4175.0,62515.0,26749.0
7,166.0,2463.0,682.0,1781.0,939.0,62.0,877.0,1339.0,401.0,938.0,10776.0,4341.0,6435.0,3716.0,1116.0,2600.0,10285.0,3850.0,6435.0,218008.0,66330.0,95003.0,3204119.0,252984.0,2666788.0,2.0,0.0,17.0,67114.0,56061.0,161947.0,4231.0,62099.0,27889.0
9,166.0,2411.0,692.0,1719.0,937.0,62.0,875.0,1345.0,395.0,950.0,10776.0,4341.0,6435.0,3671.0,1136.0,2535.0,10299.0,3864.0,6435.0,210642.0,64244.0,92453.0,3195931.0,254221.0,2661625.0,2.0,0.0,17.0,65266.0,54565.0,156077.0,4120.0,60124.0,27187.0
2,166.0,2563.0,728.0,1835.0,1015.0,73.0,942.0,1414.0,411.0,1003.0,10776.0,4341.0,6435.0,3723.0,1123.0,2600.0,10300.0,3865.0,6435.0,226736.0,71575.0,100246.0,3233100.0,253674.0,2690250.0,2.0,0.0,17.0,72066.0,57470.0,169266.0,4655.0,66920.0,28180.0
4,166.0,2487.0,718.0,1769.0,954.0,64.0,890.0,1353.0,401.0,952.0,10776.0,4341.0,6435.0,3658.0,1123.0,2535.0,10300.0,3865.0,6435.0,214625.0,66490.0,94688.0,3173132.0,250494.0,2646091.0,2.0,0.0,17.0,67394.0,55920.0,158705.0,4128.0,62362.0,27294.0
6,166.0,2495.0,717.0,1778.0,937.0,60.0,877.0,1339.0,401.0,938.0,10776.0,4341.0,6435.0,3824.0,1159.0,2665.0,10291.0,3856.0,6435.0,214800.0,66847.0,94680.0,3284235.0,262256.0,2723755.0,2.0,0.0,17.0,67286.0,55745.0,159055.0,4311.0,62536.0,27394.0
8,166.0,2473.0,704.0,1769.0,964.0,74.0,890.0,1358.0,408.0,950.0,10776.0,4341.0,6435.0,3804.0,1140.0,2664.0,10290.0,3855.0,6435.0,223063.0,69111.0,97449.0,3224733.0,259649.0,2686356.0,2.0,0.0,17.0,69304.0,56786.0,166277.0,4855.0,64256.0,28145.0
10,166.0,2385.0,669.0,1716.0,936.0,60.0,876.0,1320.0,383.0,937.0,10778.0,4343.0,6435.0,3740.0,1140.0,2600.0,10307.0,3872.0,6435.0,216827.0,65691.0,93191.0,3233350.0,257158.0,2692265.0,2.0,0.0,17.0,66444.0,54508.0,162319.0,4308.0,61383.0,26747.0
