"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,6837.0,2320.0,4517.0,2974.0,659.0,2315.0,4203.0,1750.0,2453.0,2725.0,1100.0,1625.0,30.0,30.0,0.0,2322.0,697.0,1625.0,297140.0,85534.0,127286.0,66490.0,770.0,56569.0,2.0,0.0,16.0,73478.0,84022.0,213118.0,16109.0,69425.0,53808.0
3,166.0,6683.0,2306.0,4377.0,2773.0,599.0,2174.0,4051.0,1730.0,2321.0,2725.0,1100.0,1625.0,38.0,38.0,0.0,2336.0,711.0,1625.0,273017.0,78150.0,119076.0,69433.0,942.0,59106.0,2.0,0.0,16.0,67311.0,80413.0,192604.0,14882.0,63268.0,51765.0
5,166.0,6755.0,2349.0,4406.0,2909.0,619.0,2290.0,4202.0,1760.0,2442.0,2507.0,1012.0,1495.0,31.0,31.0,0.0,2159.0,664.0,1495.0,285810.0,83987.0,126706.0,65618.0,781.0,55936.0,2.0,0.0,16.0,72534.0,84278.0,201532.0,15617.0,68370.0,54172.0
7,166.0,6688.0,2290.0,4398.0,2792.0,644.0,2148.0,4004.0,1727.0,2277.0,2616.0,1056.0,1560.0,28.0,28.0,0.0,2236.0,676.0,1560.0,277500.0,80036.0,120215.0,64419.0,748.0,54935.0,2.0,0.0,16.0,67944.0,81045.0,196455.0,15702.0,64334.0,52271.0
9,166.0,6841.0,2362.0,4479.0,2931.0,680.0,2251.0,4207.0,1805.0,2402.0,2616.0,1056.0,1560.0,36.0,36.0,0.0,2240.0,680.0,1560.0,301399.0,86123.0,129536.0,66817.0,905.0,56930.0,2.0,0.0,16.0,73412.0,87198.0,214201.0,17095.0,69028.0,56124.0
2,166.0,6770.0,2316.0,4454.0,2913.0,623.0,2290.0,4183.0,1754.0,2429.0,2616.0,1056.0,1560.0,36.0,36.0,0.0,2246.0,686.0,1560.0,287382.0,84144.0,125644.0,69324.0,911.0,58885.0,2.0,0.0,16.0,71674.0,83675.0,203707.0,16306.0,67838.0,53970.0
4,166.0,6803.0,2351.0,4452.0,2822.0,626.0,2196.0,4081.0,1757.0,2324.0,2507.0,1012.0,1495.0,24.0,24.0,0.0,2148.0,653.0,1495.0,278929.0,80074.0,121427.0,62675.0,637.0,53506.0,2.0,0.0,16.0,68532.0,82480.0,196449.0,15271.0,64803.0,52895.0
6,166.0,6781.0,2329.0,4452.0,2926.0,672.0,2254.0,4167.0,1762.0,2405.0,2616.0,1056.0,1560.0,33.0,33.0,0.0,2244.0,684.0,1560.0,294692.0,87048.0,128153.0,68343.0,838.0,58190.0,2.0,0.0,16.0,74406.0,83571.0,211121.0,16760.0,70288.0,53747.0
8,166.0,6634.0,2301.0,4333.0,2800.0,616.0,2184.0,4059.0,1741.0,2318.0,2507.0,1012.0,1495.0,33.0,33.0,0.0,2161.0,666.0,1495.0,280987.0,80438.0,121641.0,65618.0,840.0,55990.0,2.0,0.0,16.0,69067.0,81704.0,199283.0,15238.0,65200.0,52574.0
10,166.0,6937.0,2370.0,4567.0,2996.0,654.0,2342.0,4296.0,1798.0,2498.0,2616.0,1056.0,1560.0,32.0,32.0,0.0,2247.0,687.0,1560.0,300971.0,86681.0,130123.0,67471.0,824.0,57458.0,2.0,0.0,16.0,74526.0,86516.0,214455.0,16492.0,70189.0,55597.0
