"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
2,166.0,316.0,160.0,156.0,83.0,18.0,65.0,186.0,106.0,80.0,10801.0,4304.0,6497.0,5854.0,1564.0,4290.0,9825.0,3390.0,6435.0,2550.0,908.0,1510.0,411645.0,54148.0,265050.0,2.0,0.0,17.0
4,166.0,416.0,207.0,209.0,130.0,14.0,116.0,277.0,132.0,145.0,10676.0,4241.0,6435.0,5750.0,1461.0,4289.0,9667.0,3232.0,6435.0,3098.0,1197.0,1921.0,408171.0,53627.0,260615.0,2.0,0.0,17.0
6,166.0,446.0,226.0,220.0,157.0,41.0,116.0,306.0,161.0,145.0,10732.0,4235.0,6497.0,5476.0,1446.0,4030.0,9669.0,3234.0,6435.0,3621.0,1356.0,2177.0,386960.0,47580.0,247623.0,2.0,0.0,17.0
8,166.0,363.0,201.0,162.0,87.0,22.0,65.0,214.0,132.0,82.0,10711.0,4276.0,6435.0,5763.0,1538.0,4225.0,9808.0,3373.0,6435.0,2920.0,1009.0,1706.0,406589.0,53655.0,261929.0,2.0,0.0,17.0
10,166.0,436.0,230.0,206.0,88.0,23.0,65.0,245.0,150.0,95.0,10773.0,4276.0,6497.0,5882.0,1592.0,4290.0,9805.0,3370.0,6435.0,3042.0,1057.0,1880.0,414618.0,53682.0,264012.0,2.0,0.0,17.0
12,166.0,369.0,201.0,168.0,90.0,40.0,50.0,236.0,141.0,95.0,10685.0,4250.0,6435.0,5599.0,1439.0,4160.0,9684.0,3249.0,6435.0,2954.0,915.0,1723.0,389846.0,49566.0,249520.0,2.0,0.0,17.0
14,166.0,361.0,201.0,160.0,77.0,26.0,51.0,220.0,125.0,95.0,10760.0,4263.0,6497.0,5745.0,1521.0,4224.0,9747.0,3312.0,6435.0,2849.0,841.0,1585.0,395575.0,50610.0,251267.0,2.0,0.0,17.0
16,166.0,191.0,115.0,76.0,2.0,2.0,0.0,69.0,54.0,15.0,10745.0,4248.0,6497.0,5732.0,1507.0,4225.0,9740.0,3305.0,6435.0,1691.0,422.0,871.0,408967.0,51022.0,260206.0,2.0,0.0,17.0
18,166.0,373.0,199.0,174.0,149.0,34.0,115.0,281.0,135.0,146.0,10698.0,4263.0,6435.0,5641.0,1416.0,4225.0,9758.0,3323.0,6435.0,2935.0,1149.0,1886.0,393583.0,50946.0,251764.0,2.0,0.0,17.0
20,166.0,377.0,215.0,162.0,30.0,30.0,0.0,194.0,163.0,31.0,10771.0,4274.0,6497.0,5921.0,1566.0,4355.0,9775.0,3340.0,6435.0,2985.0,734.0,1697.0,407620.0,54020.0,261423.0,2.0,0.0,17.0
