"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,258467523,5.14,1,1,23.34,72.09,2000,1,0,7.5
3,80,2,2080,3,258478665,5.14,1,1,23.34,72.09,2000,1,0,7.5
5,80,2,2080,3,258483693,5.14,1,1,23.34,72.09,2000,1,0,7.5
7,80,2,2080,3,258487523,5.14,1,1,23.34,72.09,2000,1,0,7.5
9,80,2,2080,3,258491088,5.14,1,1,23.34,72.09,2000,1,0,7.5
2,80,2,2080,3,258468032,5.14,1,1,23.34,72.09,2000,1,0,7.5
4,80,2,2080,3,258478762,5.14,1,1,23.34,72.09,2000,1,0,7.5
6,80,2,2080,3,258483099,5.14,1,1,23.34,72.09,2000,1,0,7.5
8,80,2,2080,3,258487393,5.14,1,1,23.34,72.09,2000,1,0,7.5
10,80,2,2080,3,258490744,5.14,1,1,23.34,72.09,2000,1,0,7.5
