"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,7512.0,2134.0,5378.0,5067.0,685.0,4382.0,5894.0,1391.0,4503.0,10853.0,4356.0,6497.0,6525.0,1781.0,4744.0,10397.0,3962.0,6435.0,330584.0,122129.0,142729.0,600495.0,61055.0,475612.0,1.0,0.0,17.0,123010.0,45344.0,285240.0,6092.0,116037.0,19719.0
2,166.0,7608.0,2239.0,5369.0,5208.0,745.0,4463.0,6029.0,1435.0,4594.0,10876.0,4376.0,6500.0,6565.0,1820.0,4745.0,10507.0,4007.0,6500.0,250456.0,113892.0,132397.0,617457.0,65381.0,489278.0,1.0,0.0,17.0,114051.0,42308.0,208148.0,5994.0,107898.0,18346.0
3,166.0,7392.0,2173.0,5219.0,5155.0,741.0,4414.0,5970.0,1441.0,4529.0,10887.0,4387.0,6500.0,6675.0,1800.0,4875.0,10502.0,4002.0,6500.0,340346.0,128898.0,149415.0,605818.0,63915.0,480230.0,1.0,0.0,17.0,129282.0,46027.0,294319.0,6380.0,122518.0,20133.0
4,166.0,7465.0,2104.0,5361.0,5122.0,684.0,4438.0,5885.0,1333.0,4552.0,10900.0,4400.0,6500.0,6440.0,1825.0,4615.0,10510.0,4010.0,6500.0,318382.0,122100.0,140938.0,615633.0,64615.0,489524.0,1.0,0.0,17.0,122239.0,43049.0,275333.0,6035.0,116065.0,18699.0
5,166.0,6633.0,1966.0,4667.0,4590.0,741.0,3849.0,5242.0,1323.0,3919.0,10900.0,4400.0,6500.0,6919.0,1849.0,5070.0,10482.0,3982.0,6500.0,463868.0,129304.0,149981.0,610162.0,66284.0,484400.0,1.0,0.0,17.0,129545.0,46813.0,417055.0,6837.0,122467.0,20436.0
6,166.0,7430.0,2254.0,5176.0,5095.0,768.0,4327.0,5963.0,1498.0,4465.0,10876.0,4376.0,6500.0,6523.0,1843.0,4680.0,10475.0,3975.0,6500.0,480074.0,136491.0,157901.0,607911.0,59621.0,482297.0,1.0,0.0,17.0,136882.0,48175.0,431899.0,6725.0,129766.0,21019.0
7,166.0,7584.0,2224.0,5360.0,5177.0,792.0,4385.0,6017.0,1477.0,4540.0,10887.0,4387.0,6500.0,6651.0,1842.0,4809.0,10495.0,3995.0,6500.0,352552.0,132728.0,154062.0,613774.0,63220.0,487887.0,1.0,0.0,17.0,133070.0,48136.0,304416.0,6998.0,125730.0,20992.0
8,166.0,6468.0,1925.0,4543.0,4396.0,641.0,3755.0,5139.0,1284.0,3855.0,10887.0,4387.0,6500.0,6568.0,1758.0,4810.0,10476.0,3976.0,6500.0,415656.0,115423.0,134221.0,613340.0,61336.0,488709.0,1.0,0.0,17.0,115726.0,42006.0,373650.0,5973.0,109450.0,18495.0
9,166.0,7338.0,2166.0,5172.0,4906.0,650.0,4256.0,5771.0,1386.0,4385.0,10885.0,4385.0,6500.0,6742.0,1803.0,4939.0,10493.0,3993.0,6500.0,271686.0,101527.0,118607.0,614786.0,66805.0,488033.0,1.0,0.0,17.0,101961.0,38149.0,233537.0,5061.0,96466.0,16646.0
10,166.0,7511.0,2216.0,5295.0,5115.0,765.0,4350.0,5950.0,1472.0,4478.0,10900.0,4400.0,6500.0,6465.0,1785.0,4680.0,10491.0,3991.0,6500.0,356612.0,134249.0,154586.0,604438.0,60133.0,480364.0,1.0,0.0,17.0,134233.0,47295.0,309317.0,6940.0,127309.0,20353.0
