"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,1955.0,688.0,1267.0,1094.0,89.0,1005.0,1515.0,406.0,1109.0,7437.0,2412.0,5025.0,29.0,29.0,0.0,6873.0,1848.0,5025.0,58729.0,30320.0,42629.0,274725.0,696.0,247687.0,2.0,0.0,18.0,31246.0,21639.0,37090.0,2306.0,28014.0,11383.0
2,166.0,1958.0,687.0,1271.0,1093.0,85.0,1008.0,1517.0,404.0,1113.0,7548.0,2448.0,5100.0,31.0,31.0,0.0,6958.0,1858.0,5100.0,56141.0,28588.0,40696.0,279054.0,717.0,251655.0,2.0,0.0,18.0,29528.0,21080.0,35061.0,2333.0,26255.0,11168.0
3,166.0,2086.0,738.0,1348.0,1136.0,74.0,1062.0,1605.0,429.0,1176.0,7437.0,2412.0,5025.0,32.0,32.0,0.0,6891.0,1866.0,5025.0,58045.0,29510.0,42237.0,274836.0,737.0,248011.0,2.0,0.0,18.0,30703.0,21632.0,36413.0,2227.0,27283.0,11534.0
4,166.0,2105.0,751.0,1354.0,1151.0,89.0,1062.0,1635.0,452.0,1183.0,7326.0,2376.0,4950.0,32.0,32.0,0.0,6787.0,1837.0,4950.0,59309.0,29511.0,42972.0,271950.0,722.0,245659.0,2.0,0.0,18.0,30798.0,22602.0,36707.0,2291.0,27220.0,12174.0
5,166.0,2120.0,747.0,1373.0,1171.0,95.0,1076.0,1645.0,440.0,1205.0,7437.0,2412.0,5025.0,29.0,29.0,0.0,6880.0,1855.0,5025.0,62414.0,32013.0,45387.0,274947.0,662.0,248157.0,2.0,0.0,18.0,33492.0,22636.0,39778.0,2379.0,29634.0,11895.0
6,166.0,1985.0,715.0,1270.0,1087.0,87.0,1000.0,1540.0,425.0,1115.0,7548.0,2448.0,5100.0,30.0,30.0,0.0,6987.0,1887.0,5100.0,57418.0,28844.0,41686.0,273171.0,702.0,246660.0,2.0,0.0,18.0,30093.0,21541.0,35877.0,2397.0,26447.0,11593.0
7,166.0,2078.0,725.0,1353.0,1167.0,89.0,1078.0,1622.0,424.0,1198.0,7326.0,2376.0,4950.0,29.0,29.0,0.0,6782.0,1832.0,4950.0,59058.0,29842.0,42979.0,271617.0,684.0,245272.0,2.0,0.0,18.0,31302.0,22131.0,36927.0,2265.0,27577.0,11677.0
8,166.0,2227.0,814.0,1413.0,1234.0,100.0,1134.0,1720.0,480.0,1240.0,7215.0,2340.0,4875.0,25.0,25.0,0.0,6690.0,1815.0,4875.0,61970.0,32184.0,45280.0,265956.0,591.0,240385.0,2.0,0.0,18.0,32596.0,23747.0,38223.0,2620.0,29564.0,12684.0
9,166.0,1988.0,721.0,1267.0,1106.0,91.0,1015.0,1535.0,422.0,1113.0,7437.0,2412.0,5025.0,24.0,24.0,0.0,6879.0,1854.0,5025.0,56356.0,29498.0,41015.0,267288.0,554.0,241516.0,2.0,0.0,18.0,29766.0,21214.0,35142.0,2473.0,27025.0,11249.0
10,166.0,1993.0,710.0,1283.0,1104.0,95.0,1009.0,1544.0,417.0,1127.0,7326.0,2376.0,4950.0,27.0,27.0,0.0,6785.0,1835.0,4950.0,55672.0,28611.0,40461.0,270618.0,638.0,244262.0,2.0,0.0,18.0,29519.0,20775.0,34897.0,2378.0,26233.0,10942.0
