"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1763413729,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1763406218,5.14,1,20,23.34,72.09,600,0,7.5,520,2
5,-1763402203,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1763400411,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1763398545,5.14,1,20,23.34,72.09,600,0,7.5,520,2
11,-1763396732,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1763395002,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1763393594,5.14,1,20,23.34,72.09,600,0,7.5,520,2
17,-1763392219,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1763390938,5.14,1,20,23.34,72.09,600,0,7.5,520,2
2,-1763413318,5.14,1,20,23.34,72.09,600,0,7.5,520,2
4,-1763404193,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1763401652,5.14,1,20,23.34,72.09,600,0,7.5,520,2
8,-1763399836,5.14,1,20,23.34,72.09,600,0,7.5,520,2
10,-1763397888,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1763396120,5.14,1,20,23.34,72.09,600,0,7.5,520,2
14,-1763394438,5.14,1,20,23.34,72.09,600,0,7.5,520,2
16,-1763392840,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1763391431,5.14,1,20,23.34,72.09,600,0,7.5,520,2
20,-1763390253,5.14,1,20,23.34,72.09,600,0,7.5,520,2
