"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,259824527,5.14,1,1,23.34,72.09,3000,1,2,7.5
3,80,2,2080,3,259834321,5.14,1,1,23.34,72.09,3000,1,2,7.5
5,80,2,2080,3,259839861,5.14,1,1,23.34,72.09,3000,1,2,7.5
7,80,2,2080,3,259844196,5.14,1,1,23.34,72.09,3000,1,2,7.5
9,80,2,2080,3,259847208,5.14,1,1,23.34,72.09,3000,1,2,7.5
2,80,2,2080,3,259824528,5.14,1,1,23.34,72.09,3000,1,2,7.5
4,80,2,2080,3,259835662,5.14,1,1,23.34,72.09,3000,1,2,7.5
6,80,2,2080,3,259840795,5.14,1,1,23.34,72.09,3000,1,2,7.5
8,80,2,2080,3,259844152,5.14,1,1,23.34,72.09,3000,1,2,7.5
10,80,2,2080,3,259847355,5.14,1,1,23.34,72.09,3000,1,2,7.5
