"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,2103.0,749.0,1354.0,1210.0,122.0,1088.0,1642.0,452.0,1190.0,10434.0,3384.0,7050.0,75.0,75.0,0.0,9944.0,2894.0,7050.0,61884.0,32064.0,45008.0,764568.0,1907.0,686418.0,2.0,0.0,18.0,32376.0,23518.0,38366.0,2927.0,29137.0,12632.0
2,166.0,1897.0,694.0,1203.0,1029.0,87.0,942.0,1465.0,417.0,1048.0,10545.0,3420.0,7125.0,80.0,80.0,0.0,10038.0,2913.0,7125.0,53022.0,26916.0,38665.0,760461.0,2016.0,682772.0,2.0,2.0,18.0,27853.0,20037.0,32985.0,2144.0,24772.0,10812.0
3,166.0,358.0,358.0,0.0,40.0,40.0,0.0,195.0,195.0,0.0,2736.0,2736.0,0.0,80.0,80.0,0.0,2021.0,2021.0,0.0,9396.0,1241.0,4821.0,168400.0,2011.0,90478.0,2.0,3.0,18.0,0.0,9396.0,0.0,1241.0,0.0,4821.0
4,166.0,448.0,248.0,200.0,153.0,15.0,138.0,324.0,153.0,171.0,9435.0,3060.0,6375.0,41.0,41.0,0.0,8991.0,2616.0,6375.0,12262.0,5065.0,8952.0,461649.0,953.0,423200.0,3.0,0.0,18.0,4919.0,6521.0,5741.0,814.0,4251.0,4033.0
5,166.0,530.0,256.0,274.0,229.0,28.0,201.0,390.0,161.0,229.0,9657.0,3132.0,6525.0,43.0,43.0,0.0,9182.0,2657.0,6525.0,13853.0,6232.0,10173.0,470307.0,1018.0,430478.0,3.0,2.0,18.0,6092.0,6665.0,7188.0,905.0,5327.0,4081.0
6,166.0,72.0,72.0,0.0,2.0,2.0,0.0,37.0,37.0,0.0,2261.0,2261.0,0.0,42.0,42.0,0.0,1408.0,1408.0,0.0,2007.0,170.0,1191.0,87310.0,982.0,48025.0,3.0,3.0,18.0,0.0,2007.0,0.0,170.0,0.0,1191.0
7,166.0,2069.0,724.0,1345.0,1159.0,86.0,1073.0,1611.0,432.0,1179.0,10545.0,3420.0,7125.0,77.0,77.0,0.0,10038.0,2913.0,7125.0,58819.0,30139.0,42818.0,764568.0,1887.0,686333.0,2.0,0.0,18.0,31009.0,22162.0,36657.0,2250.0,27889.0,11809.0
8,166.0,1969.0,695.0,1274.0,1098.0,86.0,1012.0,1527.0,403.0,1124.0,10656.0,3456.0,7200.0,81.0,81.0,0.0,10135.0,2935.0,7200.0,56739.0,28277.0,41048.0,768675.0,1997.0,689688.0,2.0,2.0,18.0,29512.0,22009.0,34730.0,2151.0,26126.0,11536.0
9,166.0,371.0,371.0,0.0,59.0,59.0,0.0,192.0,192.0,0.0,2885.0,2885.0,0.0,40.0,40.0,0.0,2297.0,2297.0,0.0,10393.0,1596.0,4814.0,159810.0,941.0,81287.0,2.0,3.0,18.0,0.0,10393.0,0.0,1596.0,0.0,4814.0
10,166.0,604.0,264.0,340.0,296.0,27.0,269.0,457.0,162.0,295.0,9435.0,3060.0,6375.0,46.0,46.0,0.0,8978.0,2603.0,6375.0,15170.0,7267.0,11294.0,471306.0,1064.0,431391.0,3.0,0.0,18.0,7042.0,7012.0,8158.0,851.0,6416.0,4252.0
11,166.0,529.0,254.0,275.0,231.0,30.0,201.0,394.0,161.0,233.0,9657.0,3132.0,6525.0,41.0,41.0,0.0,9196.0,2671.0,6525.0,13971.0,6208.0,10171.0,465645.0,961.0,426576.0,3.0,2.0,18.0,5989.0,6848.0,7123.0,961.0,5247.0,4182.0
12,166.0,172.0,172.0,0.0,9.0,9.0,0.0,89.0,89.0,0.0,2388.0,2388.0,0.0,41.0,41.0,0.0,1654.0,1654.0,0.0,4165.0,437.0,2274.0,96335.0,950.0,56398.0,3.0,3.0,18.0,0.0,4165.0,0.0,437.0,0.0,2274.0
13,166.0,1982.0,715.0,1267.0,1095.0,87.0,1008.0,1534.0,418.0,1116.0,10656.0,3456.0,7200.0,78.0,78.0,0.0,10151.0,2951.0,7200.0,58225.0,30131.0,42395.0,762459.0,1928.0,684446.0,2.0,0.0,18.0,31161.0,21315.0,36910.0,2266.0,27865.0,11234.0
14,166.0,2136.0,731.0,1405.0,1234.0,97.0,1137.0,1671.0,431.0,1240.0,10545.0,3420.0,7125.0,74.0,74.0,0.0,10043.0,2918.0,7125.0,60745.0,31925.0,44379.0,749250.0,1804.0,673567.0,2.0,2.0,18.0,32603.0,22422.0,38323.0,2451.0,29474.0,11776.0
15,166.0,480.0,480.0,0.0,87.0,87.0,0.0,279.0,279.0,0.0,2717.0,2717.0,0.0,73.0,73.0,0.0,2127.0,2127.0,0.0,14274.0,2340.0,7592.0,150756.0,1809.0,73196.0,2.0,3.0,18.0,0.0,14274.0,0.0,2340.0,0.0,7592.0
16,166.0,609.0,266.0,343.0,290.0,30.0,260.0,456.0,164.0,292.0,9435.0,3060.0,6375.0,42.0,42.0,0.0,8990.0,2615.0,6375.0,14973.0,6772.0,11079.0,473859.0,980.0,433510.0,3.0,0.0,18.0,6664.0,7191.0,7782.0,934.0,5838.0,4415.0
17,166.0,587.0,292.0,295.0,240.0,30.0,210.0,421.0,177.0,244.0,9435.0,3060.0,6375.0,39.0,39.0,0.0,8985.0,2610.0,6375.0,15798.0,6952.0,11451.0,462093.0,907.0,423249.0,3.0,2.0,18.0,6881.0,7693.0,8105.0,910.0,6042.0,4570.0
18,166.0,50.0,50.0,0.0,3.0,3.0,0.0,20.0,20.0,0.0,2435.0,2435.0,0.0,38.0,38.0,0.0,1598.0,1598.0,0.0,2216.0,701.0,1423.0,92575.0,909.0,54323.0,3.0,3.0,18.0,586.0,1541.0,675.0,166.0,535.0,837.0
19,166.0,1863.0,630.0,1233.0,1066.0,70.0,996.0,1455.0,369.0,1086.0,10545.0,3420.0,7125.0,79.0,79.0,0.0,10027.0,2902.0,7125.0,53948.0,28710.0,39693.0,768897.0,1938.0,689996.0,2.0,0.0,18.0,29404.0,19458.0,34490.0,2035.0,26675.0,10289.0
20,166.0,2082.0,716.0,1366.0,1167.0,94.0,1073.0,1611.0,422.0,1189.0,10545.0,3420.0,7125.0,77.0,77.0,0.0,10040.0,2915.0,7125.0,58632.0,30863.0,42830.0,764568.0,1884.0,686331.0,2.0,2.0,18.0,31574.0,21136.0,37496.0,2518.0,28345.0,11256.0
21,166.0,262.0,262.0,0.0,28.0,28.0,0.0,122.0,122.0,0.0,3009.0,3009.0,0.0,80.0,80.0,0.0,2351.0,2351.0,0.0,7986.0,801.0,3204.0,186954.0,1981.0,107838.0,2.0,3.0,18.0,0.0,7986.0,0.0,801.0,0.0,3204.0
22,166.0,502.0,237.0,265.0,229.0,26.0,203.0,372.0,147.0,225.0,9546.0,3096.0,6450.0,44.0,44.0,0.0,9081.0,2631.0,6450.0,13329.0,5859.0,9743.0,471195.0,1024.0,431260.0,3.0,0.0,18.0,5703.0,6744.0,6585.0,818.0,5041.0,4040.0
23,166.0,563.0,287.0,276.0,210.0,14.0,196.0,408.0,175.0,233.0,9546.0,3096.0,6450.0,43.0,43.0,0.0,9102.0,2652.0,6450.0,14845.0,6605.0,10892.0,468975.0,967.0,429336.0,3.0,2.0,18.0,6540.0,7156.0,7689.0,832.0,5773.0,4352.0
24,166.0,222.0,144.0,78.0,59.0,5.0,54.0,145.0,76.0,69.0,2796.0,2592.0,204.0,42.0,42.0,0.0,2071.0,1867.0,204.0,5868.0,1843.0,3898.0,109784.0,996.0,70627.0,3.0,3.0,18.0,1741.0,3787.0,2081.0,335.0,1508.0,2157.0
25,166.0,2051.0,724.0,1327.0,1161.0,88.0,1073.0,1600.0,424.0,1176.0,10656.0,3456.0,7200.0,83.0,83.0,0.0,10148.0,2948.0,7200.0,58078.0,30564.0,42568.0,773781.0,2051.0,694273.0,2.0,0.0,18.0,31247.0,21302.0,36776.0,2407.0,28157.0,11321.0
