"run","tick","GRCount","STCount"
1,1.0,20,650
1,2.0,20,650
1,3.0,20,650
1,4.0,20,650
1,5.0,20,650
1,6.0,20,650
1,7.0,20,650
1,8.0,20,650
1,9.0,20,650
1,10.0,20,650
1,11.0,20,650
1,12.0,20,650
1,13.0,20,650
1,14.0,20,650
1,15.0,20,650
1,16.0,20,650
1,17.0,20,650
1,18.0,20,650
1,19.0,20,650
1,20.0,20,650
1,21.0,20,650
1,22.0,20,650
1,23.0,20,650
1,24.0,20,650
1,25.0,20,650
1,26.0,20,734
1,27.0,29,734
1,28.0,29,734
1,29.0,47,734
1,30.0,47,734
1,31.0,47,734
1,32.0,47,734
1,33.0,47,734
1,34.0,47,734
1,35.0,87,734
1,36.0,87,734
1,37.0,87,734
1,38.0,114,734
1,39.0,114,734
1,40.0,114,734
1,41.0,114,734
1,42.0,114,734
1,43.0,114,734
1,44.0,114,734
1,45.0,114,4628
1,46.0,114,4628
1,47.0,114,4628
1,48.0,165,4628
1,49.0,209,4628
1,50.0,209,4628
1,51.0,209,4628
1,52.0,275,4628
1,53.0,336,4628
1,54.0,336,4628
1,55.0,336,4628
1,56.0,336,4628
1,57.0,336,4628
1,58.0,336,4628
1,59.0,336,4628
1,60.0,336,4628
1,61.0,336,4628
1,62.0,336,4628
1,63.0,336,4628
1,64.0,336,4628
1,65.0,336,4628
1,66.0,336,4628
1,67.0,336,4628
1,68.0,336,4628
1,69.0,500,4628
1,70.0,500,5569
1,71.0,648,5569
1,72.0,648,6881
1,73.0,648,6881
1,74.0,648,6881
1,75.0,648,6881
1,76.0,648,6881
1,77.0,648,6881
1,78.0,648,6881
1,79.0,1079,6881
1,80.0,1525,6881
1,81.0,1525,9488
1,82.0,1525,9488
1,83.0,1525,9488
1,84.0,1451,9488
1,85.0,1451,9488
1,86.0,1451,9488
1,87.0,1451,9488
1,88.0,1451,9488
1,89.0,1451,9488
1,90.0,1451,9488
1,91.0,1451,9488
1,92.0,1451,9488
1,93.0,1451,9488
1,94.0,1451,9488
1,95.0,1291,9488
1,96.0,1291,9488
1,97.0,1291,9488
1,98.0,1291,9488
1,99.0,1291,9488
1,100.0,1291,9488
1,101.0,2593,9488
1,102.0,3819,9488
1,103.0,3819,9488
1,104.0,3889,15201
1,105.0,3968,15201
1,106.0,3968,15201
1,107.0,3968,15201
1,108.0,3968,15201
1,109.0,3968,15201
1,110.0,3968,15201
1,111.0,3968,15201
1,112.0,3968,15201
1,113.0,4048,15201
1,114.0,4048,15201
1,115.0,4048,15201
1,116.0,4048,15201
1,117.0,2893,15201
1,118.0,2893,15201
1,119.0,2893,15201
1,120.0,2893,15201
1,121.0,2893,15201
1,122.0,2893,15201
1,123.0,2893,15201
1,124.0,2893,15201
1,125.0,2893,15201
1,126.0,2893,15201
1,127.0,2893,15201
1,128.0,2893,15201
1,129.0,2893,15201
1,130.0,2893,15201
1,131.0,2893,15201
1,132.0,2893,15201
1,133.0,2893,15201
1,134.0,2893,15201
1,135.0,2893,15201
1,136.0,2893,15201
1,137.0,2893,15201
1,138.0,2893,15201
1,139.0,2893,15201
1,140.0,2893,15201
1,141.0,2893,15201
1,142.0,2893,15201
1,143.0,2893,15201
1,144.0,2893,15201
1,145.0,2893,15201
1,146.0,2893,15201
1,147.0,2893,15201
1,148.0,2893,15201
1,149.0,2893,15201
1,150.0,2893,15201
1,151.0,2893,15201
1,152.0,2893,15201
1,153.0,2893,15201
1,154.0,2893,15201
1,155.0,2893,15201
1,156.0,2893,15201
1,157.0,2893,15201
1,158.0,2893,15201
1,159.0,2893,15201
1,160.0,2893,15201
1,161.0,2893,15201
1,162.0,2893,15201
1,163.0,2893,15201
1,164.0,2893,15201
1,165.0,2893,15201
1,166.0,2893,15201
3,1.0,20,650
3,2.0,20,650
3,3.0,20,650
3,4.0,20,650
3,5.0,20,650
3,6.0,20,650
3,7.0,20,650
3,8.0,20,650
3,9.0,20,650
3,10.0,20,650
3,11.0,20,650
3,12.0,20,650
3,13.0,20,650
3,14.0,20,650
3,15.0,20,650
3,16.0,20,650
3,17.0,20,650
3,18.0,20,650
3,19.0,20,650
3,20.0,20,650
3,21.0,20,650
3,22.0,20,650
3,23.0,20,650
3,24.0,20,650
3,25.0,20,650
3,26.0,20,764
3,27.0,37,764
3,28.0,37,764
3,29.0,56,764
3,30.0,56,764
3,31.0,56,764
3,32.0,56,764
3,33.0,56,764
3,34.0,56,764
3,35.0,96,764
3,36.0,96,764
3,37.0,96,764
3,38.0,121,764
3,39.0,121,764
3,40.0,121,764
3,41.0,121,764
3,42.0,121,764
3,43.0,121,764
3,44.0,121,764
3,45.0,121,4688
3,46.0,121,4688
3,47.0,121,4688
3,48.0,175,4688
3,49.0,235,4688
3,50.0,235,4688
3,51.0,235,4688
3,52.0,311,4688
3,53.0,379,4688
3,54.0,379,4688
3,55.0,379,4688
3,56.0,379,4688
3,57.0,379,4688
3,58.0,379,4688
3,59.0,379,4688
3,60.0,379,4688
3,61.0,379,4688
3,62.0,379,4688
3,63.0,379,4688
3,64.0,379,4688
3,65.0,379,4688
3,66.0,379,4688
3,67.0,379,4688
3,68.0,379,4688
3,69.0,534,4688
3,70.0,534,5649
3,71.0,694,5649
3,72.0,694,6927
3,73.0,694,6927
3,74.0,694,6927
3,75.0,694,6927
3,76.0,694,6927
3,77.0,694,6927
3,78.0,694,6927
3,79.0,1204,6927
3,80.0,1696,6927
3,81.0,1696,9507
3,82.0,1696,9507
3,83.0,1696,9507
3,84.0,1610,9507
3,85.0,1610,9507
3,86.0,1610,9507
3,87.0,1610,9507
3,88.0,1610,9507
3,89.0,1610,9507
3,90.0,1610,9507
3,91.0,1610,9507
3,92.0,1610,9507
3,93.0,1610,9507
3,94.0,1610,9507
3,95.0,1452,9507
3,96.0,1452,9507
3,97.0,1452,9507
3,98.0,1452,9507
3,99.0,1452,9507
3,100.0,1452,9507
3,101.0,2962,9507
3,102.0,4328,9507
3,103.0,4328,9507
3,104.0,5714,15092
3,105.0,7090,15092
3,106.0,7090,15092
3,107.0,7090,15092
3,108.0,7090,15092
3,109.0,7090,15092
3,110.0,7090,15092
3,111.0,7090,15092
3,112.0,7090,15092
3,113.0,7168,15092
3,114.0,7168,15092
3,115.0,7168,15092
3,116.0,7168,15092
3,117.0,5225,15092
3,118.0,5225,15092
3,119.0,5225,15092
3,120.0,5225,15092
3,121.0,5225,15092
3,122.0,5225,15092
3,123.0,5225,15092
3,124.0,5225,15092
3,125.0,5225,15092
3,126.0,5225,15092
3,127.0,5225,15092
3,128.0,5225,15092
3,129.0,5225,15092
3,130.0,5225,15092
3,131.0,5225,15092
3,132.0,5225,15092
3,133.0,5225,15092
3,134.0,5225,15092
3,135.0,5225,15092
3,136.0,5225,15092
3,137.0,5225,15092
3,138.0,5225,15092
3,139.0,5225,15092
3,140.0,5225,15092
3,141.0,5225,15092
3,142.0,5225,15092
3,143.0,5225,15092
3,144.0,5225,15092
3,145.0,5225,15092
3,146.0,5225,15092
3,147.0,5225,15092
3,148.0,5225,15092
3,149.0,5225,15092
3,150.0,5225,15092
3,151.0,5225,15092
3,152.0,5225,15092
3,153.0,5225,15092
3,154.0,5225,15092
3,155.0,5225,15092
3,156.0,5225,15092
3,157.0,5225,15092
3,158.0,5225,15092
3,159.0,5225,15092
3,160.0,5225,15092
3,161.0,5225,15092
3,162.0,5225,15092
3,163.0,5225,15092
3,164.0,5225,15092
3,165.0,5225,15092
3,166.0,5225,15092
5,1.0,20,650
5,2.0,20,650
5,3.0,20,650
5,4.0,20,650
5,5.0,20,650
5,6.0,20,650
5,7.0,20,650
5,8.0,20,650
5,9.0,20,650
5,10.0,20,650
5,11.0,20,650
5,12.0,20,650
5,13.0,20,650
5,14.0,20,650
5,15.0,20,650
5,16.0,20,650
5,17.0,20,650
5,18.0,20,650
5,19.0,20,650
5,20.0,20,650
5,21.0,20,650
5,22.0,20,650
5,23.0,20,650
5,24.0,20,650
5,25.0,20,650
5,26.0,20,770
5,27.0,30,770
5,28.0,30,770
5,29.0,49,770
5,30.0,49,770
5,31.0,49,770
5,32.0,49,770
5,33.0,49,770
5,34.0,49,770
5,35.0,89,770
5,36.0,89,770
5,37.0,89,770
5,38.0,118,770
5,39.0,118,770
5,40.0,118,770
5,41.0,118,770
5,42.0,118,770
5,43.0,118,770
5,44.0,118,770
5,45.0,118,4706
5,46.0,118,4706
5,47.0,118,4706
5,48.0,150,4706
5,49.0,194,4706
5,50.0,194,4706
5,51.0,194,4706
5,52.0,265,4706
5,53.0,329,4706
5,54.0,329,4706
5,55.0,329,4706
5,56.0,329,4706
5,57.0,329,4706
5,58.0,329,4706
5,59.0,329,4706
5,60.0,329,4706
5,61.0,329,4706
5,62.0,329,4706
5,63.0,329,4706
5,64.0,329,4706
5,65.0,329,4706
5,66.0,329,4706
5,67.0,329,4706
5,68.0,329,4706
5,69.0,480,4706
5,70.0,480,5650
5,71.0,648,5650
5,72.0,648,6958
5,73.0,648,6958
5,74.0,648,6958
5,75.0,648,6958
5,76.0,648,6958
5,77.0,648,6958
5,78.0,648,6958
5,79.0,1053,6958
5,80.0,1501,6958
5,81.0,1501,9573
5,82.0,1501,9573
5,83.0,1501,9573
5,84.0,1425,9573
5,85.0,1425,9573
5,86.0,1425,9573
5,87.0,1425,9573
5,88.0,1425,9573
5,89.0,1425,9573
5,90.0,1425,9573
5,91.0,1425,9573
5,92.0,1425,9573
5,93.0,1425,9573
5,94.0,1425,9573
5,95.0,1257,9573
5,96.0,1257,9573
5,97.0,1257,9573
5,98.0,1257,9573
5,99.0,1257,9573
5,100.0,1257,9573
5,101.0,2550,9573
5,102.0,3746,9573
5,103.0,3746,9573
5,104.0,4910,15274
5,105.0,6092,15274
5,106.0,6092,15274
5,107.0,6092,15274
5,108.0,6092,15274
5,109.0,6092,15274
5,110.0,6092,15274
5,111.0,6092,15274
5,112.0,6092,15274
5,113.0,7235,15274
5,114.0,7235,15274
5,115.0,7235,15274
5,116.0,7235,15274
5,117.0,5313,15274
5,118.0,5313,15274
5,119.0,5313,15274
5,120.0,5313,15274
5,121.0,5313,15274
5,122.0,5313,15274
5,123.0,5313,15274
5,124.0,5313,15274
5,125.0,5313,15274
