"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,26.0,26.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10196.0,3837.0,6359.0,626.0,626.0,0.0,9051.0,3396.0,5655.0,884.0,123.0,533.0,881778.0,16021.0,450128.0,3.0,2.0,17.0,6.0,864.0,20.0,123.0,0.0,527.0
3,166.0,26.0,26.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,10044.0,3938.0,6106.0,1063.0,673.0,390.0,9302.0,3452.0,5850.0,1191.0,144.0,679.0,676553.0,26979.0,501658.0,3.0,2.0,17.0,9.0,1043.0,148.0,144.0,0.0,670.0
5,166.0,26.0,26.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10304.0,3880.0,6424.0,565.0,565.0,0.0,9124.0,3404.0,5720.0,1259.0,107.0,670.0,892340.0,14122.0,448810.0,3.0,2.0,17.0,13.0,1108.0,151.0,107.0,0.0,657.0
7,166.0,40.0,40.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,10083.0,3913.0,6170.0,1065.0,675.0,390.0,9239.0,3389.0,5850.0,1926.0,371.0,1124.0,664547.0,26367.0,490210.0,3.0,2.0,17.0,69.0,1632.0,294.0,320.0,51.0,1055.0
9,166.0,26.0,26.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,10262.0,3839.0,6423.0,581.0,581.0,0.0,9043.0,3388.0,5655.0,1383.0,245.0,681.0,871080.0,14636.0,443406.0,3.0,2.0,17.0,15.0,1024.0,359.0,245.0,0.0,666.0
2,166.0,28.0,28.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,10261.0,3838.0,6423.0,588.0,588.0,0.0,9047.0,3392.0,5655.0,1606.0,423.0,991.0,882999.0,14935.0,447822.0,3.0,2.0,17.0,228.0,1261.0,345.0,219.0,204.0,763.0
4,166.0,58.0,58.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,10107.0,3937.0,6170.0,1149.0,694.0,455.0,9299.0,3449.0,5850.0,2369.0,189.0,1177.0,662658.0,26696.0,493602.0,3.0,2.0,17.0,24.0,1816.0,553.0,189.0,0.0,1153.0
6,166.0,33.0,33.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,9987.0,3882.0,6105.0,1127.0,672.0,455.0,9177.0,3392.0,5785.0,2144.0,278.0,1004.0,662966.0,27646.0,488609.0,3.0,2.0,17.0,144.0,1464.0,680.0,176.0,102.0,860.0
8,166.0,45.0,34.0,11.0,0.0,0.0,0.0,16.0,16.0,0.0,10203.0,3968.0,6235.0,1157.0,702.0,455.0,9360.0,3445.0,5915.0,2502.0,453.0,1102.0,676585.0,28589.0,497772.0,3.0,2.0,17.0,247.0,1310.0,1192.0,249.0,204.0,855.0
10,166.0,190.0,58.0,132.0,51.0,0.0,51.0,92.0,27.0,65.0,10051.0,3752.0,6299.0,2784.0,704.0,2080.0,9127.0,3212.0,5915.0,5841.0,1797.0,2784.0,766863.0,71640.0,492890.0,3.0,2.0,17.0,1753.0,2115.0,3726.0,262.0,1535.0,1031.0
