"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1924715396,5.14,1,5,23.34,72.09,500,0,7.5,515,1
3,1924753290,5.14,1,5,23.34,72.09,500,0,7.5,515,1
5,1924784359,5.14,1,5,23.34,72.09,500,0,7.5,515,1
7,1924813377,5.14,1,5,23.34,72.09,500,0,7.5,515,1
9,1924839323,5.14,1,5,23.34,72.09,500,0,7.5,515,1
2,1924720961,5.14,1,5,23.34,72.09,500,0,7.5,515,1
4,1924787776,5.14,1,5,23.34,72.09,500,0,7.5,515,1
6,1924849837,5.14,1,5,23.34,72.09,500,0,7.5,515,1
8,1924872414,5.14,1,5,23.34,72.09,500,0,7.5,515,1
10,1924890231,5.14,1,5,23.34,72.09,500,0,7.5,515,1
