"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1762637807,5.14,1,20,23.34,72.09,600,0,7.5,520,1
2,-1762629856,5.14,1,20,23.34,72.09,600,0,7.5,520,1
3,-1762625380,5.14,1,20,23.34,72.09,600,0,7.5,520,1
4,-1762621450,5.14,1,20,23.34,72.09,600,0,7.5,520,1
5,-1762617411,5.14,1,20,23.34,72.09,600,0,7.5,520,1
6,-1762613397,5.14,1,20,23.34,72.09,600,0,7.5,520,1
7,-1762609320,5.14,1,20,23.34,72.09,600,0,7.5,520,1
8,-1762605626,5.14,1,20,23.34,72.09,600,0,7.5,520,1
9,-1762600818,5.14,1,20,23.34,72.09,600,0,7.5,520,1
10,-1762596017,5.14,1,20,23.34,72.09,600,0,7.5,520,1
11,-1762591079,5.14,1,20,23.34,72.09,600,0,7.5,520,1
12,-1762585393,5.14,1,20,23.34,72.09,600,0,7.5,520,1
13,-1762581740,5.14,1,20,23.34,72.09,600,0,7.5,520,1
14,-1762576727,5.14,1,20,23.34,72.09,600,0,7.5,520,1
15,-1762572778,5.14,1,20,23.34,72.09,600,0,7.5,520,1
16,-1762568995,5.14,1,20,23.34,72.09,600,0,7.5,520,1
17,-1762564634,5.14,1,20,23.34,72.09,600,0,7.5,520,1
18,-1762560517,5.14,1,20,23.34,72.09,600,0,7.5,520,1
19,-1762555968,5.14,1,20,23.34,72.09,600,0,7.5,520,1
20,-1762551285,5.14,1,20,23.34,72.09,600,0,7.5,520,1
