"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,461.0,236.0,225.0,80.0,29.0,51.0,251.0,155.0,96.0,10747.0,4250.0,6497.0,7229.0,1704.0,5525.0,9730.0,3295.0,6435.0,3542.0,1035.0,1988.0,680967.0,90087.0,351772.0,2.0,0.0,17.0
3,166.0,297.0,203.0,94.0,20.0,20.0,0.0,164.0,134.0,30.0,10768.0,4268.0,6500.0,7448.0,1728.0,5720.0,9738.0,3238.0,6500.0,2599.0,753.0,1587.0,685464.0,90480.0,348905.0,2.0,0.0,17.0
5,166.0,302.0,160.0,142.0,88.0,23.0,65.0,194.0,114.0,80.0,10732.0,4235.0,6497.0,7317.0,1727.0,5590.0,9667.0,3232.0,6435.0,2515.0,1073.0,1641.0,687869.0,89954.0,355622.0,2.0,0.0,17.0
7,166.0,492.0,221.0,271.0,178.0,12.0,166.0,319.0,137.0,182.0,10775.0,4278.0,6497.0,7304.0,1779.0,5525.0,9783.0,3348.0,6435.0,3631.0,1318.0,2125.0,699655.0,90052.0,365822.0,2.0,0.0,17.0
9,166.0,243.0,152.0,91.0,13.0,13.0,0.0,122.0,92.0,30.0,10768.0,4268.0,6500.0,7070.0,1675.0,5395.0,9730.0,3230.0,6500.0,2302.0,721.0,1348.0,685388.0,86755.0,355587.0,2.0,0.0,17.0
11,166.0,364.0,201.0,163.0,94.0,29.0,65.0,221.0,126.0,95.0,10743.0,4246.0,6497.0,7170.0,1775.0,5395.0,9718.0,3283.0,6435.0,2945.0,879.0,1653.0,709317.0,91638.0,364881.0,2.0,0.0,17.0
13,166.0,401.0,180.0,221.0,77.0,26.0,51.0,212.0,131.0,81.0,10751.0,4251.0,6500.0,7326.0,1736.0,5590.0,9759.0,3259.0,6500.0,3163.0,1087.0,1884.0,696264.0,92283.0,359034.0,2.0,0.0,17.0
15,166.0,536.0,250.0,286.0,149.0,34.0,115.0,305.0,158.0,147.0,10755.0,4255.0,6500.0,7335.0,1745.0,5590.0,9794.0,3294.0,6500.0,3809.0,1114.0,2059.0,692820.0,91705.0,357877.0,2.0,0.0,17.0
17,166.0,403.0,181.0,222.0,125.0,8.0,117.0,263.0,118.0,145.0,10770.0,4270.0,6500.0,7340.0,1750.0,5590.0,9779.0,3279.0,6500.0,3020.0,1274.0,1920.0,684271.0,89957.0,354700.0,2.0,0.0,17.0
19,166.0,371.0,215.0,156.0,62.0,10.0,52.0,228.0,148.0,80.0,10760.0,4263.0,6497.0,7590.0,1805.0,5785.0,9739.0,3304.0,6435.0,3092.0,918.0,1759.0,694546.0,93111.0,356724.0,2.0,0.0,17.0
21,166.0,302.0,160.0,142.0,73.0,22.0,51.0,196.0,116.0,80.0,10794.0,4294.0,6500.0,7278.0,1753.0,5525.0,9852.0,3352.0,6500.0,2565.0,782.0,1495.0,688707.0,91354.0,355551.0,2.0,0.0,17.0
23,166.0,451.0,230.0,221.0,97.0,32.0,65.0,252.0,157.0,95.0,10717.0,4220.0,6497.0,7205.0,1745.0,5460.0,9657.0,3222.0,6435.0,3502.0,1093.0,2061.0,685394.0,88632.0,352296.0,2.0,0.0,17.0
25,166.0,415.0,193.0,222.0,169.0,39.0,130.0,257.0,112.0,145.0,10758.0,4261.0,6497.0,7231.0,1706.0,5525.0,9724.0,3289.0,6435.0,3139.0,1297.0,1886.0,700893.0,87358.0,360272.0,2.0,0.0,17.0
27,166.0,446.0,225.0,221.0,110.0,45.0,65.0,266.0,171.0,95.0,10710.0,4213.0,6497.0,7519.0,1734.0,5785.0,9673.0,3238.0,6435.0,3568.0,1147.0,2101.0,688179.0,93161.0,354571.0,2.0,0.0,17.0
29,166.0,333.0,238.0,95.0,27.0,27.0,0.0,200.0,168.0,32.0,10717.0,4220.0,6497.0,7402.0,1747.0,5655.0,9673.0,3238.0,6435.0,2894.0,741.0,1762.0,682287.0,86953.0,349123.0,2.0,0.0,17.0
31,166.0,317.0,172.0,145.0,72.0,21.0,51.0,201.0,121.0,80.0,10768.0,4268.0,6500.0,7294.0,1704.0,5590.0,9712.0,3212.0,6500.0,2354.0,695.0,1333.0,662508.0,87566.0,338991.0,2.0,0.0,17.0
33,166.0,264.0,172.0,92.0,66.0,15.0,51.0,191.0,111.0,80.0,10758.0,4261.0,6497.0,7434.0,1844.0,5590.0,9756.0,3321.0,6435.0,2333.0,787.0,1429.0,708012.0,92023.0,363162.0,2.0,0.0,17.0
35,166.0,491.0,267.0,224.0,158.0,42.0,116.0,331.0,185.0,146.0,10734.0,4237.0,6497.0,7333.0,1744.0,5589.0,9702.0,3267.0,6435.0,3606.0,1364.0,2212.0,698183.0,92143.0,362597.0,2.0,0.0,17.0
37,166.0,299.0,204.0,95.0,72.0,20.0,52.0,216.0,136.0,80.0,10745.0,4248.0,6497.0,7255.0,1795.0,5460.0,9774.0,3339.0,6435.0,2665.0,942.0,1669.0,691310.0,87783.0,357200.0,2.0,0.0,17.0
39,166.0,361.0,201.0,160.0,87.0,22.0,65.0,221.0,126.0,95.0,10729.0,4229.0,6500.0,7489.0,1769.0,5720.0,9803.0,3303.0,6500.0,3044.0,984.0,1763.0,684280.0,89704.0,351687.0,2.0,0.0,17.0
41,166.0,348.0,203.0,145.0,61.0,9.0,52.0,204.0,123.0,81.0,10736.0,4239.0,6497.0,7346.0,1756.0,5590.0,9712.0,3277.0,6435.0,2853.0,953.0,1701.0,685333.0,90607.0,352851.0,2.0,0.0,17.0
43,166.0,334.0,177.0,157.0,132.0,30.0,102.0,249.0,118.0,131.0,10745.0,4248.0,6497.0,7244.0,1719.0,5525.0,9700.0,3265.0,6435.0,2905.0,1225.0,1893.0,668303.0,88545.0,345388.0,2.0,0.0,17.0
45,166.0,241.0,159.0,82.0,52.0,2.0,50.0,158.0,92.0,66.0,10783.0,4283.0,6500.0,7395.0,1805.0,5590.0,9793.0,3293.0,6500.0,2204.0,707.0,1298.0,699176.0,91726.0,359503.0,2.0,0.0,17.0
47,166.0,309.0,203.0,106.0,27.0,27.0,0.0,168.0,138.0,30.0,10717.0,4220.0,6497.0,7290.0,1700.0,5590.0,9655.0,3220.0,6435.0,2903.0,584.0,1520.0,675844.0,89293.0,347313.0,2.0,0.0,17.0
49,166.0,330.0,188.0,142.0,76.0,11.0,65.0,187.0,107.0,80.0,10732.0,4235.0,6497.0,7162.0,1702.0,5460.0,9682.0,3247.0,6435.0,2504.0,936.0,1509.0,676779.0,87072.0,349556.0,2.0,0.0,17.0
2,166.0,482.0,247.0,235.0,117.0,52.0,65.0,260.0,165.0,95.0,10708.0,4211.0,6497.0,7223.0,1698.0,5525.0,9656.0,3221.0,6435.0,3648.0,1113.0,1969.0,669094.0,88923.0,346239.0,2.0,0.0,17.0
4,166.0,397.0,177.0,220.0,66.0,14.0,52.0,190.0,109.0,81.0,10745.0,4248.0,6497.0,7334.0,1744.0,5590.0,9682.0,3247.0,6435.0,2998.0,957.0,1621.0,660358.0,87975.0,341197.0,2.0,0.0,17.0
6,166.0,437.0,275.0,162.0,147.0,32.0,115.0,320.0,174.0,146.0,10755.0,4255.0,6500.0,7379.0,1789.0,5590.0,9749.0,3249.0,6500.0,3415.0,1123.0,2100.0,679132.0,88158.0,348294.0,2.0,0.0,17.0
8,166.0,379.0,207.0,172.0,91.0,26.0,65.0,241.0,131.0,110.0,10755.0,4255.0,6500.0,7244.0,1719.0,5525.0,9763.0,3263.0,6500.0,2868.0,999.0,1745.0,684470.0,89172.0,351145.0,2.0,0.0,17.0
10,166.0,301.0,159.0,142.0,72.0,7.0,65.0,176.0,96.0,80.0,10755.0,4255.0,6500.0,7276.0,1686.0,5590.0,9758.0,3258.0,6500.0,2529.0,953.0,1586.0,689693.0,86017.0,355888.0,2.0,0.0,17.0
12,166.0,376.0,231.0,145.0,89.0,24.0,65.0,238.0,158.0,80.0,10753.0,4253.0,6500.0,7582.0,1733.0,5849.0,9765.0,3265.0,6500.0,3024.0,1052.0,1840.0,677024.0,87320.0,350657.0,2.0,0.0,17.0
14,166.0,509.0,218.0,291.0,153.0,37.0,116.0,294.0,148.0,146.0,10732.0,4235.0,6497.0,7348.0,1758.0,5590.0,9613.0,3178.0,6435.0,3854.0,1300.0,2107.0,662351.0,87556.0,340814.0,2.0,0.0,17.0
16,166.0,325.0,180.0,145.0,89.0,24.0,65.0,197.0,117.0,80.0,10691.0,4194.0,6497.0,7013.0,1618.0,5395.0,9600.0,3165.0,6435.0,2679.0,1098.0,1703.0,645283.0,80385.0,331947.0,2.0,0.0,17.0
18,166.0,363.0,208.0,155.0,79.0,29.0,50.0,242.0,162.0,80.0,10732.0,4235.0,6497.0,7227.0,1702.0,5525.0,9715.0,3280.0,6435.0,3098.0,1048.0,1859.0,676431.0,86677.0,349307.0,2.0,0.0,17.0
20,166.0,272.0,180.0,92.0,71.0,20.0,51.0,196.0,116.0,80.0,10768.0,4268.0,6500.0,7547.0,1827.0,5720.0,9779.0,3279.0,6500.0,2525.0,820.0,1532.0,695283.0,94077.0,356933.0,2.0,0.0,17.0
22,166.0,357.0,200.0,157.0,80.0,28.0,52.0,222.0,142.0,80.0,10745.0,4248.0,6497.0,7240.0,1780.0,5460.0,9710.0,3275.0,6435.0,3000.0,960.0,1740.0,679115.0,89563.0,346809.0,2.0,0.0,17.0
24,166.0,550.0,263.0,287.0,149.0,32.0,117.0,333.0,173.0,160.0,10766.0,4266.0,6500.0,7422.0,1767.0,5655.0,9798.0,3298.0,6500.0,4306.0,1493.0,2439.0,686925.0,93522.0,355211.0,2.0,0.0,17.0
26,166.0,339.0,168.0,171.0,80.0,15.0,65.0,189.0,94.0,95.0,10755.0,4255.0,6500.0,7330.0,1741.0,5589.0,9758.0,3258.0,6500.0,2643.0,1024.0,1595.0,677455.0,88623.0,352890.0,2.0,0.0,17.0
28,166.0,351.0,194.0,157.0,80.0,28.0,52.0,205.0,123.0,82.0,10732.0,4235.0,6497.0,7240.0,1715.0,5525.0,9680.0,3245.0,6435.0,2954.0,1026.0,1769.0,671507.0,89729.0,346648.0,2.0,0.0,17.0
30,166.0,436.0,214.0,222.0,153.0,38.0,115.0,287.0,140.0,147.0,10755.0,4255.0,6500.0,7613.0,1763.0,5850.0,9779.0,3279.0,6500.0,3233.0,1187.0,1968.0,707900.0,92873.0,363295.0,2.0,0.0,17.0
32,166.0,333.0,177.0,156.0,93.0,28.0,65.0,189.0,108.0,81.0,10755.0,4255.0,6500.0,7482.0,1762.0,5720.0,9731.0,3231.0,6500.0,2538.0,822.0,1459.0,693362.0,92715.0,359863.0,2.0,0.0,17.0
