"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1766142734,5.14,1,20,23.34,72.09,600,0,7.5,520,3
3,-1766135074,5.14,1,20,23.34,72.09,600,0,7.5,520,3
5,-1766131280,5.14,1,20,23.34,72.09,600,0,7.5,520,3
7,-1766129473,5.14,1,20,23.34,72.09,600,0,7.5,520,3
9,-1766128241,5.14,1,20,23.34,72.09,600,0,7.5,520,3
11,-1766127413,5.14,1,20,23.34,72.09,600,0,7.5,520,3
13,-1766125623,5.14,1,20,23.34,72.09,600,0,7.5,520,3
15,-1766124607,5.14,1,20,23.34,72.09,600,0,7.5,520,3
17,-1766123671,5.14,1,20,23.34,72.09,600,0,7.5,520,3
19,-1766122956,5.14,1,20,23.34,72.09,600,0,7.5,520,3
21,-1766122254,5.14,1,20,23.34,72.09,600,0,7.5,520,3
23,-1766121549,5.14,1,20,23.34,72.09,600,0,7.5,520,3
25,-1766120833,5.14,1,20,23.34,72.09,600,0,7.5,520,3
27,-1766119884,5.14,1,20,23.34,72.09,600,0,7.5,520,3
29,-1766119150,5.14,1,20,23.34,72.09,600,0,7.5,520,3
31,-1766118524,5.14,1,20,23.34,72.09,600,0,7.5,520,3
33,-1766117664,5.14,1,20,23.34,72.09,600,0,7.5,520,3
35,-1766116817,5.14,1,20,23.34,72.09,600,0,7.5,520,3
37,-1766116242,5.14,1,20,23.34,72.09,600,0,7.5,520,3
39,-1766115612,5.14,1,20,23.34,72.09,600,0,7.5,520,3
41,-1766115021,5.14,1,20,23.34,72.09,600,0,7.5,520,3
43,-1766114443,5.14,1,20,23.34,72.09,600,0,7.5,520,3
45,-1766113905,5.14,1,20,23.34,72.09,600,0,7.5,520,3
47,-1766113326,5.14,1,20,23.34,72.09,600,0,7.5,520,3
49,-1766112774,5.14,1,20,23.34,72.09,600,0,7.5,520,3
2,-1766142899,5.14,1,20,23.34,72.09,600,0,7.5,520,3
4,-1766134741,5.14,1,20,23.34,72.09,600,0,7.5,520,3
6,-1766131547,5.14,1,20,23.34,72.09,600,0,7.5,520,3
8,-1766129468,5.14,1,20,23.34,72.09,600,0,7.5,520,3
10,-1766128377,5.14,1,20,23.34,72.09,600,0,7.5,520,3
12,-1766127560,5.14,1,20,23.34,72.09,600,0,7.5,520,3
14,-1766126065,5.14,1,20,23.34,72.09,600,0,7.5,520,3
16,-1766124755,5.14,1,20,23.34,72.09,600,0,7.5,520,3
18,-1766123966,5.14,1,20,23.34,72.09,600,0,7.5,520,3
20,-1766123068,5.14,1,20,23.34,72.09,600,0,7.5,520,3
22,-1766122327,5.14,1,20,23.34,72.09,600,0,7.5,520,3
24,-1766121591,5.14,1,20,23.34,72.09,600,0,7.5,520,3
26,-1766120822,5.14,1,20,23.34,72.09,600,0,7.5,520,3
28,-1766119769,5.14,1,20,23.34,72.09,600,0,7.5,520,3
30,-1766119030,5.14,1,20,23.34,72.09,600,0,7.5,520,3
32,-1766118373,5.14,1,20,23.34,72.09,600,0,7.5,520,3
34,-1766117411,5.14,1,20,23.34,72.09,600,0,7.5,520,3
36,-1766116570,5.14,1,20,23.34,72.09,600,0,7.5,520,3
38,-1766116066,5.14,1,20,23.34,72.09,600,0,7.5,520,3
40,-1766115469,5.14,1,20,23.34,72.09,600,0,7.5,520,3
42,-1766114865,5.14,1,20,23.34,72.09,600,0,7.5,520,3
44,-1766114220,5.14,1,20,23.34,72.09,600,0,7.5,520,3
46,-1766113763,5.14,1,20,23.34,72.09,600,0,7.5,520,3
48,-1766113253,5.14,1,20,23.34,72.09,600,0,7.5,520,3
50,-1766112624,5.14,1,20,23.34,72.09,600,0,7.5,520,3
