"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,7212.0,2130.0,5082.0,4996.0,777.0,4219.0,5776.0,1443.0,4333.0,10885.0,4385.0,6500.0,7822.0,2167.0,5655.0,10602.0,4102.0,6500.0,1782439.0,562680.0,654322.0,3693863.0,407398.0,2868603.0,1.0,0.0,17.0,564382.0,205247.0,1577192.0,28784.0,533896.0,89940.0
2,166.0,7567.0,2285.0,5282.0,5217.0,801.0,4416.0,6072.0,1544.0,4528.0,10791.0,4356.0,6435.0,7852.0,2197.0,5655.0,10531.0,4096.0,6435.0,1599927.0,591748.0,689364.0,3731212.0,405853.0,2890527.0,1.0,0.0,17.0,595317.0,216772.0,1383155.0,29918.0,561830.0,94047.0
3,166.0,7799.0,2384.0,5415.0,5508.0,884.0,4624.0,6364.0,1626.0,4738.0,10876.0,4376.0,6500.0,7704.0,2179.0,5525.0,10592.0,4092.0,6500.0,1752161.0,651317.0,757658.0,3707949.0,395002.0,2870593.0,1.0,0.0,17.0,654158.0,237211.0,1514950.0,33362.0,617955.0,103500.0
4,166.0,7611.0,2276.0,5335.0,5312.0,833.0,4479.0,6139.0,1546.0,4593.0,10887.0,4387.0,6500.0,7850.0,2195.0,5655.0,10594.0,4094.0,6500.0,1601515.0,599670.0,695200.0,3707343.0,407686.0,2870264.0,1.0,0.0,17.0,600200.0,217388.0,1384127.0,31168.0,568502.0,95000.0
5,166.0,7642.0,2304.0,5338.0,5427.0,831.0,4596.0,6274.0,1566.0,4708.0,10885.0,4385.0,6500.0,7953.0,2234.0,5719.0,10585.0,4085.0,6500.0,1656771.0,620293.0,720892.0,3755638.0,410311.0,2898008.0,1.0,0.0,17.0,623680.0,223225.0,1433546.0,31178.0,589115.0,97212.0
6,166.0,7888.0,2390.0,5498.0,5584.0,835.0,4749.0,6495.0,1602.0,4893.0,10876.0,4376.0,6500.0,7840.0,2185.0,5655.0,10599.0,4099.0,6500.0,1305516.0,598543.0,697444.0,3704917.0,402952.0,2858473.0,1.0,0.0,17.0,601935.0,218735.0,1086781.0,30378.0,568165.0,95509.0
7,166.0,7569.0,2283.0,5286.0,5288.0,806.0,4482.0,6134.0,1539.0,4595.0,10791.0,4356.0,6435.0,7846.0,2191.0,5655.0,10537.0,4102.0,6435.0,1554040.0,579392.0,674412.0,3728450.0,404241.0,2878427.0,1.0,0.0,17.0,582050.0,212584.0,1341456.0,29147.0,550245.0,92362.0
8,166.0,7453.0,2238.0,5215.0,5183.0,821.0,4362.0,6001.0,1537.0,4464.0,10885.0,4385.0,6500.0,7794.0,2139.0,5655.0,10586.0,4086.0,6500.0,1916729.0,599377.0,698839.0,3716765.0,405423.0,2874967.0,1.0,0.0,17.0,602949.0,221227.0,1695502.0,30090.0,569287.0,95890.0
9,166.0,7305.0,2220.0,5085.0,5045.0,835.0,4210.0,5831.0,1521.0,4310.0,10791.0,4356.0,6435.0,7838.0,2183.0,5655.0,10525.0,4090.0,6435.0,1886197.0,595135.0,688910.0,3699443.0,403538.0,2861806.0,1.0,0.0,17.0,596065.0,213405.0,1672792.0,31182.0,563953.0,92845.0
10,166.0,7613.0,2327.0,5286.0,5414.0,856.0,4558.0,6240.0,1582.0,4658.0,10876.0,4376.0,6500.0,7841.0,2251.0,5590.0,10600.0,4100.0,6500.0,1607982.0,605075.0,700590.0,3764521.0,406035.0,2910450.0,1.0,0.0,17.0,606318.0,216032.0,1391950.0,30940.0,574135.0,94272.0
