"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,10900.0,4400.0,6500.0,9932.0,3577.0,6355.0,10850.0,4371.0,6479.0,10026.0,3539.0,6487.0,5185.0,235.0,4950.0,8461.0,2311.0,6150.0,1.2864913E7,3671005.0,4484971.0,2350238.0,735679.0,1326372.0,1.0,3.0,16.0,3533290.0,1855610.0,1.1009303E7,276406.0,3394599.0,951681.0
2,166.0,10900.0,4400.0,6500.0,9879.0,3539.0,6340.0,10852.0,4371.0,6481.0,10110.0,3625.0,6485.0,5196.0,246.0,4950.0,8547.0,2367.0,6180.0,1.2772745E7,3643611.0,4458867.0,2369840.0,732656.0,1333691.0,1.0,3.0,16.0,3506166.0,1855028.0,1.0917717E7,276398.0,3367213.0,952701.0
3,166.0,10900.0,4400.0,6500.0,9861.0,3525.0,6336.0,10834.0,4365.0,6469.0,10040.0,3540.0,6500.0,5203.0,253.0,4950.0,8463.0,2313.0,6150.0,1.0800655E7,3099178.0,3790748.0,2357399.0,733003.0,1324137.0,1.0,3.0,16.0,2957302.0,1563818.0,9236837.0,259792.0,2839386.0,833446.0
4,166.0,10899.0,4399.0,6500.0,9900.0,3555.0,6345.0,10832.0,4365.0,6467.0,10040.0,3540.0,6500.0,5185.0,235.0,4950.0,8512.0,2312.0,6200.0,1.0771111E7,3073390.0,3765353.0,2391249.0,743852.0,1346314.0,1.0,3.0,16.0,2934458.0,1561171.0,9209940.0,258203.0,2815187.0,830895.0
5,166.0,10900.0,4400.0,6500.0,9865.0,3526.0,6339.0,10844.0,4373.0,6471.0,9974.0,3539.0,6435.0,5144.0,244.0,4900.0,8465.0,2315.0,6150.0,1.0698145E7,3067689.0,3761312.0,2366954.0,736738.0,1331223.0,1.0,3.0,16.0,2928081.0,1559521.0,9138624.0,256681.0,2811008.0,833231.0
6,166.0,10897.0,4397.0,6500.0,9930.0,3579.0,6351.0,10841.0,4367.0,6474.0,9997.0,3497.0,6500.0,5198.0,248.0,4950.0,8439.0,2304.0,6135.0,1.0822542E7,3107235.0,3805428.0,2376953.0,745117.0,1339517.0,1.0,3.0,16.0,2966781.0,1572559.0,9249983.0,259413.0,2847822.0,838647.0
7,166.0,10899.0,4399.0,6500.0,9909.0,3564.0,6345.0,10846.0,4367.0,6479.0,9974.0,3539.0,6435.0,5187.0,237.0,4950.0,8472.0,2322.0,6150.0,1.2708197E7,3622885.0,4432337.0,2376367.0,740185.0,1337129.0,1.0,3.0,16.0,3486737.0,1841230.0,1.0866967E7,273418.0,3349467.0,945600.0
8,166.0,10900.0,4400.0,6500.0,9927.0,3581.0,6346.0,10852.0,4373.0,6479.0,9974.0,3539.0,6435.0,5183.0,233.0,4950.0,8475.0,2325.0,6150.0,1.2870194E7,3666078.0,4484603.0,2361751.0,726267.0,1322837.0,1.0,3.0,16.0,3531558.0,1864286.0,1.1005908E7,273937.0,3392141.0,953045.0
9,166.0,10900.0,4400.0,6500.0,9918.0,3568.0,6350.0,10848.0,4372.0,6476.0,10126.0,3626.0,6500.0,5194.0,244.0,4950.0,8542.0,2362.0,6180.0,1.295751E7,3700795.0,4519131.0,2369343.0,743076.0,1339277.0,1.0,3.0,16.0,3563677.0,1865890.0,1.109162E7,276719.0,3424076.0,955454.0
10,166.0,10900.0,4400.0,6500.0,9914.0,3568.0,6346.0,10843.0,4369.0,6474.0,10083.0,3583.0,6500.0,5193.0,243.0,4950.0,8497.0,2332.0,6165.0,1.3022599E7,3712312.0,4538717.0,2355262.0,733430.0,1320468.0,1.0,3.0,16.0,3576989.0,1881200.0,1.1141399E7,277046.0,3435266.0,961728.0
