"run","tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw","Location"
1,1.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,2.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,3.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,4.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,5.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,6.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,7.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,8.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,9.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,10.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,11.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,12.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,13.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,14.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,15.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,16.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,17.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,18.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,19.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,20.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,21.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,22.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,23.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,24.0,0.0,3.798076923076923,0.0,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,25.0,0.7692307692307693,3.798076923076923,0.7692307692307693,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,26.0,1.826923076923077,3.798076923076923,1.826923076923077,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,27.0,1.826923076923077,3.798076923076923,1.826923076923077,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,28.0,2.980769230769231,5.865384615384615,2.980769230769231,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,29.0,2.980769230769231,5.865384615384615,2.980769230769231,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,30.0,3.798076923076923,9.326923076923077,3.798076923076923,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,31.0,3.798076923076923,9.326923076923077,3.798076923076923,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,32.0,3.798076923076923,9.326923076923077,3.798076923076923,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,33.0,3.798076923076923,9.326923076923077,3.798076923076923,72.98076923076923,0.0,0.0,1.0,0.0,0.0,1.0
1,34.0,3.798076923076923,9.326923076923077,3.798076923076923,72.98076923076923,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,35.0,3.798076923076923,9.326923076923077,3.798076923076923,72.98076923076923,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,36.0,3.798076923076923,14.711538461538462,3.798076923076923,72.98076923076923,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,37.0,3.798076923076923,14.711538461538462,3.798076923076923,72.98076923076923,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,38.0,3.798076923076923,14.711538461538462,3.798076923076923,72.98076923076923,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,39.0,3.798076923076923,17.548076923076923,3.798076923076923,72.98076923076923,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,40.0,3.798076923076923,17.548076923076923,3.798076923076923,72.98076923076923,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,41.0,3.798076923076923,17.548076923076923,3.798076923076923,72.98076923076923,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,42.0,3.798076923076923,17.548076923076923,3.798076923076923,72.98076923076923,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,43.0,3.798076923076923,17.548076923076923,3.798076923076923,72.98076923076923,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,44.0,3.798076923076923,17.548076923076923,3.798076923076923,72.98076923076923,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,45.0,4.375,17.548076923076923,4.375,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,46.0,5.769230769230769,17.548076923076923,5.769230769230769,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,47.0,7.355769230769231,17.548076923076923,7.355769230769231,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,48.0,7.355769230769231,17.548076923076923,7.355769230769231,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,49.0,8.269230769230768,21.875,8.269230769230768,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,50.0,8.269230769230768,26.442307692307693,8.269230769230768,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,51.0,9.326923076923077,26.442307692307693,9.326923076923077,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,52.0,9.326923076923077,26.442307692307693,9.326923076923077,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,53.0,9.326923076923077,31.057692307692307,9.326923076923077,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,54.0,10.721153846153845,34.71153846153846,10.721153846153845,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,55.0,10.192307692307692,37.93269230769231,10.192307692307692,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,56.0,10.625,37.83653846153846,10.625,100.0,72.98076923076923,72.98076923076923,1.0,0.0,0.0,1.0
1,57.0,10.625,37.83653846153846,7.307692307692308,100.0,35.09615384615385,72.98076923076923,1.0,0.0,0.0,1.0
1,58.0,11.153846153846155,37.69230769230769,8.365384615384615,100.0,35.09615384615385,72.98076923076923,1.0,0.0,0.0,1.0
1,59.0,11.153846153846155,37.69230769230769,8.365384615384615,100.0,35.09615384615385,72.98076923076923,1.0,0.0,0.0,1.0
1,60.0,13.125,37.54807692307692,7.259615384615385,100.0,0.0,72.98076923076923,1.0,0.0,0.0,1.0
1,61.0,13.125,37.54807692307692,7.259615384615385,100.0,0.0,72.98076923076923,1.0,0.0,0.0,1.0
1,62.0,13.701923076923078,37.54807692307692,7.6923076923076925,100.0,0.0,72.98076923076923,1.0,0.0,0.0,1.0
1,63.0,13.701923076923078,37.54807692307692,7.6923076923076925,100.0,0.0,72.98076923076923,1.0,0.0,0.0,1.0
1,64.0,14.471153846153847,37.54807692307692,8.269230769230768,100.0,1.0576923076923077,73.5576923076923,1.0,0.0,0.0,1.0
1,65.0,14.471153846153847,37.54807692307692,8.269230769230768,100.0,5.625,75.52884615384615,1.0,0.0,0.0,1.0
1,66.0,15.192307692307692,37.54807692307692,8.60576923076923,100.0,11.394230769230768,78.65384615384615,1.0,0.0,0.0,1.0
1,67.0,15.192307692307692,37.54807692307692,8.60576923076923,100.0,20.721153846153847,83.125,1.0,0.0,0.0,1.0
1,68.0,15.192307692307692,37.54807692307692,8.60576923076923,100.0,33.94230769230769,88.17307692307692,1.0,0.0,0.0,1.0
1,69.0,15.192307692307692,37.54807692307692,8.60576923076923,100.0,98.65384615384616,100.0,1.0,0.0,0.0,1.0
1,70.0,15.192307692307692,43.22115384615385,8.60576923076923,100.0,98.65384615384616,100.0,1.0,0.0,0.0,1.0
1,71.0,16.298076923076923,43.22115384615385,9.423076923076923,100.0,98.65384615384616,100.0,1.0,0.0,0.0,1.0
1,72.0,17.64423076923077,48.75,10.048076923076923,100.0,98.65384615384616,100.0,1.0,0.0,0.0,1.0
1,73.0,20.0,48.75,11.923076923076923,100.0,98.65384615384616,100.0,1.0,0.0,0.0,1.0
1,74.0,25.817307692307693,48.75,15.769230769230768,100.0,98.65384615384616,100.0,1.0,0.0,0.0,1.0
1,75.0,28.749999999999996,48.75,18.221153846153847,100.0,98.65384615384616,100.0,1.0,0.0,0.0,1.0
1,76.0,30.91346153846154,48.60576923076923,19.567307692307693,100.0,98.65384615384616,100.0,1.0,0.0,0.0,1.0
1,77.0,32.5,48.60576923076923,21.153846153846153,100.0,98.65384615384616,100.0,1.0,0.0,0.0,1.0
1,78.0,35.48076923076923,48.60576923076923,13.701923076923078,100.0,88.22115384615384,100.0,1.0,0.0,0.0,1.0
1,79.0,37.019230769230774,48.55769230769231,15.192307692307692,100.0,88.22115384615384,100.0,1.0,0.0,0.0,1.0
1,80.0,37.019230769230774,61.82692307692308,15.192307692307692,100.0,88.22115384615384,100.0,1.0,0.0,0.0,1.0
1,81.0,36.73076923076923,67.74038461538461,14.903846153846153,100.0,88.22115384615384,100.0,1.0,0.0,0.0,1.0
1,82.0,36.73076923076923,67.74038461538461,14.903846153846153,100.0,88.22115384615384,100.0,1.0,0.0,0.0,1.0
1,83.0,36.73076923076923,67.74038461538461,14.903846153846153,100.0,88.22115384615384,100.0,1.0,0.0,0.0,1.0
1,84.0,34.47115384615385,67.5,1.4903846153846154,100.0,0.0,100.0,1.0,0.0,0.0,1.0
1,85.0,34.47115384615385,67.5,1.4903846153846154,100.0,0.0,100.0,1.0,0.0,0.0,1.0
1,86.0,35.96153846153846,67.5,3.0288461538461537,100.0,52.54807692307693,100.0,1.0,0.0,0.0,1.0
1,87.0,39.71153846153846,67.5,5.769230769230769,100.0,63.605769230769226,100.0,1.0,0.0,0.0,1.0
1,88.0,43.02884615384615,67.45192307692308,8.846153846153847,100.0,80.91346153846153,100.0,1.0,0.0,0.0,1.0
1,89.0,44.51923076923077,67.45192307692308,10.192307692307692,100.0,87.0673076923077,100.0,1.0,0.0,0.0,1.0
1,90.0,45.24038461538461,67.35576923076924,11.298076923076923,100.0,90.72115384615384,100.0,1.0,0.0,0.0,1.0
1,91.0,45.24038461538461,67.35576923076924,11.298076923076923,100.0,92.3076923076923,100.0,1.0,0.0,0.0,1.0
1,92.0,45.14423076923077,67.35576923076924,11.298076923076923,100.0,93.36538461538461,100.0,1.0,0.0,0.0,1.0
1,93.0,50.33653846153846,67.35576923076924,20.528846153846153,100.0,94.47115384615384,100.0,1.0,0.0,0.0,1.0
1,94.0,57.59615384615384,67.35576923076924,34.51923076923077,100.0,95.52884615384616,100.0,1.0,0.0,0.0,1.0
1,95.0,55.33653846153847,66.49038461538461,34.51923076923077,100.0,95.67307692307693,100.0,1.0,0.0,0.0,1.0
1,96.0,61.10576923076923,66.49038461538461,43.31730769230769,100.0,95.67307692307693,100.0,1.0,0.0,0.0,1.0
1,97.0,61.10576923076923,66.49038461538461,43.31730769230769,100.0,97.16346153846153,100.0,1.0,0.0,0.0,1.0
1,98.0,65.1923076923077,66.49038461538461,48.94230769230769,100.0,97.3076923076923,100.0,1.0,0.0,0.0,1.0
1,99.0,66.49038461538461,66.49038461538461,51.20192307692307,100.0,97.40384615384615,100.0,1.0,0.0,0.0,1.0
1,100.0,66.49038461538461,66.49038461538461,51.20192307692307,100.0,97.54807692307692,100.0,1.0,0.0,0.0,1.0
1,101.0,61.394230769230774,61.394230769230774,51.20192307692307,100.0,97.54807692307692,100.0,1.0,0.0,0.0,1.0
1,102.0,61.394230769230774,78.60576923076923,51.20192307692307,100.0,97.54807692307692,100.0,1.0,0.0,0.0,1.0
1,103.0,61.394230769230774,83.84615384615385,51.20192307692307,100.0,97.54807692307692,100.0,1.0,0.0,0.0,1.0
1,104.0,61.20192307692308,83.84615384615385,51.20192307692307,100.0,97.54807692307692,100.0,1.0,0.0,0.0,1.0
1,105.0,61.10576923076923,86.73076923076923,51.20192307692307,100.0,97.54807692307692,100.0,1.0,0.0,0.0,1.0
1,106.0,60.96153846153847,87.88461538461539,51.20192307692307,100.0,97.54807692307692,100.0,1.0,0.0,0.0,1.0
1,107.0,60.86538461538461,87.88461538461539,51.20192307692307,100.0,97.54807692307692,100.0,1.0,0.0,0.0,1.0
1,108.0,60.67307692307692,87.88461538461539,51.20192307692307,100.0,97.54807692307692,100.0,1.0,0.0,0.0,1.0
1,109.0,60.38461538461538,87.88461538461539,51.20192307692307,100.0,97.54807692307692,100.0,1.0,0.0,0.0,1.0
1,110.0,60.38461538461538,87.88461538461539,51.20192307692307,100.0,97.54807692307692,100.0,1.0,0.0,0.0,1.0
