"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1783898743,5.14,1,20,23.34,72.09,600,0,7.5,520,1
2,-1783885151,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1783882772,5.14,1,20,23.34,72.09,600,0,7.5,520,3
4,-1783882186,5.14,1,20,23.34,72.09,600,0,7.5,520,1
5,-1783876377,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1783875678,5.14,1,20,23.34,72.09,600,0,7.5,520,3
7,-1783875489,5.14,1,20,23.34,72.09,600,0,7.5,520,1
8,-1783870162,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1783869349,5.14,1,20,23.34,72.09,600,0,7.5,520,3
10,-1783869204,5.14,1,20,23.34,72.09,600,0,7.5,520,1
11,-1783864949,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1783864191,5.14,1,20,23.34,72.09,600,0,7.5,520,3
13,-1783864049,5.14,1,20,23.34,72.09,600,0,7.5,520,1
14,-1783858247,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1783857597,5.14,1,20,23.34,72.09,600,0,7.5,520,3
16,-1783857428,5.14,1,20,23.34,72.09,600,0,7.5,520,1
17,-1783851490,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1783850733,5.14,1,20,23.34,72.09,600,0,7.5,520,3
19,-1783850509,5.14,1,20,23.34,72.09,600,0,7.5,520,1
20,-1783845882,5.14,1,20,23.34,72.09,600,0,7.5,520,2
21,-1783845473,5.14,1,20,23.34,72.09,600,0,7.5,520,3
22,-1783845369,5.14,1,20,23.34,72.09,600,0,7.5,520,1
23,-1783840756,5.14,1,20,23.34,72.09,600,0,7.5,520,2
24,-1783840145,5.14,1,20,23.34,72.09,600,0,7.5,520,3
25,-1783840016,5.14,1,20,23.34,72.09,600,0,7.5,520,1
26,-1783833664,5.14,1,20,23.34,72.09,600,0,7.5,520,2
27,-1783832999,5.14,1,20,23.34,72.09,600,0,7.5,520,3
28,-1783832870,5.14,1,20,23.34,72.09,600,0,7.5,520,1
29,-1783826473,5.14,1,20,23.34,72.09,600,0,7.5,520,2
30,-1783825905,5.14,1,20,23.34,72.09,600,0,7.5,520,3
31,-1783825770,5.14,1,20,23.34,72.09,600,0,7.5,520,1
32,-1783821005,5.14,1,20,23.34,72.09,600,0,7.5,520,2
33,-1783820278,5.14,1,20,23.34,72.09,600,0,7.5,520,3
34,-1783820034,5.14,1,20,23.34,72.09,600,0,7.5,520,1
35,-1783813898,5.14,1,20,23.34,72.09,600,0,7.5,520,2
