"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1764114241,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1764100506,5.14,1,20,23.34,72.09,600,0,7.5,520,2
5,-1764093636,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1764086314,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1764080431,5.14,1,20,23.34,72.09,600,0,7.5,520,2
11,-1764074923,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1764068579,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1764061287,5.14,1,20,23.34,72.09,600,0,7.5,520,2
17,-1764054143,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1764046237,5.14,1,20,23.34,72.09,600,0,7.5,520,2
21,-1764038322,5.14,1,20,23.34,72.09,600,0,7.5,520,2
23,-1764031648,5.14,1,20,23.34,72.09,600,0,7.5,520,2
25,-1764025413,5.14,1,20,23.34,72.09,600,0,7.5,520,2
27,-1764018053,5.14,1,20,23.34,72.09,600,0,7.5,520,2
29,-1764009632,5.14,1,20,23.34,72.09,600,0,7.5,520,2
31,-1764002187,5.14,1,20,23.34,72.09,600,0,7.5,520,2
33,-1763994385,5.14,1,20,23.34,72.09,600,0,7.5,520,2
35,-1763987180,5.14,1,20,23.34,72.09,600,0,7.5,520,2
37,-1763981006,5.14,1,20,23.34,72.09,600,0,7.5,520,2
39,-1763975298,5.14,1,20,23.34,72.09,600,0,7.5,520,2
41,-1763969653,5.14,1,20,23.34,72.09,600,0,7.5,520,2
43,-1763963880,5.14,1,20,23.34,72.09,600,0,7.5,520,2
45,-1763958049,5.14,1,20,23.34,72.09,600,0,7.5,520,2
47,-1763952101,5.14,1,20,23.34,72.09,600,0,7.5,520,2
49,-1763946165,5.14,1,20,23.34,72.09,600,0,7.5,520,2
2,-1764114499,5.14,1,20,23.34,72.09,600,0,7.5,520,2
4,-1764100410,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1764093146,5.14,1,20,23.34,72.09,600,0,7.5,520,2
8,-1764087118,5.14,1,20,23.34,72.09,600,0,7.5,520,2
10,-1764080432,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1764074572,5.14,1,20,23.34,72.09,600,0,7.5,520,2
14,-1764067687,5.14,1,20,23.34,72.09,600,0,7.5,520,2
16,-1764060747,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1764053153,5.14,1,20,23.34,72.09,600,0,7.5,520,2
20,-1764045309,5.14,1,20,23.34,72.09,600,0,7.5,520,2
22,-1764037656,5.14,1,20,23.34,72.09,600,0,7.5,520,2
24,-1764031090,5.14,1,20,23.34,72.09,600,0,7.5,520,2
26,-1764024642,5.14,1,20,23.34,72.09,600,0,7.5,520,2
28,-1764015755,5.14,1,20,23.34,72.09,600,0,7.5,520,2
30,-1764009066,5.14,1,20,23.34,72.09,600,0,7.5,520,2
32,-1764001479,5.14,1,20,23.34,72.09,600,0,7.5,520,2
34,-1763992852,5.14,1,20,23.34,72.09,600,0,7.5,520,2
36,-1763986313,5.14,1,20,23.34,72.09,600,0,7.5,520,2
38,-1763980547,5.14,1,20,23.34,72.09,600,0,7.5,520,2
40,-1763974387,5.14,1,20,23.34,72.09,600,0,7.5,520,2
42,-1763968340,5.14,1,20,23.34,72.09,600,0,7.5,520,2
44,-1763962011,5.14,1,20,23.34,72.09,600,0,7.5,520,2
46,-1763955771,5.14,1,20,23.34,72.09,600,0,7.5,520,2
48,-1763949536,5.14,1,20,23.34,72.09,600,0,7.5,520,2
50,-1763943628,5.14,1,20,23.34,72.09,600,0,7.5,520,2
