"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1775610543,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1775602078,5.14,1,20,23.34,72.09,600,0,7.5,520,2
5,-1775599328,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1775597399,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1775596091,5.14,1,20,23.34,72.09,600,0,7.5,520,2
11,-1775595408,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1775594006,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1775593062,5.14,1,20,23.34,72.09,600,0,7.5,520,2
17,-1775592108,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1775591135,5.14,1,20,23.34,72.09,600,0,7.5,520,2
21,-1775590298,5.14,1,20,23.34,72.09,600,0,7.5,520,2
23,-1775589390,5.14,1,20,23.34,72.09,600,0,7.5,520,2
25,-1775588991,5.14,1,20,23.34,72.09,600,0,7.5,520,2
27,-1775588102,5.14,1,20,23.34,72.09,600,0,7.5,520,2
29,-1775587134,5.14,1,20,23.34,72.09,600,0,7.5,520,2
31,-1775586264,5.14,1,20,23.34,72.09,600,0,7.5,520,2
33,-1775585267,5.14,1,20,23.34,72.09,600,0,7.5,520,2
35,-1775584349,5.14,1,20,23.34,72.09,600,0,7.5,520,2
37,-1775583575,5.14,1,20,23.34,72.09,600,0,7.5,520,2
39,-1775582749,5.14,1,20,23.34,72.09,600,0,7.5,520,2
41,-1775582250,5.14,1,20,23.34,72.09,600,0,7.5,520,2
43,-1775581597,5.14,1,20,23.34,72.09,600,0,7.5,520,2
45,-1775580809,5.14,1,20,23.34,72.09,600,0,7.5,520,2
47,-1775580146,5.14,1,20,23.34,72.09,600,0,7.5,520,2
49,-1775579381,5.14,1,20,23.34,72.09,600,0,7.5,520,2
2,-1775610620,5.14,1,20,23.34,72.09,600,0,7.5,520,2
4,-1775604545,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1775600574,5.14,1,20,23.34,72.09,600,0,7.5,520,2
8,-1775598396,5.14,1,20,23.34,72.09,600,0,7.5,520,2
10,-1775596771,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1775595644,5.14,1,20,23.34,72.09,600,0,7.5,520,2
14,-1775594075,5.14,1,20,23.34,72.09,600,0,7.5,520,2
16,-1775592893,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1775591285,5.14,1,20,23.34,72.09,600,0,7.5,520,2
20,-1775590739,5.14,1,20,23.34,72.09,600,0,7.5,520,2
22,-1775589895,5.14,1,20,23.34,72.09,600,0,7.5,520,2
24,-1775589512,5.14,1,20,23.34,72.09,600,0,7.5,520,2
26,-1775588651,5.14,1,20,23.34,72.09,600,0,7.5,520,2
28,-1775587633,5.14,1,20,23.34,72.09,600,0,7.5,520,2
30,-1775586804,5.14,1,20,23.34,72.09,600,0,7.5,520,2
32,-1775586351,5.14,1,20,23.34,72.09,600,0,7.5,520,2
34,-1775585441,5.14,1,20,23.34,72.09,600,0,7.5,520,2
36,-1775584345,5.14,1,20,23.34,72.09,600,0,7.5,520,2
38,-1775583648,5.14,1,20,23.34,72.09,600,0,7.5,520,2
40,-1775582885,5.14,1,20,23.34,72.09,600,0,7.5,520,2
42,-1775582003,5.14,1,20,23.34,72.09,600,0,7.5,520,2
44,-1775581359,5.14,1,20,23.34,72.09,600,0,7.5,520,2
46,-1775580961,5.14,1,20,23.34,72.09,600,0,7.5,520,2
48,-1775580291,5.14,1,20,23.34,72.09,600,0,7.5,520,2
50,-1775579606,5.14,1,20,23.34,72.09,600,0,7.5,520,2
