"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1777236531,5.14,1,20,23.34,72.09,600,0,7.5,520,1
2,-1777226168,5.14,1,20,23.34,72.09,600,0,7.5,520,1
3,-1777221379,5.14,1,20,23.34,72.09,600,0,7.5,520,1
4,-1777216658,5.14,1,20,23.34,72.09,600,0,7.5,520,1
5,-1777211485,5.14,1,20,23.34,72.09,600,0,7.5,520,1
6,-1777206934,5.14,1,20,23.34,72.09,600,0,7.5,520,1
7,-1777203514,5.14,1,20,23.34,72.09,600,0,7.5,520,1
8,-1777199276,5.14,1,20,23.34,72.09,600,0,7.5,520,1
9,-1777194937,5.14,1,20,23.34,72.09,600,0,7.5,520,1
10,-1777191445,5.14,1,20,23.34,72.09,600,0,7.5,520,1
11,-1777187937,5.14,1,20,23.34,72.09,600,0,7.5,520,1
12,-1777184168,5.14,1,20,23.34,72.09,600,0,7.5,520,1
13,-1777180524,5.14,1,20,23.34,72.09,600,0,7.5,520,1
14,-1777175959,5.14,1,20,23.34,72.09,600,0,7.5,520,1
15,-1777171297,5.14,1,20,23.34,72.09,600,0,7.5,520,1
16,-1777167889,5.14,1,20,23.34,72.09,600,0,7.5,520,1
17,-1777164111,5.14,1,20,23.34,72.09,600,0,7.5,520,1
18,-1777160445,5.14,1,20,23.34,72.09,600,0,7.5,520,1
19,-1777156973,5.14,1,20,23.34,72.09,600,0,7.5,520,1
20,-1777153727,5.14,1,20,23.34,72.09,600,0,7.5,520,1
21,-1777149327,5.14,1,20,23.34,72.09,600,0,7.5,520,1
22,-1777145687,5.14,1,20,23.34,72.09,600,0,7.5,520,1
23,-1777141866,5.14,1,20,23.34,72.09,600,0,7.5,520,1
24,-1777138230,5.14,1,20,23.34,72.09,600,0,7.5,520,1
25,-1777134282,5.14,1,20,23.34,72.09,600,0,7.5,520,1
26,-1777130293,5.14,1,20,23.34,72.09,600,0,7.5,520,1
27,-1777126255,5.14,1,20,23.34,72.09,600,0,7.5,520,1
28,-1777122207,5.14,1,20,23.34,72.09,600,0,7.5,520,1
29,-1777118752,5.14,1,20,23.34,72.09,600,0,7.5,520,1
30,-1777114850,5.14,1,20,23.34,72.09,600,0,7.5,520,1
31,-1777111416,5.14,1,20,23.34,72.09,600,0,7.5,520,1
32,-1777107557,5.14,1,20,23.34,72.09,600,0,7.5,520,1
33,-1777103897,5.14,1,20,23.34,72.09,600,0,7.5,520,1
34,-1777100046,5.14,1,20,23.34,72.09,600,0,7.5,520,1
35,-1777096249,5.14,1,20,23.34,72.09,600,0,7.5,520,1
36,-1777091193,5.14,1,20,23.34,72.09,600,0,7.5,520,1
37,-1777087362,5.14,1,20,23.34,72.09,600,0,7.5,520,1
38,-1777083534,5.14,1,20,23.34,72.09,600,0,7.5,520,1
39,-1777080068,5.14,1,20,23.34,72.09,600,0,7.5,520,1
40,-1777075787,5.14,1,20,23.34,72.09,600,0,7.5,520,1
41,-1777072066,5.14,1,20,23.34,72.09,600,0,7.5,520,1
42,-1777068587,5.14,1,20,23.34,72.09,600,0,7.5,520,1
43,-1777064800,5.14,1,20,23.34,72.09,600,0,7.5,520,1
44,-1777061442,5.14,1,20,23.34,72.09,600,0,7.5,520,1
45,-1777057492,5.14,1,20,23.34,72.09,600,0,7.5,520,1
46,-1777054108,5.14,1,20,23.34,72.09,600,0,7.5,520,1
47,-1777050385,5.14,1,20,23.34,72.09,600,0,7.5,520,1
48,-1777045623,5.14,1,20,23.34,72.09,600,0,7.5,520,1
49,-1777042164,5.14,1,20,23.34,72.09,600,0,7.5,520,1
50,-1777038463,5.14,1,20,23.34,72.09,600,0,7.5,520,1
