"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,200,2,5200,2,1517118373,5.14,1,1,23.34,72.09,7500,1,0,7.5
3,200,2,5200,2,1517143131,5.14,1,1,23.34,72.09,7500,1,0,7.5
5,200,2,5200,2,1517163205,5.14,1,1,23.34,72.09,7500,1,0,7.5
7,200,2,5200,2,1517183179,5.14,1,1,23.34,72.09,7500,1,0,7.5
9,200,2,5200,2,1517200241,5.14,1,1,23.34,72.09,7500,1,0,7.5
2,200,2,5200,2,1517118821,5.14,1,1,23.34,72.09,7500,1,0,7.5
4,200,2,5200,2,1517143606,5.14,1,1,23.34,72.09,7500,1,0,7.5
6,200,2,5200,2,1517164120,5.14,1,1,23.34,72.09,7500,1,0,7.5
8,200,2,5200,2,1517183690,5.14,1,1,23.34,72.09,7500,1,0,7.5
10,200,2,5200,2,1517202900,5.14,1,1,23.34,72.09,7500,1,0,7.5
