"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,10854.0,3429.0,7425.0,8658.0,1502.0,7156.0,10192.0,2865.0,7327.0,11100.0,3600.0,7500.0,197.0,197.0,0.0,10690.0,3190.0,7500.0,1810257.0,1057389.0,1323378.0,2220000.0,7053.0,1939633.0,1.0,0.0,18.0,1114414.0,479928.0,1330329.0,46000.0,1011389.0,208964.0
2,166.0,10801.0,3426.0,7375.0,8650.0,1544.0,7106.0,10137.0,2862.0,7275.0,11100.0,3600.0,7500.0,196.0,196.0,0.0,10676.0,3176.0,7500.0,1844073.0,1081288.0,1348573.0,2220000.0,6799.0,1939511.0,1.0,0.0,18.0,1136130.0,487631.0,1356442.0,47576.0,1033712.0,212443.0
3,166.0,10864.0,3439.0,7425.0,8753.0,1589.0,7164.0,10204.0,2878.0,7326.0,11100.0,3600.0,7500.0,197.0,197.0,0.0,10660.0,3160.0,7500.0,1839064.0,1077931.0,1345101.0,2220000.0,6944.0,1939788.0,1.0,0.0,18.0,1132728.0,487224.0,1351840.0,48377.0,1029554.0,212373.0
4,166.0,10827.0,3402.0,7425.0,8683.0,1533.0,7150.0,10161.0,2845.0,7316.0,11100.0,3600.0,7500.0,196.0,196.0,0.0,10663.0,3163.0,7500.0,1824819.0,1070219.0,1334316.0,2220000.0,6824.0,1940103.0,1.0,0.0,18.0,1124084.0,481059.0,1343760.0,47286.0,1022933.0,210232.0
5,166.0,10788.0,3413.0,7375.0,8599.0,1509.0,7090.0,10093.0,2832.0,7261.0,11100.0,3600.0,7500.0,200.0,200.0,0.0,10657.0,3157.0,7500.0,1830475.0,1074367.0,1339258.0,2220000.0,7187.0,1940122.0,1.0,0.0,18.0,1128873.0,482496.0,1347979.0,47276.0,1027091.0,210385.0
6,166.0,10847.0,3422.0,7425.0,8708.0,1546.0,7162.0,10182.0,2856.0,7326.0,11100.0,3600.0,7500.0,200.0,200.0,0.0,10688.0,3188.0,7500.0,1831500.0,1077913.0,1340762.0,2220000.0,6974.0,1939439.0,1.0,0.0,18.0,1132026.0,480359.0,1351141.0,47530.0,1030383.0,208736.0
7,166.0,10754.0,3382.0,7372.0,8643.0,1546.0,7097.0,10082.0,2820.0,7262.0,10989.0,3564.0,7425.0,196.0,196.0,0.0,10569.0,3144.0,7425.0,1825512.0,1073962.0,1335240.0,2220000.0,6952.0,1940360.0,1.0,0.0,18.0,1126336.0,479579.0,1345933.0,48788.0,1025174.0,208904.0
8,166.0,10770.0,3395.0,7375.0,8617.0,1526.0,7091.0,10090.0,2823.0,7267.0,11100.0,3600.0,7500.0,199.0,199.0,0.0,10662.0,3162.0,7500.0,1830909.0,1073486.0,1339464.0,2220000.0,6994.0,1940032.0,1.0,0.0,18.0,1129469.0,481932.0,1348977.0,46598.0,1026888.0,209995.0
9,166.0,10832.0,3407.0,7425.0,8691.0,1533.0,7158.0,10158.0,2835.0,7323.0,11100.0,3600.0,7500.0,195.0,195.0,0.0,10644.0,3144.0,7500.0,1836007.0,1076301.0,1341793.0,2220000.0,6777.0,1939940.0,1.0,0.0,18.0,1130747.0,484807.0,1351200.0,47727.0,1028574.0,211046.0
10,166.0,10774.0,3399.0,7375.0,8680.0,1562.0,7118.0,10092.0,2831.0,7261.0,11100.0,3600.0,7500.0,195.0,195.0,0.0,10675.0,3175.0,7500.0,1869613.0,1103309.0,1368799.0,2220000.0,6882.0,1939730.0,1.0,0.0,18.0,1156202.0,489502.0,1380111.0,48906.0,1054403.0,212597.0
