"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1765899226,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1765890173,5.14,1,20,23.34,72.09,600,0,7.5,520,2
5,-1765887452,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1765886154,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1765884402,5.14,1,20,23.34,72.09,600,0,7.5,520,2
11,-1765883275,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1765881039,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1765879308,5.14,1,20,23.34,72.09,600,0,7.5,520,2
17,-1765878395,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1765877804,5.14,1,20,23.34,72.09,600,0,7.5,520,2
21,-1765876511,5.14,1,20,23.34,72.09,600,0,7.5,520,2
23,-1765875807,5.14,1,20,23.34,72.09,600,0,7.5,520,2
25,-1765874685,5.14,1,20,23.34,72.09,600,0,7.5,520,2
27,-1765873639,5.14,1,20,23.34,72.09,600,0,7.5,520,2
29,-1765872491,5.14,1,20,23.34,72.09,600,0,7.5,520,2
31,-1765871352,5.14,1,20,23.34,72.09,600,0,7.5,520,2
33,-1765869991,5.14,1,20,23.34,72.09,600,0,7.5,520,2
35,-1765868920,5.14,1,20,23.34,72.09,600,0,7.5,520,2
37,-1765867845,5.14,1,20,23.34,72.09,600,0,7.5,520,2
39,-1765867245,5.14,1,20,23.34,72.09,600,0,7.5,520,2
41,-1765866261,5.14,1,20,23.34,72.09,600,0,7.5,520,2
43,-1765865347,5.14,1,20,23.34,72.09,600,0,7.5,520,2
45,-1765864663,5.14,1,20,23.34,72.09,600,0,7.5,520,2
47,-1765863777,5.14,1,20,23.34,72.09,600,0,7.5,520,2
49,-1765862793,5.14,1,20,23.34,72.09,600,0,7.5,520,2
2,-1765899541,5.14,1,20,23.34,72.09,600,0,7.5,520,2
4,-1765891402,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1765887705,5.14,1,20,23.34,72.09,600,0,7.5,520,2
8,-1765885529,5.14,1,20,23.34,72.09,600,0,7.5,520,2
10,-1765883827,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1765881991,5.14,1,20,23.34,72.09,600,0,7.5,520,2
14,-1765880710,5.14,1,20,23.34,72.09,600,0,7.5,520,2
16,-1765879676,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1765878967,5.14,1,20,23.34,72.09,600,0,7.5,520,2
20,-1765877665,5.14,1,20,23.34,72.09,600,0,7.5,520,2
22,-1765876940,5.14,1,20,23.34,72.09,600,0,7.5,520,2
24,-1765876227,5.14,1,20,23.34,72.09,600,0,7.5,520,2
26,-1765875506,5.14,1,20,23.34,72.09,600,0,7.5,520,2
28,-1765874406,5.14,1,20,23.34,72.09,600,0,7.5,520,2
30,-1765873271,5.14,1,20,23.34,72.09,600,0,7.5,520,2
32,-1765872095,5.14,1,20,23.34,72.09,600,0,7.5,520,2
34,-1765870788,5.14,1,20,23.34,72.09,600,0,7.5,520,2
36,-1765869290,5.14,1,20,23.34,72.09,600,0,7.5,520,2
38,-1765868732,5.14,1,20,23.34,72.09,600,0,7.5,520,2
40,-1765867786,5.14,1,20,23.34,72.09,600,0,7.5,520,2
42,-1765866775,5.14,1,20,23.34,72.09,600,0,7.5,520,2
44,-1765865833,5.14,1,20,23.34,72.09,600,0,7.5,520,2
46,-1765865322,5.14,1,20,23.34,72.09,600,0,7.5,520,2
48,-1765864170,5.14,1,20,23.34,72.09,600,0,7.5,520,2
50,-1765863098,5.14,1,20,23.34,72.09,600,0,7.5,520,2
