"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1787067012,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1787057245,5.14,1,20,23.34,72.09,600,0,7.5,520,2
5,-1787053304,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1787051482,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1787050663,5.14,1,20,23.34,72.09,600,0,7.5,520,2
11,-1787049904,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1787048804,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1787047738,5.14,1,20,23.34,72.09,600,0,7.5,520,2
17,-1787046708,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1787045834,5.14,1,20,23.34,72.09,600,0,7.5,520,2
21,-1787045149,5.14,1,20,23.34,72.09,600,0,7.5,520,2
23,-1787044473,5.14,1,20,23.34,72.09,600,0,7.5,520,2
25,-1787043740,5.14,1,20,23.34,72.09,600,0,7.5,520,2
27,-1787042939,5.14,1,20,23.34,72.09,600,0,7.5,520,2
29,-1787042136,5.14,1,20,23.34,72.09,600,0,7.5,520,2
2,-1787066741,5.14,1,20,23.34,72.09,600,0,7.5,520,2
4,-1787055974,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1787052674,5.14,1,20,23.34,72.09,600,0,7.5,520,2
8,-1787051265,5.14,1,20,23.34,72.09,600,0,7.5,520,2
10,-1787050440,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1787049389,5.14,1,20,23.34,72.09,600,0,7.5,520,2
14,-1787048300,5.14,1,20,23.34,72.09,600,0,7.5,520,2
16,-1787047066,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1787046127,5.14,1,20,23.34,72.09,600,0,7.5,520,2
20,-1787045381,5.14,1,20,23.34,72.09,600,0,7.5,520,2
22,-1787044646,5.14,1,20,23.34,72.09,600,0,7.5,520,2
24,-1787043954,5.14,1,20,23.34,72.09,600,0,7.5,520,2
26,-1787043182,5.14,1,20,23.34,72.09,600,0,7.5,520,2
28,-1787042395,5.14,1,20,23.34,72.09,600,0,7.5,520,2
30,-1787041599,5.14,1,20,23.34,72.09,600,0,7.5,520,2
