"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1781350449,5.14,1,20,23.34,72.09,600,0,7.5,520,1
3,-1781337301,5.14,1,20,23.34,72.09,600,0,7.5,520,3
5,-1781336465,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1781335297,5.14,1,20,23.34,72.09,600,0,7.5,520,1
9,-1781328285,5.14,1,20,23.34,72.09,600,0,7.5,520,3
11,-1781327869,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1781326696,5.14,1,20,23.34,72.09,600,0,7.5,520,1
15,-1781318683,5.14,1,20,23.34,72.09,600,0,7.5,520,3
17,-1781318417,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1781317183,5.14,1,20,23.34,72.09,600,0,7.5,520,1
21,-1781311686,5.14,1,20,23.34,72.09,600,0,7.5,520,3
23,-1781311411,5.14,1,20,23.34,72.09,600,0,7.5,520,2
25,-1781310548,5.14,1,20,23.34,72.09,600,0,7.5,520,1
27,-1781305029,5.14,1,20,23.34,72.09,600,0,7.5,520,3
29,-1781304728,5.14,1,20,23.34,72.09,600,0,7.5,520,2
31,-1781303880,5.14,1,20,23.34,72.09,600,0,7.5,520,1
33,-1781297967,5.14,1,20,23.34,72.09,600,0,7.5,520,3
35,-1781297744,5.14,1,20,23.34,72.09,600,0,7.5,520,2
37,-1781296924,5.14,1,20,23.34,72.09,600,0,7.5,520,1
39,-1781291352,5.14,1,20,23.34,72.09,600,0,7.5,520,3
41,-1781291144,5.14,1,20,23.34,72.09,600,0,7.5,520,2
43,-1781290398,5.14,1,20,23.34,72.09,600,0,7.5,520,1
45,-1781284552,5.14,1,20,23.34,72.09,600,0,7.5,520,3
47,-1781284393,5.14,1,20,23.34,72.09,600,0,7.5,520,2
49,-1781283912,5.14,1,20,23.34,72.09,600,0,7.5,520,1
51,-1781278175,5.14,1,20,23.34,72.09,600,0,7.5,520,3
53,-1781278022,5.14,1,20,23.34,72.09,600,0,7.5,520,2
