"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1,1.0,5150000.0,1.7475728155339807,0.0,0.0,24.854368932038835,0.0,0.0,3.0,0.0
1,2.0,5150000.0,3.8834951456310676,0.0,0.0,58.05825242718446,0.0,0.0,3.0,0.0
1,3.0,5150000.0,4.077669902912621,0.0,0.0,62.5242718446602,0.0,0.0,3.0,0.0
1,4.0,5150000.0,4.077669902912621,0.0,0.0,63.689320388349515,0.0,0.0,3.0,0.0
1,5.0,5150000.0,4.077669902912621,0.0,0.0,64.07766990291263,0.0,0.0,3.0,0.0
1,6.0,5150000.0,4.271844660194175,0.0,0.0,64.27184466019418,0.0,0.0,3.0,0.0
1,7.0,5150000.0,4.271844660194175,0.0,0.0,65.0485436893204,0.0,0.0,3.0,0.0
1,8.0,5150000.0,4.466019417475728,0.0,0.0,65.24271844660194,0.0,0.0,3.0,0.0
1,9.0,5150000.0,4.466019417475728,0.0,0.0,65.4368932038835,0.0,0.0,3.0,0.0
1,10.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,11.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,12.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,13.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,14.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,15.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,16.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,17.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,18.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,19.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,20.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,21.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,22.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,23.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,24.0,5150000.0,4.466019417475728,0.0,0.0,65.63106796116504,0.0,0.0,3.0,0.0
1,25.0,5150000.0,4.466019417475728,1.3592233009708738,1.3592233009708738,65.63106796116504,0.0,0.0,3.0,0.0
1,26.0,5150000.0,4.466019417475728,2.3300970873786406,2.3300970873786406,65.63106796116504,0.0,0.0,3.0,0.0
1,27.0,5150000.0,4.466019417475728,2.3300970873786406,2.3300970873786406,65.63106796116504,0.0,0.0,3.0,0.0
1,28.0,5150000.0,4.466019417475728,3.300970873786408,3.300970873786408,65.63106796116504,0.0,0.0,3.0,0.0
1,29.0,5150000.0,4.466019417475728,3.300970873786408,3.300970873786408,65.63106796116504,0.0,0.0,3.0,0.0
1,30.0,5150000.0,4.854368932038835,3.6893203883495143,3.6893203883495143,65.63106796116504,0.0,0.0,3.0,0.0
1,31.0,5150000.0,4.854368932038835,3.8834951456310676,3.8834951456310676,65.63106796116504,0.0,0.0,3.0,0.0
1,32.0,5150000.0,4.854368932038835,3.8834951456310676,3.8834951456310676,65.63106796116504,0.0,0.0,3.0,0.0
1,33.0,5150000.0,4.854368932038835,3.8834951456310676,3.8834951456310676,65.63106796116504,0.0,0.0,3.0,0.0
1,34.0,5150000.0,4.854368932038835,3.8834951456310676,3.8834951456310676,65.63106796116504,0.0,0.0,3.0,0.0
1,35.0,5150000.0,4.854368932038835,3.8834951456310676,3.8834951456310676,65.63106796116504,55.533980582524265,55.533980582524265,3.0,0.0
1,36.0,5150000.0,5.631067961165048,3.8834951456310676,3.8834951456310676,65.63106796116504,60.19417475728155,60.19417475728155,3.0,0.0
1,37.0,5150000.0,5.631067961165048,3.8834951456310676,3.8834951456310676,65.63106796116504,61.94174757281553,61.94174757281553,3.0,0.0
1,38.0,5150000.0,5.631067961165048,3.8834951456310676,3.8834951456310676,65.63106796116504,64.27184466019418,64.27184466019418,3.0,0.0
1,39.0,5150000.0,6.407766990291262,3.8834951456310676,3.8834951456310676,65.63106796116504,65.0485436893204,65.0485436893204,3.0,0.0
1,40.0,5150000.0,6.601941747572816,3.8834951456310676,3.8834951456310676,65.63106796116504,65.24271844660194,65.24271844660194,3.0,0.0
1,41.0,5150000.0,6.990291262135923,3.8834951456310676,3.8834951456310676,65.63106796116504,65.4368932038835,65.4368932038835,3.0,0.0
1,42.0,5150000.0,6.990291262135923,3.8834951456310676,3.8834951456310676,65.63106796116504,65.4368932038835,65.4368932038835,3.0,0.0
1,43.0,5150000.0,6.990291262135923,3.8834951456310676,3.8834951456310676,65.63106796116504,65.4368932038835,65.4368932038835,3.0,0.0
1,44.0,5150000.0,6.990291262135923,3.8834951456310676,3.8834951456310676,65.63106796116504,65.4368932038835,65.4368932038835,3.0,0.0
1,45.0,5150000.0,6.990291262135923,3.8834951456310676,3.8834951456310676,65.63106796116504,65.4368932038835,65.4368932038835,3.0,0.0
1,46.0,5150000.0,6.990291262135923,4.077669902912621,4.077669902912621,68.3495145631068,65.4368932038835,65.4368932038835,3.0,0.0
1,47.0,5150000.0,6.990291262135923,4.077669902912621,4.077669902912621,68.93203883495146,65.63106796116504,65.63106796116504,3.0,0.0
1,48.0,5150000.0,6.990291262135923,4.077669902912621,4.077669902912621,69.12621359223301,65.63106796116504,65.63106796116504,3.0,0.0
1,49.0,5150000.0,7.961165048543689,4.271844660194175,4.271844660194175,69.12621359223301,65.63106796116504,65.63106796116504,3.0,0.0
1,50.0,5150000.0,8.349514563106796,4.271844660194175,4.271844660194175,69.12621359223301,65.63106796116504,65.63106796116504,3.0,0.0
1,51.0,5150000.0,8.54368932038835,4.271844660194175,4.271844660194175,69.32038834951456,65.63106796116504,65.63106796116504,3.0,0.0
1,52.0,5150000.0,8.737864077669903,4.271844660194175,4.271844660194175,69.32038834951456,65.63106796116504,65.63106796116504,3.0,0.0
1,53.0,5150000.0,9.70873786407767,4.271844660194175,4.271844660194175,69.32038834951456,65.63106796116504,65.63106796116504,3.0,0.0
1,54.0,5150000.0,10.097087378640776,4.466019417475728,4.466019417475728,69.32038834951456,65.63106796116504,65.63106796116504,3.0,0.0
1,55.0,5150000.0,10.29126213592233,4.466019417475728,4.466019417475728,69.32038834951456,65.63106796116504,65.63106796116504,3.0,0.0
1,56.0,5150000.0,10.29126213592233,4.660194174757281,4.660194174757281,69.32038834951456,65.63106796116504,65.63106796116504,3.0,0.0
1,57.0,5144667.220000001,10.29126213592233,4.660194174757281,4.660194174757281,69.32038834951456,65.63106796116504,65.63106796116504,3.0,0.0
1,58.0,5139231.859999984,10.29126213592233,5.048543689320388,5.048543689320388,69.32038834951456,65.63106796116504,65.63106796116504,3.0,0.0
1,59.0,5133693.919999998,10.29126213592233,5.048543689320388,5.048543689320388,69.32038834951456,65.63106796116504,65.63106796116504,3.0,0.0
1,60.0,5129991.609999993,10.29126213592233,5.631067961165048,4.271844660194175,69.32038834951456,65.63106796116504,51.067961165048544,3.0,0.0
1,61.0,5126221.219999995,10.679611650485436,5.631067961165048,4.271844660194175,69.32038834951456,65.63106796116504,51.067961165048544,3.0,0.0
1,62.0,5122383.439999991,10.679611650485436,5.631067961165048,4.271844660194175,69.32038834951456,65.63106796116504,51.067961165048544,3.0,0.0
1,63.0,5118477.349999994,11.262135922330096,5.631067961165048,4.271844660194175,69.32038834951456,65.63106796116504,51.067961165048544,3.0,0.0
1,64.0,5114503.8699999945,11.45631067961165,5.631067961165048,4.271844660194175,69.32038834951456,65.63106796116504,51.067961165048544,3.0,0.0
1,65.0,5110462.999999997,11.650485436893204,5.631067961165048,4.271844660194175,69.32038834951456,65.63106796116504,51.067961165048544,3.0,0.0
1,66.0,5106354.739999994,11.650485436893204,5.825242718446602,4.466019417475728,69.32038834951456,65.63106796116504,51.067961165048544,3.0,0.0
1,67.0,5102179.089999989,11.650485436893204,5.825242718446602,4.466019417475728,69.32038834951456,65.63106796116504,51.067961165048544,3.0,0.0
1,68.0,5097936.049999993,11.650485436893204,5.825242718446602,4.466019417475728,69.32038834951456,65.63106796116504,51.067961165048544,3.0,0.0
1,69.0,5093625.619999994,11.650485436893204,5.825242718446602,4.466019417475728,69.32038834951456,65.63106796116504,51.067961165048544,3.0,0.0
1,70.0,5089246.420000001,12.62135922330097,5.825242718446602,4.466019417475728,69.32038834951456,65.63106796116504,51.067961165048544,3.0,0.0
1,71.0,5084783.729999997,12.62135922330097,5.825242718446602,4.466019417475728,73.39805825242719,65.63106796116504,51.067961165048544,3.0,0.0
1,72.0,5080236.399999995,13.398058252427184,5.825242718446602,4.466019417475728,73.98058252427184,65.63106796116504,51.067961165048544,3.0,0.0
1,73.0,5075595.459999992,13.592233009708737,6.019417475728155,4.660194174757281,75.92233009708738,65.63106796116504,51.067961165048544,3.0,0.0
1,74.0,5070860.909999999,13.78640776699029,7.184466019417475,5.436893203883495,75.92233009708738,65.63106796116504,51.067961165048544,3.0,0.0
1,75.0,5066032.749999998,13.78640776699029,7.766990291262135,5.631067961165048,76.31067961165049,65.63106796116504,51.067961165048544,3.0,0.0
1,76.0,5061110.979999995,13.78640776699029,7.961165048543689,5.631067961165048,76.31067961165049,65.63106796116504,51.067961165048544,3.0,0.0
1,77.0,5056095.599999993,13.78640776699029,8.155339805825243,5.631067961165048,76.31067961165049,68.15533980582525,53.592233009708735,3.0,0.0
1,78.0,5053230.489999995,13.78640776699029,8.349514563106796,2.524271844660194,76.31067961165049,68.54368932038835,34.368932038834956,3.0,0.0
1,79.0,5050310.410000002,13.78640776699029,8.349514563106796,2.524271844660194,76.31067961165049,69.12621359223301,34.56310679611651,3.0,0.0
1,80.0,5047334.209999995,14.757281553398057,8.932038834951456,3.1067961165048543,76.31067961165049,69.12621359223301,34.56310679611651,3.0,0.0
1,81.0,5044302.81,14.951456310679612,9.320388349514563,3.4951456310679614,76.31067961165049,69.12621359223301,34.56310679611651,3.0,0.0
1,82.0,5041204.02,15.145631067961165,9.320388349514563,3.4951456310679614,78.25242718446603,69.32038834951456,34.75728155339806,3.0,0.0
1,83.0,5038037.839999998,15.145631067961165,9.320388349514563,3.6893203883495143,78.25242718446603,69.32038834951456,34.75728155339806,3.0,0.0
1,84.0,5037843.739999998,15.145631067961165,9.70873786407767,0.7766990291262136,78.25242718446603,69.32038834951456,0.0,3.0,0.0
1,85.0,5037628.039999997,15.145631067961165,9.70873786407767,0.7766990291262136,78.25242718446603,69.32038834951456,0.0,3.0,0.0
1,86.0,5037390.7399999965,15.145631067961165,9.70873786407767,0.7766990291262136,78.25242718446603,69.32038834951456,0.0,3.0,0.0
1,87.0,5037131.839999996,15.145631067961165,7.3786407766990285,1.1650485436893203,78.25242718446603,69.32038834951456,0.0,3.0,0.0
1,88.0,5036851.339999998,15.145631067961165,7.572815533980583,1.1650485436893203,78.25242718446603,69.32038834951456,0.0,3.0,0.0
1,89.0,5036549.239999997,15.145631067961165,8.349514563106796,1.5533980582524272,78.25242718446603,69.32038834951456,0.0,3.0,0.0
1,90.0,5036225.539999995,15.145631067961165,8.349514563106796,1.5533980582524272,78.25242718446603,73.39805825242719,5.825242718446602,3.0,0.0
1,91.0,5035880.239999997,15.145631067961165,8.155339805825243,1.5533980582524272,78.25242718446603,75.33980582524272,8.54368932038835,3.0,0.0
1,92.0,5035513.339999998,15.145631067961165,8.349514563106796,1.5533980582524272,78.25242718446603,76.11650485436893,9.320388349514563,3.0,0.0
1,93.0,5035124.839999998,15.145631067961165,8.54368932038835,1.5533980582524272,78.25242718446603,76.11650485436893,9.320388349514563,3.0,0.0
1,94.0,5034714.739999998,15.145631067961165,9.12621359223301,1.5533980582524272,78.25242718446603,76.11650485436893,9.514563106796116,3.0,0.0
1,95.0,5034283.039999997,15.145631067961165,8.932038834951456,1.5533980582524272,78.25242718446603,76.31067961165049,9.70873786407767,3.0,0.0
1,96.0,5033829.739999998,15.145631067961165,9.12621359223301,1.7475728155339807,78.25242718446603,76.31067961165049,9.70873786407767,3.0,0.0
1,97.0,5033354.839999994,15.145631067961165,9.320388349514563,1.7475728155339807,78.25242718446603,78.25242718446603,15.339805825242719,3.0,0.0
1,98.0,5032858.339999998,15.145631067961165,5.825242718446602,1.7475728155339807,78.25242718446603,78.25242718446603,16.310679611650485,3.0,0.0
1,99.0,5032340.239999997,15.145631067961165,5.825242718446602,1.7475728155339807,78.25242718446603,78.25242718446603,16.893203883495143,3.0,0.0
1,100.0,5031800.539999997,15.145631067961165,5.825242718446602,1.7475728155339807,78.25242718446603,78.25242718446603,17.0873786407767,3.0,0.0
1,101.0,5031239.2399999965,15.145631067961165,6.019417475728155,1.7475728155339807,78.25242718446603,78.25242718446603,17.0873786407767,3.0,0.0
1,102.0,5030654.539999994,16.310679611650485,5.825242718446602,1.7475728155339807,78.25242718446603,78.25242718446603,17.0873786407767,3.0,0.0
1,103.0,5030047.64,16.893203883495143,5.825242718446602,1.7475728155339807,78.25242718446603,78.25242718446603,17.0873786407767,3.0,0.0
1,104.0,5029419.139999999,17.281553398058254,1.7475728155339807,1.7475728155339807,78.25242718446603,78.25242718446603,17.475728155339805,3.0,0.0
1,105.0,5028743.392999995,18.25242718446602,1.7475728155339807,1.7475728155339807,80.97087378640776,78.25242718446603,17.475728155339805,3.0,0.0
1,106.0,5028021.159999998,18.640776699029125,1.7475728155339807,1.7475728155339807,81.16504854368932,78.25242718446603,17.475728155339805,3.0,0.0
1,107.0,5027253.201999992,18.640776699029125,1.7475728155339807,1.7475728155339807,81.16504854368932,78.25242718446603,17.475728155339805,3.0,0.0
1,108.0,5026439.518999997,18.640776699029125,1.7475728155339807,1.7475728155339807,81.16504854368932,78.25242718446603,17.475728155339805,3.0,0.0
1,109.0,5025580.110999998,18.640776699029125,1.7475728155339807,1.7475728155339807,81.16504854368932,78.25242718446603,17.475728155339805,3.0,0.0
1,110.0,5024674.977999994,18.640776699029125,1.7475728155339807,1.7475728155339807,81.16504854368932,78.25242718446603,17.475728155339805,3.0,0.0
1,111.0,5023724.119999996,18.640776699029125,1.7475728155339807,1.7475728155339807,81.16504854368932,78.25242718446603,17.475728155339805,3.0,0.0
1,112.0,5022727.536999999,18.640776699029125,1.7475728155339807,1.7475728155339807,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,113.0,5021685.228999997,18.640776699029125,1.7475728155339807,1.7475728155339807,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,114.0,5020596.895999996,18.83495145631068,1.7475728155339807,1.7475728155339807,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,115.0,5019462.837999991,18.83495145631068,2.3300970873786406,2.3300970873786406,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,116.0,5018283.054999996,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,117.0,5017103.271999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,118.0,5015923.4889999945,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,119.0,5014743.705999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,120.0,5013563.922999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,121.0,5012384.139999997,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,122.0,5011204.356999998,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,123.0,5010024.573999995,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,124.0,5008844.790999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,125.0,5007665.007999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,126.0,5006485.224999997,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,127.0,5005305.441999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,128.0,5004125.658999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,129.0,5002945.875999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,130.0,5001766.092999995,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,131.0,5000586.309999999,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,132.0,4999406.526999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,133.0,4998226.743999995,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,134.0,4997046.9609999955,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,135.0,4995867.177999992,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,136.0,4994687.394999998,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,137.0,4993507.611999998,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,138.0,4992327.828999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,139.0,4991148.045999995,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,140.0,4989968.262999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,141.0,4988788.479999998,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,142.0,4987608.697,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,143.0,4986428.913999992,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,144.0,4985249.130999996,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,145.0,4984069.347999996,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,146.0,4982889.564999998,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,147.0,4981709.781999999,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,148.0,4980529.998999993,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,149.0,4979350.215999996,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,150.0,4978170.432999996,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,151.0,4976990.649999999,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,152.0,4975810.866999999,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,153.0,4974631.083999996,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,154.0,4973451.300999997,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,155.0,4972271.5179999955,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,156.0,4971091.734999998,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,157.0,4969911.951999999,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,158.0,4968732.168999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,159.0,4967552.385999997,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,160.0,4966372.602999995,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,161.0,4965192.819999999,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,162.0,4964013.036999999,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,163.0,4962833.253999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,164.0,4961653.470999998,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,165.0,4960473.687999994,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
1,166.0,4959293.905,18.83495145631068,2.7184466019417477,2.7184466019417477,81.16504854368932,78.25242718446603,17.66990291262136,3.0,0.0
