"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,149.0,146.0,3.0,2.0,2.0,0.0,110.0,110.0,0.0,10521.0,4216.0,6305.0,2389.0,764.0,1625.0,10105.0,3800.0,6305.0,11919.0,1423.0,8865.0,2185946.0,149612.0,1893265.0,3.0,0.0,17.0,1502.0,9600.0,2319.0,241.0,1182.0,7363.0
3,166.0,176.0,161.0,15.0,2.0,2.0,0.0,131.0,116.0,15.0,10521.0,4216.0,6305.0,2319.0,759.0,1560.0,10081.0,3776.0,6305.0,13754.0,2698.0,10284.0,2171258.0,145477.0,1879264.0,3.0,0.0,17.0,2700.0,9865.0,3889.0,389.0,2309.0,7584.0
5,166.0,221.0,156.0,65.0,2.0,2.0,0.0,129.0,114.0,15.0,10530.0,4225.0,6305.0,2392.0,767.0,1625.0,10112.0,3807.0,6305.0,13770.0,3306.0,10696.0,2190232.0,149006.0,1898993.0,3.0,0.0,17.0,3217.0,9767.0,4003.0,467.0,2839.0,7479.0
7,166.0,158.0,144.0,14.0,2.0,2.0,0.0,110.0,110.0,0.0,10521.0,4216.0,6305.0,2391.0,766.0,1625.0,10091.0,3786.0,6305.0,12460.0,2448.0,9683.0,2187721.0,150903.0,1895660.0,3.0,0.0,17.0,2364.0,9417.0,3043.0,340.0,2108.0,7319.0
9,166.0,176.0,161.0,15.0,2.0,2.0,0.0,132.0,117.0,15.0,10594.0,4227.0,6367.0,2397.0,772.0,1625.0,10105.0,3800.0,6305.0,14025.0,2804.0,10553.0,2211562.0,149509.0,1914409.0,3.0,0.0,17.0,2716.0,10351.0,3674.0,421.0,2383.0,7837.0
2,166.0,219.0,155.0,64.0,2.0,2.0,0.0,110.0,110.0,0.0,10532.0,4227.0,6305.0,2410.0,785.0,1625.0,10101.0,3796.0,6305.0,13148.0,3110.0,10064.0,2208227.0,150541.0,1914538.0,3.0,0.0,17.0,2794.0,9568.0,3580.0,451.0,2659.0,7270.0
4,166.0,170.0,155.0,15.0,2.0,2.0,0.0,117.0,115.0,2.0,10607.0,4240.0,6367.0,2394.0,769.0,1625.0,10103.0,3798.0,6305.0,13455.0,2723.0,10263.0,2198193.0,148359.0,1901565.0,3.0,0.0,17.0,2755.0,9836.0,3619.0,332.0,2391.0,7508.0
6,166.0,176.0,161.0,15.0,2.0,2.0,0.0,128.0,113.0,15.0,10521.0,4216.0,6305.0,2243.0,748.0,1495.0,10110.0,3805.0,6305.0,14217.0,2800.0,10484.0,2155199.0,140294.0,1872579.0,3.0,0.0,17.0,2808.0,10399.0,3818.0,385.0,2415.0,7676.0
8,166.0,174.0,160.0,14.0,2.0,2.0,0.0,121.0,121.0,0.0,10521.0,4216.0,6305.0,2464.0,774.0,1690.0,10088.0,3783.0,6305.0,13154.0,2113.0,9889.0,2190580.0,152832.0,1896314.0,3.0,0.0,17.0,2066.0,9892.0,3262.0,349.0,1764.0,7823.0
10,166.0,221.0,156.0,65.0,2.0,2.0,0.0,129.0,114.0,15.0,10521.0,4216.0,6305.0,2378.0,753.0,1625.0,10092.0,3787.0,6305.0,13324.0,2858.0,10168.0,2170860.0,146916.0,1884124.0,3.0,0.0,17.0,2797.0,9521.0,3803.0,406.0,2452.0,7371.0
