"run","tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw","Location"
1,1.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,2.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,3.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,4.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,5.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,6.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,7.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,8.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,9.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,10.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,11.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,12.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,13.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,14.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,15.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,16.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,17.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,18.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,19.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,20.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,21.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,22.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,23.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,24.0,0.0,75.96153846153845,0.0,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,25.0,30.625000000000004,75.96153846153845,30.625000000000004,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,26.0,30.625000000000004,75.96153846153845,30.625000000000004,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,27.0,51.34615384615384,75.96153846153845,51.34615384615384,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,28.0,51.34615384615384,75.96153846153845,51.34615384615384,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,29.0,66.20192307692308,75.96153846153845,66.20192307692308,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,30.0,66.20192307692308,75.96153846153845,66.20192307692308,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,31.0,75.96153846153845,75.96153846153845,75.96153846153845,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,32.0,75.96153846153845,75.96153846153845,75.96153846153845,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,33.0,75.96153846153845,95.72115384615385,75.96153846153845,17.78846153846154,0.0,0.0,1.0,3.0,0.0,1.0
1,34.0,75.96153846153845,95.72115384615385,75.96153846153845,17.78846153846154,17.78846153846154,17.78846153846154,1.0,3.0,0.0,1.0
1,35.0,75.96153846153845,95.72115384615385,75.96153846153845,17.78846153846154,17.78846153846154,17.78846153846154,1.0,3.0,0.0,1.0
1,36.0,75.96153846153845,98.9423076923077,75.96153846153845,17.78846153846154,17.78846153846154,17.78846153846154,1.0,3.0,0.0,1.0
1,37.0,75.96153846153845,99.47115384615385,75.96153846153845,17.78846153846154,17.78846153846154,17.78846153846154,1.0,3.0,0.0,1.0
1,38.0,75.96153846153845,99.47115384615385,75.96153846153845,17.78846153846154,17.78846153846154,17.78846153846154,1.0,3.0,0.0,1.0
1,39.0,75.96153846153845,99.61538461538461,75.96153846153845,17.78846153846154,17.78846153846154,17.78846153846154,1.0,3.0,0.0,1.0
1,40.0,75.96153846153845,99.61538461538461,75.96153846153845,17.78846153846154,17.78846153846154,17.78846153846154,1.0,3.0,0.0,1.0
