"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,700,2,2080,3,-1479602167,5.14,1,1,23.34,72.09,200,2,0,7.5
3,700,2,2080,3,-1479594637,5.14,1,1,23.34,72.09,200,2,0,7.5
5,700,2,2080,3,-1479590387,5.14,1,1,23.34,72.09,200,2,0,7.5
7,700,2,2080,3,-1479588065,5.14,1,1,23.34,72.09,200,2,0,7.5
9,700,2,2080,3,-1479585952,5.14,1,1,23.34,72.09,200,2,0,7.5
2,700,2,2080,3,-1479601909,5.14,1,1,23.34,72.09,200,2,0,7.5
4,700,2,2080,3,-1479592238,5.14,1,1,23.34,72.09,200,2,0,7.5
6,700,2,2080,3,-1479588847,5.14,1,1,23.34,72.09,200,2,0,7.5
8,700,2,2080,3,-1479587095,5.14,1,1,23.34,72.09,200,2,0,7.5
10,700,2,2080,3,-1479584952,5.14,1,1,23.34,72.09,200,2,0,7.5
