"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,257003892,5.14,1,1,23.34,72.09,2000,1,2,7.5
3,80,2,2080,3,257016102,5.14,1,1,23.34,72.09,2000,1,2,7.5
5,80,2,2080,3,257022852,5.14,1,1,23.34,72.09,2000,1,2,7.5
7,80,2,2080,3,257028593,5.14,1,1,23.34,72.09,2000,1,2,7.5
9,80,2,2080,3,257032323,5.14,1,1,23.34,72.09,2000,1,2,7.5
2,80,2,2080,3,257003789,5.14,1,1,23.34,72.09,2000,1,2,7.5
4,80,2,2080,3,257016230,5.14,1,1,23.34,72.09,2000,1,2,7.5
6,80,2,2080,3,257020378,5.14,1,1,23.34,72.09,2000,1,2,7.5
8,80,2,2080,3,257024681,5.14,1,1,23.34,72.09,2000,1,2,7.5
10,80,2,2080,3,257029778,5.14,1,1,23.34,72.09,2000,1,2,7.5
